farm_id,warehouse,harvest_tons
Farm_03140,WH02,7.64
Farm_03141,WH03,44.32
Farm_03142,WH08,25.73
Farm_03143,WH07,19.86
Farm_03144,WH03,8.2
Farm_03145,WH15,47.08
Farm_03146,WH17,20.36
Farm_03147,WH02,9.25
Farm_03148,WH12,48.16
Farm_03149,WH11,55.62
Farm_03150,WH05,65.08
Farm_03151,WH19,4.13
Farm_03152,WH02,57.33
Farm_03153,WH08,21.93
Farm_03154,WH18,48.23
Farm_03155,WH20,7.78
Farm_03156,WH18,61.37
Farm_03157,WH06,6.23
Farm_03158,WH20,5.16
Farm_03159,WH10,41.53
Farm_03160,WH16,56.14
Farm_03161,WH04,18.61
Farm_03162,WH15,42.96
Farm_03163,WH15,7.03
Farm_03164,WH13,51.9
Farm_03165,WH11,37.11
Farm_03166,WH17,65.07
Farm_03167,WH05,26.14
Farm_03168,WH14,67.03
Farm_03169,WH07,74.02
Farm_03170,WH11,59.18
Farm_03171,WH10,33.95
Farm_03172,WH19,29.68
Farm_03173,WH02,9.44
Farm_03174,WH14,67.11
Farm_03175,WH09,66.73
Farm_03176,WH13,65.91
Farm_03177,WH05,66.99
Farm_03178,WH16,72.66
Farm_03179,WH19,74.44
Farm_03180,WH01,9.79
Farm_03181,WH01,28.17
Farm_03182,WH03,72.79
Farm_03183,WH11,37.13
Farm_03184,WH08,8.95
Farm_03185,WH05,13.68
Farm_03186,WH13,15.51
Farm_03187,WH05,9.81
Farm_03188,WH14,57.67
Farm_03189,WH05,21.58
Farm_03190,WH14,16.44
Farm_03191,WH10,54.81
Farm_03192,WH09,26.34
Farm_03193,WH18,42.56
Farm_03194,WH03,12.13
Farm_03195,WH16,41.37
Farm_03196,WH14,20.56
Farm_03197,WH08,24.59
Farm_03198,WH20,57.93
Farm_03199,WH10,68.63
Farm_03200,WH19,13.12
Farm_03201,WH14,51.61
Farm_03202,WH06,60.64
Farm_03203,WH04,40.49
Farm_03204,WH11,21.37
Farm_03205,WH11,57.27
Farm_03206,WH17,46.29
Farm_03207,WH03,58.52
Farm_03208,WH02,5.63
Farm_03209,WH10,28.31
Farm_03210,WH08,37.85
Farm_03211,WH09,26.44
Farm_03212,WH19,38.12
Farm_03213,WH11,72.31
Farm_03214,WH04,11.79
Farm_03215,WH09,51.58
Farm_03216,WH03,7.9
Farm_03217,WH17,40.47
Farm_03218,WH08,3.5
Farm_03219,WH07,19.75
Farm_03220,WH04,38.72
Farm_03221,WH06,72.56
Farm_03222,WH05,28.65
Farm_03223,WH05,41.74
Farm_03224,WH03,54.19
Farm_03225,WH15,16.31
Farm_03226,WH14,37.68
Farm_03227,WH15,36.98
Farm_03228,WH08,59.86
Farm_03229,WH10,24.92
Farm_03230,WH16,25.29
Farm_03231,WH17,29.32
Farm_03232,WH02,49.58
Farm_03233,WH20,48.69
Farm_03234,WH20,70.93
Farm_03235,WH13,16.6
Farm_03236,WH20,57.71
Farm_03237,WH07,33.77
Farm_03238,WH01,56.05
Farm_03239,WH13,11.34
Farm_03240,WH09,58.18
Farm_03241,WH16,0.58
Farm_03242,WH10,18.13
Farm_03243,WH19,74.96
Farm_03244,WH14,53.78
Farm_03245,WH10,23.29
Farm_03246,WH15,55.94
Farm_03247,WH11,69.39
Farm_03248,WH11,14.97
Farm_03249,WH09,10.75
Farm_03250,WH02,10.49
Farm_03251,WH01,61.91
Farm_03252,WH12,52.76
Farm_03253,WH01,52.94
Farm_03254,WH06,3.65
Farm_03255,WH05,23.3
Farm_03256,WH06,15.73
Farm_03257,WH06,41.9
Farm_03258,WH19,20.6
Farm_03259,WH13,31.83
Farm_03260,WH02,38.59
Farm_03261,WH16,62.78
Farm_03262,WH01,49.58
Farm_03263,WH02,47.09
Farm_03264,WH02,45.05
Farm_03265,WH08,14.96
Farm_03266,WH14,74.48
Farm_03267,WH17,67.75
Farm_03268,WH13,57.62
Farm_03269,WH13,5.18
Farm_03270,WH10,53.01
Farm_03271,WH11,24.02
Farm_03272,WH12,41.4
Farm_03273,WH10,35.75
Farm_03274,WH10,56.77
Farm_03275,WH18,9.86
Farm_03276,WH02,3.09
Farm_03277,WH13,11.21
Farm_03278,WH04,62.96
Farm_03279,WH01,25.57
Farm_03280,WH09,12.38
Farm_03281,WH13,1.1
Farm_03282,WH06,58.34
Farm_03283,WH14,65.38
Farm_03284,WH10,36.49
Farm_03285,WH10,74.08
Farm_03286,WH01,47.89
Farm_03287,WH10,39.15
Farm_03288,WH16,44.26
Farm_03289,WH01,52.75
Farm_03290,WH16,6.66
Farm_03291,WH14,11.82
Farm_03292,WH09,71.56
Farm_03293,WH12,1.84
Farm_03294,WH09,72.93
Farm_03295,WH19,69.72
Farm_03296,WH04,39.82
Farm_03297,WH09,53.91
Farm_03298,WH19,51.56
Farm_03299,WH10,57.49
Farm_03300,WH09,56.34
Farm_03301,WH02,29.28
Farm_03302,WH09,71.73
Farm_03303,WH04,55.62
Farm_03304,WH20,53.91
Farm_03305,WH11,72.01
Farm_03306,WH09,43.89
Farm_03307,WH06,20.0
Farm_03308,WH11,49.44
Farm_03309,WH11,32.82
Farm_03310,WH04,26.06
Farm_03311,WH12,67.82
Farm_03312,WH20,4.06
Farm_03313,WH10,35.63
Farm_03314,WH16,16.24
Farm_03315,WH12,22.67
Farm_03316,WH02,54.66
Farm_03317,WH10,9.69
Farm_03318,WH10,25.24
Farm_03319,WH16,31.36
Farm_03320,WH01,9.1
Farm_03321,WH18,49.38
Farm_03322,WH19,2.84
Farm_03323,WH14,41.45
Farm_03324,WH18,6.84
Farm_03325,WH10,11.69
Farm_03326,WH08,9.19
Farm_03327,WH19,39.37
Farm_03328,WH06,14.29
Farm_03329,WH10,9.79
Farm_03330,WH18,55.86
Farm_03331,WH09,59.25
Farm_03332,WH11,50.94
Farm_03333,WH04,41.45
Farm_03334,WH05,10.89
Farm_03335,WH18,52.03
Farm_03336,WH14,32.96
Farm_03337,WH05,24.64
Farm_03338,WH14,40.93
Farm_03339,WH15,33.46
Farm_03340,WH16,36.57
Farm_03341,WH15,32.01
Farm_03342,WH06,43.01
Farm_03343,WH12,4.84
Farm_03344,WH07,56.24
Farm_03345,WH11,21.66
Farm_03346,WH19,64.39
Farm_03347,WH11,67.63
Farm_03348,WH11,39.41
Farm_03349,WH12,31.12
Farm_03350,WH02,55.64
Farm_03351,WH10,10.76
Farm_03352,WH14,24.78
Farm_03353,WH07,3.55
Farm_03354,WH19,71.79
Farm_03355,WH09,10.83
Farm_03356,WH12,37.53
Farm_03357,WH07,40.73
Farm_03358,WH10,42.34
Farm_03359,WH17,8.82
Farm_03360,WH08,1.31
Farm_03361,WH15,30.17
Farm_03362,WH02,36.16
Farm_03363,WH16,36.49
Farm_03364,WH14,39.56
Farm_03365,WH01,17.74
Farm_03366,WH06,57.56
Farm_03367,WH11,61.02
Farm_03368,WH03,43.32
Farm_03369,WH03,0.8
Farm_03370,WH13,59.4
Farm_03371,WH03,49.31
Farm_03372,WH12,43.16
Farm_03373,WH13,33.28
Farm_03374,WH20,72.73
Farm_03375,WH13,20.64
Farm_03376,WH18,30.1
Farm_03377,WH08,13.24
Farm_03378,WH16,74.44
Farm_03379,WH02,39.66
Farm_03380,WH07,62.08
Farm_03381,WH09,22.17
Farm_03382,WH05,14.78
Farm_03383,WH08,12.69
Farm_03384,WH01,20.23
Farm_03385,WH09,12.65
Farm_03386,WH06,36.59
Farm_03387,WH09,43.23
Farm_03388,WH16,25.0
Farm_03389,WH18,2.6
Farm_03390,WH13,64.09
Farm_03391,WH12,66.49
Farm_03392,WH01,66.72
Farm_03393,WH13,19.29
Farm_03394,WH15,1.97
Farm_03395,WH10,32.49
Farm_03396,WH06,50.64
Farm_03397,WH14,72.59
Farm_03398,WH18,29.19
Farm_03399,WH09,9.1
Farm_03400,WH11,42.18
Farm_03401,WH11,67.41
Farm_03402,WH14,69.04
Farm_03403,WH11,34.32
Farm_03404,WH14,71.19
Farm_03405,WH14,70.59
Farm_03406,WH16,71.37
Farm_03407,WH03,33.57
Farm_03408,WH14,28.98
Farm_03409,WH02,73.6
Farm_03410,WH15,42.5
Farm_03411,WH14,8.3
Farm_03412,WH20,24.87
Farm_03413,WH12,71.26
Farm_03414,WH03,6.95
Farm_03415,WH10,67.14
Farm_03416,WH15,56.1
Farm_03417,WH16,68.81
Farm_03418,WH03,70.99
Farm_03419,WH10,65.91
Farm_03420,WH18,1.1
Farm_03421,WH05,74.31
Farm_03422,WH14,22.68
Farm_03423,WH06,27.57
Farm_03424,WH12,64.01
Farm_03425,WH01,29.67
Farm_03426,WH09,51.24
Farm_03427,WH03,32.45
Farm_03428,WH10,37.56
Farm_03429,WH07,65.03
Farm_03430,WH15,5.88
Farm_03431,WH13,23.76
Farm_03432,WH17,1.04
Farm_03433,WH17,4.37
Farm_03434,WH15,46.81
Farm_03435,WH06,3.8
Farm_03436,WH04,53.2
Farm_03437,WH09,50.9
Farm_03438,WH09,1.48
Farm_03439,WH06,11.02
Farm_03440,WH05,65.01
Farm_03441,WH18,17.68
Farm_03442,WH15,21.53
Farm_03443,WH13,29.87
Farm_03444,WH17,64.67
Farm_03445,WH05,63.51
Farm_03446,WH20,20.36
Farm_03447,WH13,19.29
Farm_03448,WH18,57.14
Farm_03449,WH10,45.26
Farm_03450,WH13,72.93
Farm_03451,WH19,22.15
Farm_03452,WH04,51.92
Farm_03453,WH12,74.26
Farm_03454,WH17,22.83
Farm_03455,WH17,11.48
Farm_03456,WH02,53.97
Farm_03457,WH10,21.22
Farm_03458,WH04,40.87
Farm_03459,WH01,5.71
Farm_03460,WH20,11.5
Farm_03461,WH17,43.31
Farm_03462,WH17,55.22
Farm_03463,WH11,39.07
Farm_03464,WH03,0.91
Farm_03465,WH17,3.97
Farm_03466,WH04,32.61
Farm_03467,WH08,56.61
Farm_03468,WH15,59.76
Farm_03469,WH18,26.97
Farm_03470,WH14,46.18
Farm_03471,WH13,70.62
Farm_03472,WH04,22.77
Farm_03473,WH02,44.28
Farm_03474,WH18,70.47
Farm_03475,WH15,19.25
Farm_03476,WH16,65.82
Farm_03477,WH14,73.29
Farm_03478,WH12,58.76
Farm_03479,WH09,32.09
Farm_03480,WH14,72.57
Farm_03481,WH09,22.06
Farm_03482,WH03,17.96
Farm_03483,WH04,63.83
Farm_03484,WH05,20.72
Farm_03485,WH04,45.76
Farm_03486,WH07,69.58
Farm_03487,WH19,16.87
Farm_03488,WH03,18.29
Farm_03489,WH16,29.32
Farm_03490,WH19,4.34
Farm_03491,WH15,40.42
Farm_03492,WH02,60.52
Farm_03493,WH13,28.08
Farm_03494,WH19,15.46
Farm_03495,WH05,7.59
Farm_03496,WH12,58.44
Farm_03497,WH08,69.9
Farm_03498,WH07,44.03
Farm_03499,WH16,49.76
Farm_03500,WH17,67.26
Farm_03501,WH15,62.11
Farm_03502,WH16,68.91
Farm_03503,WH17,66.25
Farm_03504,WH14,43.38
Farm_03505,WH07,48.62
Farm_03506,WH02,63.08
Farm_03507,WH16,9.05
Farm_03508,WH20,57.05
Farm_03509,WH09,36.32
Farm_03510,WH19,14.9
Farm_03511,WH07,51.51
Farm_03512,WH14,29.87
Farm_03513,WH01,35.96
Farm_03514,WH07,39.49
Farm_03515,WH05,50.03
Farm_03516,WH19,31.36
Farm_03517,WH07,50.73
Farm_03518,WH11,32.19
Farm_03519,WH09,16.3
Farm_03520,WH02,62.79
Farm_03521,WH12,66.65
Farm_03522,WH01,19.57
Farm_03523,WH02,44.3
Farm_03524,WH14,50.16
Farm_03525,WH11,42.71
Farm_03526,WH20,22.79
Farm_03527,WH09,18.18
Farm_03528,WH18,47.27
Farm_03529,WH18,34.12
Farm_03530,WH01,67.19
Farm_03531,WH12,4.58
Farm_03532,WH01,52.06
Farm_03533,WH01,4.28
Farm_03534,WH03,42.16
Farm_03535,WH16,17.94
Farm_03536,WH09,50.46
Farm_03537,WH01,62.56
Farm_03538,WH20,24.43
Farm_03539,WH14,7.65
Farm_03540,WH10,34.24
Farm_03541,WH02,66.48
Farm_03542,WH05,60.19
Farm_03543,WH20,40.77
Farm_03544,WH05,18.26
Farm_03545,WH10,27.82
Farm_03546,WH09,64.51
Farm_03547,WH02,62.7
Farm_03548,WH02,51.63
Farm_03549,WH09,64.48
Farm_03550,WH16,14.13
Farm_03551,WH18,27.83
Farm_03552,WH05,60.48
Farm_03553,WH16,44.06
Farm_03554,WH20,11.55
Farm_03555,WH17,52.18
Farm_03556,WH19,50.41
Farm_03557,WH16,60.0
Farm_03558,WH04,45.11
Farm_03559,WH09,35.07
Farm_03560,WH18,68.08
Farm_03561,WH13,65.13
Farm_03562,WH13,15.77
Farm_03563,WH15,72.23
Farm_03564,WH15,13.7
Farm_03565,WH04,62.67
Farm_03566,WH03,52.41
Farm_03567,WH16,44.23
Farm_03568,WH05,10.47
Farm_03569,WH08,8.74
Farm_03570,WH08,34.07
Farm_03571,WH11,51.89
Farm_03572,WH14,40.59
Farm_03573,WH08,19.21
Farm_03574,WH17,55.48
Farm_03575,WH11,14.11
Farm_03576,WH02,71.44
Farm_03577,WH01,33.01
Farm_03578,WH15,58.65
Farm_03579,WH17,65.86
Farm_03580,WH09,60.85
Farm_03581,WH16,6.13
Farm_03582,WH05,55.73
Farm_03583,WH11,39.26
Farm_03584,WH05,37.44
Farm_03585,WH08,58.66
Farm_03586,WH05,71.32
Farm_03587,WH10,60.79
Farm_03588,WH18,71.55
Farm_03589,WH10,61.85
Farm_03590,WH04,9.65
Farm_03591,WH06,49.73
Farm_03592,WH04,68.33
Farm_03593,WH17,3.11
Farm_03594,WH14,17.38
Farm_03595,WH04,16.54
Farm_03596,WH03,54.31
Farm_03597,WH01,1.37
Farm_03598,WH14,44.67
Farm_03599,WH02,16.93
Farm_03600,WH04,16.19
Farm_03601,WH12,38.68
Farm_03602,WH09,49.72
Farm_03603,WH07,1.75
Farm_03604,WH10,25.13
Farm_03605,WH10,45.35
Farm_03606,WH15,65.98
Farm_03607,WH03,37.5
Farm_03608,WH07,44.96
Farm_03609,WH03,38.43
Farm_03610,WH03,21.69
Farm_03611,WH03,72.92
Farm_03612,WH15,54.95
Farm_03613,WH03,41.58
Farm_03614,WH20,48.36
Farm_03615,WH08,9.87
Farm_03616,WH16,8.49
Farm_03617,WH08,73.44
Farm_03618,WH13,0.79
Farm_03619,WH12,56.74
Farm_03620,WH17,23.44
Farm_03621,WH13,11.05
Farm_03622,WH07,63.86
Farm_03623,WH02,29.95
Farm_03624,WH08,71.33
Farm_03625,WH09,15.68
Farm_03626,WH07,26.47
Farm_03627,WH07,40.15
Farm_03628,WH13,54.03
Farm_03629,WH18,38.48
Farm_03630,WH04,58.1
Farm_03631,WH02,27.85
Farm_03632,WH06,50.47
Farm_03633,WH07,72.87
Farm_03634,WH05,29.06
Farm_03635,WH19,14.37
Farm_03636,WH19,23.91
Farm_03637,WH14,19.58
Farm_03638,WH03,38.19
Farm_03639,WH06,44.28
Farm_03640,WH12,14.1
Farm_03641,WH16,4.81
Farm_03642,WH01,65.48
Farm_03643,WH09,7.46
Farm_03644,WH07,58.66
Farm_03645,WH20,57.0
Farm_03646,WH17,59.57
Farm_03647,WH19,48.41
Farm_03648,WH02,41.93
Farm_03649,WH15,38.21
Farm_03650,WH05,48.32
Farm_03651,WH07,70.01
Farm_03652,WH20,6.89
Farm_03653,WH04,32.12
Farm_03654,WH20,35.05
Farm_03655,WH06,64.16
Farm_03656,WH10,40.5
Farm_03657,WH20,50.03
Farm_03658,WH17,41.65
Farm_03659,WH13,60.44
Farm_03660,WH01,67.69
Farm_03661,WH07,66.62
Farm_03662,WH10,49.07
Farm_03663,WH13,15.01
Farm_03664,WH14,19.88
Farm_03665,WH07,12.0
Farm_03666,WH03,41.73
Farm_03667,WH18,50.19
Farm_03668,WH14,30.61
Farm_03669,WH12,19.32
Farm_03670,WH07,58.11
Farm_03671,WH19,16.56
Farm_03672,WH17,63.89
Farm_03673,WH11,42.53
Farm_03674,WH10,39.94
Farm_03675,WH10,73.68
Farm_03676,WH17,31.44
Farm_03677,WH11,7.6
Farm_03678,WH02,49.97
Farm_03679,WH20,8.02
Farm_03680,WH07,13.26
Farm_03681,WH12,38.62
Farm_03682,WH05,17.27
Farm_03683,WH08,38.29
Farm_03684,WH04,62.55
Farm_03685,WH12,11.1
Farm_03686,WH13,8.72
Farm_03687,WH12,64.73
Farm_03688,WH17,1.72
Farm_03689,WH02,35.39
Farm_03690,WH20,41.99
Farm_03691,WH04,26.7
Farm_03692,WH05,59.38
Farm_03693,WH10,38.79
Farm_03694,WH13,55.72
Farm_03695,WH05,15.47
Farm_03696,WH12,31.39
Farm_03697,WH14,34.3
Farm_03698,WH12,27.95
Farm_03699,WH02,30.09
Farm_03700,WH01,12.03
Farm_03701,WH20,70.73
Farm_03702,WH16,57.83
Farm_03703,WH17,27.38
Farm_03704,WH18,64.18
Farm_03705,WH02,17.7
Farm_03706,WH10,16.28
Farm_03707,WH03,68.64
Farm_03708,WH02,38.49
Farm_03709,WH19,74.84
Farm_03710,WH18,41.46
Farm_03711,WH13,27.74
Farm_03712,WH20,42.35
Farm_03713,WH10,14.35
Farm_03714,WH14,57.0
Farm_03715,WH04,9.97
Farm_03716,WH04,25.01
Farm_03717,WH20,43.29
Farm_03718,WH20,64.58
Farm_03719,WH10,48.48
Farm_03720,WH13,45.51
Farm_03721,WH05,32.98
Farm_03722,WH10,44.68
Farm_03723,WH07,63.6
Farm_03724,WH15,21.72
Farm_03725,WH02,39.74
Farm_03726,WH18,70.24
Farm_03727,WH08,67.92
Farm_03728,WH13,36.93
Farm_03729,WH17,15.37
Farm_03730,WH17,45.97
Farm_03731,WH01,42.66
Farm_03732,WH18,11.75
Farm_03733,WH16,28.41
Farm_03734,WH02,44.05
Farm_03735,WH09,2.5
Farm_03736,WH14,25.69
Farm_03737,WH13,29.28
Farm_03738,WH08,4.29
Farm_03739,WH11,23.08
Farm_03740,WH08,30.31
Farm_03741,WH06,58.93
Farm_03742,WH15,34.43
Farm_03743,WH09,41.82
Farm_03744,WH07,45.61
Farm_03745,WH04,19.78
Farm_03746,WH07,68.89
Farm_03747,WH04,74.83
Farm_03748,WH13,19.03
Farm_03749,WH05,34.67
Farm_03750,WH14,28.85
Farm_03751,WH02,63.03
Farm_03752,WH01,32.18
Farm_03753,WH14,10.41
Farm_03754,WH09,16.38
Farm_03755,WH01,6.44
Farm_03756,WH05,29.49
Farm_03757,WH04,34.09
Farm_03758,WH11,16.77
Farm_03759,WH04,22.32
Farm_03760,WH04,11.75
Farm_03761,WH19,1.26
Farm_03762,WH05,74.92
Farm_03763,WH11,64.31
Farm_03764,WH11,25.76
Farm_03765,WH14,9.96
Farm_03766,WH19,58.74
Farm_03767,WH07,38.77
Farm_03768,WH09,32.92
Farm_03769,WH14,52.78
Farm_03770,WH12,23.59
Farm_03771,WH17,19.52
Farm_03772,WH19,10.38
Farm_03773,WH01,33.22
Farm_03774,WH13,26.12
Farm_03775,WH05,72.83
Farm_03776,WH12,54.18
Farm_03777,WH12,8.63
Farm_03778,WH16,35.83
Farm_03779,WH15,27.06
Farm_03780,WH07,42.07
Farm_03781,WH02,33.79
Farm_03782,WH13,23.87
Farm_03783,WH11,41.15
Farm_03784,WH08,13.22
Farm_03785,WH19,27.11
Farm_03786,WH18,36.81
Farm_03787,WH14,12.28
Farm_03788,WH12,45.3
Farm_03789,WH14,36.87
Farm_03790,WH20,10.31
Farm_03791,WH10,1.75
Farm_03792,WH17,57.1
Farm_03793,WH05,54.37
Farm_03794,WH04,47.28
Farm_03795,WH01,53.99
Farm_03796,WH01,4.36
Farm_03797,WH11,74.96
Farm_03798,WH01,60.72
Farm_03799,WH10,59.81
Farm_03800,WH18,48.7
Farm_03801,WH11,68.08
Farm_03802,WH03,37.7
Farm_03803,WH05,37.28
Farm_03804,WH15,58.03
Farm_03805,WH08,36.13
Farm_03806,WH05,7.5
Farm_03807,WH20,22.44
Farm_03808,WH08,7.53
Farm_03809,WH03,41.46
Farm_03810,WH08,2.06
Farm_03811,WH17,17.95
Farm_03812,WH15,37.46
Farm_03813,WH05,61.32
Farm_03814,WH19,71.72
Farm_03815,WH10,61.39
Farm_03816,WH16,59.32
Farm_03817,WH01,58.78
Farm_03818,WH02,50.47
Farm_03819,WH18,45.09
Farm_03820,WH18,30.02
Farm_03821,WH14,19.73
Farm_03822,WH07,38.29
Farm_03823,WH03,52.59
Farm_03824,WH08,31.76
Farm_03825,WH11,63.22
Farm_03826,WH11,53.63
Farm_03827,WH13,17.62
Farm_03828,WH13,2.76
Farm_03829,WH04,41.68
Farm_03830,WH17,18.45
Farm_03831,WH14,59.69
Farm_03832,WH20,19.97
Farm_03833,WH19,62.88
Farm_03834,WH05,62.98
Farm_03835,WH16,11.01
Farm_03836,WH20,65.66
Farm_03837,WH11,61.88
Farm_03838,WH18,10.91
Farm_03839,WH10,52.42
Farm_03840,WH11,63.5
Farm_03841,WH05,28.08
Farm_03842,WH10,11.54
Farm_03843,WH04,57.34
Farm_03844,WH11,3.15
Farm_03845,WH10,31.16
Farm_03846,WH07,33.79
Farm_03847,WH20,36.69
Farm_03848,WH12,48.92
Farm_03849,WH09,62.89
Farm_03850,WH20,67.49
Farm_03851,WH08,55.82
Farm_03852,WH06,25.99
Farm_03853,WH08,49.66
Farm_03854,WH11,13.6
Farm_03855,WH16,32.33
Farm_03856,WH01,34.1
Farm_03857,WH08,6.76
Farm_03858,WH14,58.9
Farm_03859,WH03,30.23
Farm_03860,WH18,22.81
Farm_03861,WH07,8.3
Farm_03862,WH03,61.03
Farm_03863,WH12,56.64
Farm_03864,WH10,33.24
Farm_03865,WH17,64.3
Farm_03866,WH12,67.74
Farm_03867,WH01,1.39
Farm_03868,WH10,21.45
Farm_03869,WH11,74.23
Farm_03870,WH07,57.63
Farm_03871,WH02,54.16
Farm_03872,WH13,47.07
Farm_03873,WH19,36.83
Farm_03874,WH02,67.25
Farm_03875,WH13,66.25
Farm_03876,WH01,11.38
Farm_03877,WH12,46.09
Farm_03878,WH19,57.88
Farm_03879,WH04,59.03
Farm_03880,WH16,27.6
Farm_03881,WH04,62.08
Farm_03882,WH11,21.63
Farm_03883,WH11,30.82
Farm_03884,WH09,39.55
Farm_03885,WH03,44.88
Farm_03886,WH17,20.93
Farm_03887,WH04,61.71
Farm_03888,WH18,74.51
Farm_03889,WH01,74.87
Farm_03890,WH02,37.55
Farm_03891,WH02,57.55
Farm_03892,WH09,29.64
Farm_03893,WH17,35.68
Farm_03894,WH05,46.3
Farm_03895,WH03,42.2
Farm_03896,WH01,8.32
Farm_03897,WH06,62.13
Farm_03898,WH07,58.22
Farm_03899,WH16,21.51
Farm_03900,WH20,50.65
Farm_03901,WH08,47.94
Farm_03902,WH09,13.65
Farm_03903,WH01,55.11
Farm_03904,WH01,10.14
Farm_03905,WH20,29.51
Farm_03906,WH02,19.71
Farm_03907,WH20,67.54
Farm_03908,WH10,39.05
Farm_03909,WH09,51.02
Farm_03910,WH02,7.07
Farm_03911,WH19,8.58
Farm_03912,WH05,21.56
Farm_03913,WH20,35.08
Farm_03914,WH07,21.85
Farm_03915,WH04,13.03
Farm_03916,WH06,6.95
Farm_03917,WH07,26.82
Farm_03918,WH01,60.22
Farm_03919,WH09,15.94
Farm_03920,WH19,68.03
Farm_03921,WH14,69.39
Farm_03922,WH16,32.53
Farm_03923,WH20,62.25
Farm_03924,WH06,50.03
Farm_03925,WH17,7.42
Farm_03926,WH20,24.24
Farm_03927,WH06,54.33
Farm_03928,WH06,51.52
Farm_03929,WH19,31.33
Farm_03930,WH02,52.43
Farm_03931,WH11,17.22
Farm_03932,WH07,42.39
Farm_03933,WH17,74.74
Farm_03934,WH19,2.71
Farm_03935,WH13,58.25
Farm_03936,WH02,35.0
Farm_03937,WH06,4.15
Farm_03938,WH04,61.8
Farm_03939,WH09,15.33
Farm_03940,WH04,72.49
Farm_03941,WH04,25.03
Farm_03942,WH03,13.92
Farm_03943,WH20,34.47
Farm_03944,WH05,67.34
Farm_03945,WH08,26.31
Farm_03946,WH20,48.23
Farm_03947,WH05,33.61
Farm_03948,WH03,48.04
Farm_03949,WH01,23.37
Farm_03950,WH13,54.58
Farm_03951,WH16,7.22
Farm_03952,WH12,19.96
Farm_03953,WH14,4.32
Farm_03954,WH15,69.29
Farm_03955,WH03,17.29
Farm_03956,WH05,47.58
Farm_03957,WH19,28.45
Farm_03958,WH16,11.63
Farm_03959,WH05,71.44
Farm_03960,WH11,54.92
Farm_03961,WH16,69.69
Farm_03962,WH15,39.64
Farm_03963,WH15,63.42
Farm_03964,WH01,5.71
Farm_03965,WH05,68.68
Farm_03966,WH17,46.86
Farm_03967,WH04,2.11
Farm_03968,WH20,51.4
Farm_03969,WH06,69.38
Farm_03970,WH04,34.02
Farm_03971,WH10,68.03
Farm_03972,WH04,18.25
Farm_03973,WH01,52.61
Farm_03974,WH02,36.51
Farm_03975,WH14,38.56
Farm_03976,WH08,9.84
Farm_03977,WH07,57.88
Farm_03978,WH01,74.54
Farm_03979,WH04,34.98
Farm_03980,WH03,68.26
Farm_03981,WH10,1.09
Farm_03982,WH05,14.08
Farm_03983,WH01,15.32
Farm_03984,WH04,40.3
Farm_03985,WH04,63.72
Farm_03986,WH13,66.3
Farm_03987,WH06,30.1
Farm_03988,WH11,54.28
Farm_03989,WH06,8.52
Farm_03990,WH13,31.19
Farm_03991,WH19,8.89
Farm_03992,WH11,18.24
Farm_03993,WH11,2.45
Farm_03994,WH15,59.29
Farm_03995,WH07,46.27
Farm_03996,WH16,30.79
Farm_03997,WH20,18.7
Farm_03998,WH07,42.77
Farm_03999,WH13,19.68
Farm_04000,WH01,73.16
Farm_04001,WH08,33.23
Farm_04002,WH20,74.54
Farm_04003,WH14,56.05
Farm_04004,WH15,29.12
Farm_04005,WH17,40.86
Farm_04006,WH13,29.18
Farm_04007,WH05,35.76
Farm_04008,WH04,30.82
Farm_04009,WH02,50.74
Farm_04010,WH04,17.37
Farm_04011,WH06,12.22
Farm_04012,WH07,61.26
Farm_04013,WH15,38.49
Farm_04014,WH16,55.21
Farm_04015,WH10,32.59
Farm_04016,WH01,22.45
Farm_04017,WH09,24.61
Farm_04018,WH17,1.26
Farm_04019,WH09,52.23
Farm_04020,WH20,26.4
Farm_04021,WH03,14.96
Farm_04022,WH15,67.35
Farm_04023,WH16,14.58
Farm_04024,WH10,51.02
Farm_04025,WH13,43.04
Farm_04026,WH19,20.39
Farm_04027,WH10,55.03
Farm_04028,WH12,57.78
Farm_04029,WH10,44.98
Farm_04030,WH09,43.69
Farm_04031,WH14,6.32
Farm_04032,WH13,34.12
Farm_04033,WH04,7.61
Farm_04034,WH01,37.66
Farm_04035,WH11,18.13
Farm_04036,WH10,53.38
Farm_04037,WH06,12.68
Farm_04038,WH02,3.95
Farm_04039,WH07,37.93
Farm_04040,WH20,15.11
Farm_04041,WH14,58.07
Farm_04042,WH09,55.72
Farm_04043,WH18,18.84
Farm_04044,WH13,38.0
Farm_04045,WH20,0.91
Farm_04046,WH12,58.09
Farm_04047,WH11,24.59
Farm_04048,WH12,49.83
Farm_04049,WH13,24.03
Farm_04050,WH04,9.98
Farm_04051,WH19,38.48
Farm_04052,WH01,46.56
Farm_04053,WH11,25.39
Farm_04054,WH01,27.26
Farm_04055,WH11,63.05
Farm_04056,WH01,40.22
Farm_04057,WH08,65.45
Farm_04058,WH20,2.85
Farm_04059,WH04,68.93
Farm_04060,WH13,32.43
Farm_04061,WH20,73.16
Farm_04062,WH13,5.1
Farm_04063,WH20,32.56
Farm_04064,WH04,39.25
Farm_04065,WH06,1.51
Farm_04066,WH06,12.5
Farm_04067,WH11,2.79
Farm_04068,WH14,30.9
Farm_04069,WH05,66.91
Farm_04070,WH08,18.3
Farm_04071,WH09,28.79
