farmer_id,loan_usd,status
FRM03082,9579.62,Approved
FRM03083,13918.4,Approved
FRM03084,19523.1,Approved
FRM03085,13837.17,Approved
FRM03086,8221.75,Pending
FRM03087,18730.01,Rejected
FRM03088,13153.31,Pending
FRM03089,7863.14,Rejected
FRM03090,9870.49,Approved
FRM03091,2965.82,Approved
FRM03092,2999.76,Rejected
FRM03093,11316.33,Approved
FRM03094,15551.23,Approved
FRM03095,1528.67,Pending
FRM03096,18318.46,Pending
FRM03097,4568.57,Pending
FRM03098,10746.33,Approved
FRM03099,14321.04,Pending
FRM03100,11336.49,Rejected
FRM03101,8641.87,Approved
FRM03102,12384.81,Approved
FRM03103,10497.9,Pending
FRM03104,7132.44,Rejected
FRM03105,17390.18,Approved
FRM03106,16459.35,Pending
FRM03107,19453.72,Rejected
FRM03108,2063.35,Rejected
FRM03109,8633.08,Pending
FRM03110,3494.63,Pending
FRM03111,10449.14,Approved
FRM03112,11588.3,Pending
FRM03113,5024.42,Rejected
FRM03114,9103.68,Approved
FRM03115,13949.33,Approved
FRM03116,6083.33,Approved
FRM03117,1217.9,Pending
FRM03118,255.92,Rejected
FRM03119,17788.15,Approved
FRM03120,1944.59,Approved
FRM03121,18864.98,Approved
FRM03122,8160.28,Rejected
FRM03123,17136.32,Approved
FRM03124,3064.61,Pending
FRM03125,7599.32,Approved
FRM03126,4870.49,Pending
FRM03127,7376.4,Approved
FRM03128,5724.7,Approved
FRM03129,15408.6,Approved
FRM03130,2692.03,Pending
FRM03131,9229.01,Rejected
FRM03132,19252.63,Approved
FRM03133,3335.7,Approved
FRM03134,11596.42,Pending
FRM03135,642.72,Approved
FRM03136,2508.16,Approved
FRM03137,16067.09,Rejected
FRM03138,193.57,Rejected
FRM03139,12029.31,Pending
FRM03140,6807.87,Rejected
FRM03141,5117.49,Pending
FRM03142,10274.34,Rejected
FRM03143,5213.33,Pending
FRM03144,17823.92,Approved
FRM03145,9279.16,Rejected
FRM03146,4855.03,Pending
FRM03147,17069.47,Pending
FRM03148,8141.46,Pending
FRM03149,301.02,Rejected
FRM03150,13305.8,Rejected
FRM03151,312.22,Rejected
FRM03152,8664.61,Pending
FRM03153,9321.27,Rejected
FRM03154,11421.34,Approved
FRM03155,16040.53,Approved
FRM03156,7077.83,Pending
FRM03157,1227.44,Rejected
FRM03158,10780.87,Pending
FRM03159,19772.91,Approved
FRM03160,2589.73,Rejected
FRM03161,3491.99,Rejected
FRM03162,9712.8,Rejected
FRM03163,8286.35,Approved
FRM03164,5910.88,Pending
FRM03165,2414.35,Pending
FRM03166,7756.59,Pending
FRM03167,3797.01,Approved
FRM03168,16772.35,Rejected
FRM03169,10698.81,Pending
FRM03170,14689.53,Pending
FRM03171,8513.32,Approved
FRM03172,549.95,Approved
FRM03173,9036.33,Pending
FRM03174,14533.29,Approved
FRM03175,7410.06,Pending
FRM03176,19527.74,Rejected
FRM03177,16340.7,Pending
FRM03178,11740.74,Pending
FRM03179,2694.98,Rejected
FRM03180,14552.61,Approved
FRM03181,3789.68,Approved
FRM03182,9526.44,Pending
FRM03183,19598.55,Approved
FRM03184,11531.8,Rejected
FRM03185,3993.13,Approved
FRM03186,7544.55,Pending
FRM03187,18681.31,Rejected
FRM03188,18318.72,Rejected
FRM03189,8752.27,Pending
FRM03190,14908.34,Approved
FRM03191,7441.98,Approved
FRM03192,5587.59,Rejected
FRM03193,10279.64,Rejected
FRM03194,13941.47,Approved
FRM03195,5955.43,Rejected
FRM03196,15694.95,Approved
FRM03197,15827.85,Rejected
FRM03198,5763.42,Pending
FRM03199,16616.13,Pending
FRM03200,17905.69,Pending
FRM03201,3132.82,Rejected
FRM03202,16828.72,Approved
FRM03203,12219.39,Rejected
FRM03204,4096.05,Pending
FRM03205,2441.65,Rejected
FRM03206,9877.75,Approved
FRM03207,13513.88,Approved
FRM03208,7382.44,Pending
FRM03209,16330.77,Pending
FRM03210,19443.77,Rejected
FRM03211,885.6,Rejected
FRM03212,13206.34,Pending
FRM03213,5854.23,Pending
FRM03214,10999.43,Pending
FRM03215,12577.45,Approved
FRM03216,14237.23,Pending
FRM03217,12474.75,Pending
FRM03218,5761.52,Approved
FRM03219,4991.06,Rejected
FRM03220,5088.88,Rejected
FRM03221,18243.91,Approved
FRM03222,16744.08,Rejected
FRM03223,1631.61,Approved
FRM03224,12200.28,Rejected
FRM03225,12604.97,Rejected
FRM03226,13411.55,Rejected
FRM03227,761.76,Approved
FRM03228,19139.14,Approved
FRM03229,4533.49,Pending
FRM03230,18182.67,Pending
FRM03231,18766.94,Pending
FRM03232,15234.72,Rejected
FRM03233,3231.47,Pending
FRM03234,16763.19,Pending
FRM03235,11138.58,Rejected
FRM03236,7333.5,Approved
FRM03237,4011.61,Pending
FRM03238,430.96,Approved
FRM03239,7615.33,Approved
FRM03240,15920.47,Pending
FRM03241,6499.16,Approved
FRM03242,18030.56,Pending
FRM03243,11298.57,Rejected
FRM03244,4657.66,Rejected
FRM03245,18653.43,Pending
FRM03246,11162.02,Pending
FRM03247,9242.7,Pending
FRM03248,373.3,Rejected
FRM03249,9606.18,Rejected
FRM03250,18884.08,Pending
FRM03251,7971.23,Pending
FRM03252,6983.07,Rejected
FRM03253,18696.0,Approved
FRM03254,3842.42,Pending
FRM03255,4684.97,Rejected
FRM03256,4147.4,Rejected
FRM03257,6337.8,Pending
FRM03258,5103.36,Pending
FRM03259,18866.95,Rejected
FRM03260,12658.42,Pending
FRM03261,11012.05,Rejected
FRM03262,8150.03,Approved
FRM03263,1901.6,Pending
FRM03264,4246.03,Pending
FRM03265,3139.58,Pending
FRM03266,14784.33,Approved
FRM03267,10308.51,Pending
FRM03268,3203.01,Rejected
FRM03269,4646.83,Rejected
FRM03270,306.29,Pending
FRM03271,4434.56,Pending
FRM03272,16115.26,Approved
FRM03273,8591.29,Approved
FRM03274,5323.85,Pending
FRM03275,7103.5,Pending
FRM03276,17525.7,Rejected
FRM03277,14785.6,Rejected
FRM03278,2978.61,Rejected
FRM03279,5883.15,Rejected
FRM03280,11152.43,Rejected
FRM03281,4239.01,Rejected
FRM03282,10577.33,Rejected
FRM03283,13685.33,Pending
FRM03284,5718.91,Approved
FRM03285,11882.04,Approved
FRM03286,9914.69,Pending
FRM03287,19380.88,Rejected
FRM03288,5449.15,Approved
FRM03289,16414.56,Pending
FRM03290,10408.69,Approved
FRM03291,627.64,Approved
FRM03292,13271.66,Approved
FRM03293,18238.03,Pending
FRM03294,9883.25,Rejected
FRM03295,19727.4,Rejected
FRM03296,6397.0,Rejected
FRM03297,12728.09,Rejected
FRM03298,10679.15,Approved
FRM03299,13862.45,Approved
FRM03300,7577.99,Pending
FRM03301,10172.76,Approved
FRM03302,4349.42,Pending
FRM03303,10193.68,Approved
FRM03304,19724.17,Approved
FRM03305,11741.23,Approved
FRM03306,13629.31,Pending
FRM03307,16302.77,Rejected
FRM03308,5313.97,Rejected
FRM03309,19626.46,Approved
FRM03310,11894.85,Pending
FRM03311,13068.54,Rejected
FRM03312,3821.54,Rejected
FRM03313,2147.88,Approved
FRM03314,6917.75,Approved
FRM03315,3423.89,Pending
FRM03316,18171.69,Pending
FRM03317,16875.69,Pending
FRM03318,8650.32,Rejected
FRM03319,5275.1,Approved
FRM03320,13159.04,Pending
FRM03321,5763.92,Approved
FRM03322,9799.52,Pending
FRM03323,689.71,Approved
FRM03324,298.85,Approved
FRM03325,18987.66,Approved
FRM03326,12884.63,Rejected
FRM03327,14329.26,Rejected
FRM03328,8502.24,Pending
FRM03329,1964.92,Rejected
FRM03330,19414.4,Rejected
FRM03331,1840.41,Approved
FRM03332,14945.85,Pending
FRM03333,12290.77,Pending
FRM03334,6198.76,Pending
FRM03335,7272.39,Approved
FRM03336,12538.05,Rejected
FRM03337,5230.77,Rejected
FRM03338,15175.86,Approved
FRM03339,18037.46,Pending
FRM03340,4188.53,Pending
FRM03341,3022.5,Rejected
FRM03342,12132.42,Approved
FRM03343,5766.24,Pending
FRM03344,320.32,Approved
FRM03345,14107.26,Rejected
FRM03346,3860.62,Rejected
FRM03347,10069.42,Rejected
FRM03348,1659.55,Pending
FRM03349,210.76,Pending
FRM03350,12038.64,Rejected
FRM03351,5081.46,Approved
FRM03352,1734.22,Approved
FRM03353,10348.4,Approved
FRM03354,16083.98,Pending
FRM03355,15538.58,Rejected
FRM03356,18916.55,Approved
FRM03357,18007.63,Pending
FRM03358,18414.32,Rejected
FRM03359,16450.27,Pending
FRM03360,12901.21,Approved
FRM03361,19982.43,Rejected
FRM03362,7604.92,Rejected
FRM03363,8556.08,Pending
FRM03364,15332.3,Approved
FRM03365,9167.95,Approved
FRM03366,7464.75,Approved
FRM03367,3222.85,Rejected
FRM03368,19495.26,Pending
FRM03369,1650.97,Pending
FRM03370,8040.32,Pending
FRM03371,650.69,Pending
FRM03372,12090.43,Approved
FRM03373,11259.89,Rejected
FRM03374,4651.24,Approved
FRM03375,15848.51,Pending
FRM03376,16740.52,Pending
FRM03377,5562.84,Pending
FRM03378,18391.87,Rejected
FRM03379,12263.24,Rejected
FRM03380,3711.02,Approved
FRM03381,17420.37,Approved
FRM03382,9302.06,Rejected
FRM03383,16187.62,Pending
FRM03384,576.27,Pending
FRM03385,999.02,Pending
FRM03386,10149.27,Rejected
FRM03387,18558.69,Rejected
FRM03388,19777.6,Rejected
FRM03389,2028.61,Approved
FRM03390,8883.41,Rejected
FRM03391,17245.67,Approved
FRM03392,734.36,Approved
FRM03393,12245.61,Pending
FRM03394,506.0,Approved
FRM03395,7196.93,Pending
FRM03396,16768.54,Rejected
FRM03397,5552.14,Approved
FRM03398,9489.45,Pending
FRM03399,19603.79,Approved
FRM03400,18679.64,Rejected
FRM03401,10215.72,Approved
FRM03402,1501.6,Approved
FRM03403,11458.46,Pending
FRM03404,15209.61,Rejected
FRM03405,11801.61,Pending
FRM03406,16311.66,Approved
FRM03407,4301.0,Pending
FRM03408,15341.63,Pending
FRM03409,15557.2,Rejected
FRM03410,17187.67,Approved
FRM03411,225.34,Rejected
FRM03412,18417.95,Approved
FRM03413,6912.31,Approved
FRM03414,19223.72,Rejected
FRM03415,264.59,Approved
FRM03416,4419.45,Approved
FRM03417,18204.8,Rejected
FRM03418,8527.16,Approved
FRM03419,9295.84,Rejected
FRM03420,12843.62,Rejected
FRM03421,15299.66,Rejected
FRM03422,10383.83,Pending
FRM03423,3216.87,Rejected
FRM03424,17592.99,Rejected
FRM03425,8682.57,Approved
FRM03426,5163.18,Approved
FRM03427,3536.27,Approved
FRM03428,17347.92,Rejected
FRM03429,17156.5,Approved
FRM03430,566.29,Pending
FRM03431,4823.14,Rejected
FRM03432,8453.01,Pending
FRM03433,17297.65,Approved
FRM03434,764.43,Approved
FRM03435,11469.28,Rejected
FRM03436,3180.37,Pending
FRM03437,16583.1,Rejected
FRM03438,19089.82,Approved
FRM03439,8112.85,Pending
FRM03440,688.36,Rejected
FRM03441,4011.86,Approved
FRM03442,3828.89,Approved
FRM03443,2762.12,Rejected
FRM03444,14586.34,Pending
FRM03445,8421.54,Pending
FRM03446,9338.29,Pending
FRM03447,9606.09,Rejected
FRM03448,3355.23,Pending
FRM03449,14470.52,Pending
FRM03450,12600.01,Approved
FRM03451,19596.8,Approved
FRM03452,8362.36,Rejected
FRM03453,4870.88,Approved
FRM03454,11822.63,Rejected
FRM03455,17150.37,Rejected
FRM03456,11913.63,Rejected
FRM03457,5715.0,Pending
FRM03458,11894.71,Rejected
FRM03459,4539.69,Pending
FRM03460,13599.84,Approved
FRM03461,16904.05,Pending
FRM03462,2975.03,Approved
FRM03463,726.12,Rejected
FRM03464,12151.34,Approved
FRM03465,3308.93,Approved
FRM03466,10924.24,Pending
FRM03467,3275.95,Approved
FRM03468,19355.62,Pending
FRM03469,6337.98,Approved
FRM03470,4675.63,Approved
FRM03471,9489.79,Pending
FRM03472,11279.85,Pending
FRM03473,13308.61,Pending
FRM03474,15172.87,Rejected
FRM03475,10764.4,Rejected
FRM03476,5741.18,Pending
FRM03477,8456.06,Approved
FRM03478,9768.37,Pending
FRM03479,12006.37,Pending
FRM03480,7221.98,Pending
FRM03481,3600.34,Pending
FRM03482,13515.18,Rejected
FRM03483,14862.37,Rejected
FRM03484,2798.46,Rejected
FRM03485,5527.83,Approved
FRM03486,13570.66,Pending
FRM03487,3960.07,Pending
FRM03488,11972.31,Approved
FRM03489,13743.9,Pending
FRM03490,16746.63,Pending
FRM03491,3119.11,Rejected
FRM03492,6868.93,Pending
FRM03493,6331.53,Approved
FRM03494,2123.83,Approved
FRM03495,862.01,Approved
FRM03496,1215.97,Pending
FRM03497,5264.9,Approved
FRM03498,6163.07,Pending
FRM03499,12607.96,Rejected
FRM03500,6186.44,Approved
FRM03501,12261.58,Approved
FRM03502,12586.82,Rejected
FRM03503,4530.65,Approved
FRM03504,200.1,Rejected
FRM03505,3772.36,Pending
FRM03506,17016.07,Approved
FRM03507,11648.76,Approved
FRM03508,6273.74,Pending
FRM03509,12567.67,Pending
FRM03510,10529.16,Approved
FRM03511,8931.37,Pending
FRM03512,1120.65,Rejected
FRM03513,13777.76,Rejected
FRM03514,7986.65,Approved
FRM03515,8003.46,Approved
FRM03516,17193.75,Pending
FRM03517,15743.06,Rejected
FRM03518,4635.32,Approved
FRM03519,5967.46,Approved
FRM03520,11235.0,Pending
FRM03521,12026.06,Approved
FRM03522,19971.9,Pending
FRM03523,15175.62,Rejected
FRM03524,3783.79,Pending
FRM03525,5379.35,Approved
FRM03526,17045.82,Rejected
FRM03527,8151.73,Approved
FRM03528,523.65,Pending
FRM03529,1391.64,Pending
FRM03530,11110.62,Approved
FRM03531,5899.79,Pending
FRM03532,5018.52,Pending
FRM03533,4583.72,Rejected
FRM03534,11830.38,Pending
FRM03535,14543.21,Approved
FRM03536,9840.44,Approved
FRM03537,2039.23,Pending
FRM03538,11419.45,Rejected
FRM03539,16187.07,Rejected
FRM03540,18964.03,Pending
FRM03541,15438.01,Approved
FRM03542,11179.5,Rejected
FRM03543,13888.17,Approved
FRM03544,19871.55,Rejected
FRM03545,5207.82,Rejected
FRM03546,9595.57,Pending
FRM03547,4246.42,Approved
FRM03548,19845.2,Rejected
FRM03549,3591.49,Approved
FRM03550,4001.06,Approved
FRM03551,5103.7,Pending
FRM03552,9631.93,Approved
FRM03553,2281.81,Pending
FRM03554,7646.41,Rejected
FRM03555,17780.51,Approved
FRM03556,10550.5,Rejected
FRM03557,7829.68,Pending
FRM03558,7935.58,Pending
FRM03559,2180.59,Pending
FRM03560,5045.01,Rejected
FRM03561,12263.16,Rejected
FRM03562,14948.26,Rejected
FRM03563,18839.91,Pending
FRM03564,341.03,Pending
FRM03565,11054.75,Rejected
FRM03566,1443.69,Approved
FRM03567,13437.94,Rejected
FRM03568,7092.02,Rejected
FRM03569,16155.05,Rejected
FRM03570,15755.35,Rejected
FRM03571,3270.09,Rejected
FRM03572,8528.75,Pending
FRM03573,2558.01,Rejected
FRM03574,13107.16,Approved
FRM03575,177.38,Rejected
FRM03576,6748.03,Pending
FRM03577,18708.0,Rejected
FRM03578,14096.59,Approved
FRM03579,12332.58,Approved
FRM03580,6258.06,Rejected
FRM03581,1683.02,Pending
FRM03582,9823.88,Pending
FRM03583,8901.27,Rejected
FRM03584,12239.84,Approved
FRM03585,19857.23,Rejected
FRM03586,4866.54,Pending
FRM03587,4047.44,Rejected
FRM03588,8126.32,Approved
FRM03589,8918.65,Approved
FRM03590,8370.54,Approved
FRM03591,5018.91,Pending
FRM03592,1037.81,Approved
FRM03593,15029.09,Rejected
FRM03594,12528.68,Rejected
FRM03595,6367.56,Approved
FRM03596,12419.63,Pending
FRM03597,3556.89,Rejected
FRM03598,3583.39,Approved
FRM03599,14758.6,Pending
FRM03600,11740.72,Pending
FRM03601,11978.2,Rejected
FRM03602,17884.61,Approved
FRM03603,8483.83,Rejected
FRM03604,19562.19,Rejected
FRM03605,15986.88,Approved
FRM03606,293.75,Pending
FRM03607,10458.07,Pending
FRM03608,14551.95,Rejected
FRM03609,282.41,Approved
FRM03610,3345.11,Pending
FRM03611,19152.09,Pending
FRM03612,3346.28,Pending
FRM03613,3240.41,Approved
FRM03614,10586.05,Pending
FRM03615,13194.92,Pending
FRM03616,18459.34,Approved
FRM03617,10210.93,Pending
FRM03618,12985.64,Pending
FRM03619,17257.05,Approved
FRM03620,6813.04,Pending
FRM03621,6916.76,Pending
FRM03622,9793.36,Rejected
FRM03623,12228.81,Approved
FRM03624,6468.43,Rejected
FRM03625,18243.9,Pending
FRM03626,10504.89,Pending
FRM03627,921.26,Pending
FRM03628,18787.06,Rejected
FRM03629,8564.17,Approved
FRM03630,18350.72,Approved
FRM03631,8940.48,Pending
FRM03632,19448.94,Pending
FRM03633,1731.43,Rejected
FRM03634,3619.34,Rejected
FRM03635,5259.8,Pending
FRM03636,2597.33,Approved
FRM03637,6024.01,Pending
FRM03638,3533.39,Rejected
FRM03639,11121.94,Pending
FRM03640,17119.7,Rejected
FRM03641,11377.85,Rejected
FRM03642,2515.15,Rejected
FRM03643,17527.33,Pending
FRM03644,10336.79,Rejected
FRM03645,19263.38,Approved
FRM03646,16826.49,Rejected
FRM03647,16303.61,Rejected
FRM03648,181.04,Rejected
FRM03649,18560.92,Approved
FRM03650,17350.12,Rejected
FRM03651,16611.57,Pending
FRM03652,4797.51,Pending
FRM03653,7823.93,Rejected
FRM03654,18711.9,Approved
FRM03655,5917.08,Approved
FRM03656,7585.93,Approved
FRM03657,11395.24,Approved
FRM03658,16970.76,Rejected
FRM03659,7582.13,Rejected
FRM03660,5319.96,Approved
FRM03661,635.95,Rejected
FRM03662,4059.28,Pending
FRM03663,6466.76,Rejected
FRM03664,19200.13,Pending
FRM03665,1994.0,Approved
FRM03666,5052.88,Pending
FRM03667,6430.24,Rejected
FRM03668,18395.01,Pending
FRM03669,17157.32,Approved
FRM03670,14513.01,Pending
FRM03671,12694.63,Rejected
FRM03672,8395.49,Pending
FRM03673,16759.31,Rejected
FRM03674,13868.3,Approved
FRM03675,10644.47,Rejected
FRM03676,12837.51,Rejected
FRM03677,11286.05,Rejected
FRM03678,7232.81,Rejected
FRM03679,2874.56,Rejected
FRM03680,14998.18,Approved
FRM03681,7226.64,Rejected
FRM03682,15617.93,Approved
FRM03683,8958.54,Approved
FRM03684,13302.18,Pending
FRM03685,13724.53,Rejected
FRM03686,17754.09,Approved
FRM03687,4345.59,Rejected
FRM03688,3428.21,Pending
FRM03689,9942.52,Rejected
FRM03690,18797.2,Pending
FRM03691,4705.44,Pending
FRM03692,6597.13,Rejected
FRM03693,5850.64,Approved
FRM03694,19220.79,Pending
FRM03695,5815.18,Approved
FRM03696,12592.09,Rejected
FRM03697,19279.47,Approved
FRM03698,5571.82,Rejected
FRM03699,7709.3,Pending
FRM03700,19977.3,Pending
FRM03701,11129.52,Approved
FRM03702,12489.35,Pending
FRM03703,10704.69,Rejected
FRM03704,10161.84,Rejected
FRM03705,4796.39,Approved
FRM03706,17567.36,Approved
FRM03707,15051.61,Approved
FRM03708,10881.54,Rejected
FRM03709,184.03,Rejected
FRM03710,4151.22,Pending
FRM03711,7293.7,Approved
FRM03712,6604.77,Rejected
FRM03713,3948.12,Pending
FRM03714,923.35,Pending
FRM03715,18886.79,Approved
FRM03716,15321.42,Rejected
FRM03717,7165.2,Pending
FRM03718,11153.85,Pending
FRM03719,6637.13,Pending
FRM03720,17790.99,Rejected
FRM03721,16236.41,Rejected
FRM03722,13381.47,Pending
FRM03723,10663.6,Approved
FRM03724,18520.4,Rejected
FRM03725,15004.07,Approved
FRM03726,8294.69,Pending
FRM03727,17396.52,Pending
FRM03728,12282.32,Pending
FRM03729,3123.29,Rejected
FRM03730,12462.46,Approved
FRM03731,6193.22,Pending
FRM03732,11055.46,Pending
FRM03733,1982.19,Approved
FRM03734,8182.72,Rejected
FRM03735,18517.71,Approved
FRM03736,12585.55,Pending
FRM03737,18369.41,Approved
FRM03738,13060.92,Approved
FRM03739,969.09,Pending
FRM03740,14923.91,Rejected
FRM03741,2448.12,Approved
FRM03742,11654.5,Rejected
FRM03743,5797.11,Pending
FRM03744,17269.85,Rejected
FRM03745,18413.54,Approved
FRM03746,10758.8,Approved
FRM03747,4279.6,Approved
FRM03748,13701.81,Rejected
FRM03749,18439.47,Rejected
FRM03750,6908.51,Rejected
FRM03751,8208.9,Approved
FRM03752,10067.47,Pending
FRM03753,5523.72,Pending
FRM03754,11791.39,Pending
FRM03755,1262.72,Approved
FRM03756,1672.52,Approved
FRM03757,9724.58,Rejected
FRM03758,7081.42,Approved
FRM03759,17845.48,Rejected
FRM03760,16551.59,Rejected
FRM03761,15245.09,Approved
FRM03762,823.2,Approved
FRM03763,16164.3,Rejected
FRM03764,17651.4,Rejected
FRM03765,3664.2,Rejected
FRM03766,4825.5,Approved
FRM03767,3628.9,Pending
FRM03768,4227.14,Rejected
FRM03769,19960.07,Rejected
FRM03770,7787.41,Approved
FRM03771,19711.0,Rejected
FRM03772,18433.05,Approved
FRM03773,19321.87,Approved
FRM03774,13754.49,Approved
FRM03775,8539.76,Rejected
FRM03776,11879.33,Approved
FRM03777,5757.0,Pending
FRM03778,18032.2,Rejected
FRM03779,5405.54,Rejected
FRM03780,19765.64,Pending
FRM03781,14338.45,Approved
FRM03782,13851.78,Approved
FRM03783,13626.55,Approved
FRM03784,19514.64,Rejected
FRM03785,7117.59,Rejected
FRM03786,17151.55,Approved
FRM03787,16871.29,Rejected
FRM03788,2761.4,Pending
FRM03789,10358.21,Approved
FRM03790,19084.49,Approved
FRM03791,7753.79,Rejected
FRM03792,9873.64,Approved
FRM03793,13979.07,Rejected
FRM03794,16497.74,Rejected
FRM03795,15975.31,Rejected
FRM03796,14519.43,Approved
FRM03797,6056.99,Pending
FRM03798,14091.97,Pending
FRM03799,12477.06,Approved
FRM03800,8804.24,Approved
FRM03801,3654.15,Approved
FRM03802,10737.61,Rejected
FRM03803,8568.54,Rejected
FRM03804,4616.81,Pending
FRM03805,18010.88,Pending
FRM03806,2077.54,Pending
FRM03807,4607.22,Pending
FRM03808,13578.85,Approved
FRM03809,16920.33,Approved
FRM03810,5564.85,Pending
FRM03811,3134.97,Pending
FRM03812,13405.26,Approved
FRM03813,11943.63,Rejected
FRM03814,19108.46,Pending
FRM03815,1561.95,Approved
FRM03816,1951.3,Rejected
FRM03817,18361.39,Pending
FRM03818,12005.11,Approved
FRM03819,15224.02,Rejected
FRM03820,18473.19,Approved
FRM03821,16539.86,Rejected
FRM03822,4101.88,Approved
FRM03823,14698.08,Pending
FRM03824,4043.83,Approved
FRM03825,11943.48,Rejected
FRM03826,6816.99,Approved
FRM03827,3039.91,Approved
FRM03828,15524.85,Pending
FRM03829,11125.73,Pending
FRM03830,18601.16,Pending
FRM03831,11340.26,Approved
FRM03832,6300.1,Pending
FRM03833,14868.59,Pending
FRM03834,1391.0,Approved
FRM03835,11720.55,Approved
FRM03836,10111.6,Approved
FRM03837,19457.21,Rejected
FRM03838,13776.33,Approved
FRM03839,1252.22,Pending
FRM03840,17884.47,Approved
FRM03841,4447.34,Pending
FRM03842,12968.78,Rejected
FRM03843,15830.67,Pending
FRM03844,15549.61,Approved
FRM03845,14100.45,Rejected
FRM03846,14042.16,Rejected
FRM03847,8613.54,Pending
FRM03848,11992.16,Rejected
FRM03849,1635.87,Approved
FRM03850,2860.72,Approved
FRM03851,6086.88,Rejected
FRM03852,1193.45,Rejected
FRM03853,13654.84,Approved
FRM03854,18011.01,Rejected
FRM03855,4314.37,Pending
FRM03856,13647.44,Pending
FRM03857,15050.38,Approved
FRM03858,18122.11,Rejected
FRM03859,10865.01,Rejected
FRM03860,4487.46,Rejected
FRM03861,2996.81,Pending
FRM03862,11251.39,Rejected
FRM03863,6222.12,Pending
FRM03864,15046.84,Rejected
FRM03865,6644.34,Approved
FRM03866,16340.01,Pending
FRM03867,17807.33,Pending
FRM03868,13692.01,Pending
FRM03869,11542.64,Rejected
FRM03870,19218.96,Pending
FRM03871,3690.93,Pending
FRM03872,4966.69,Approved
FRM03873,9535.45,Approved
FRM03874,6258.42,Approved
FRM03875,2505.95,Pending
FRM03876,8842.77,Pending
FRM03877,14955.84,Approved
FRM03878,7554.53,Pending
FRM03879,17748.47,Pending
FRM03880,12312.3,Pending
FRM03881,7450.49,Pending
FRM03882,9576.7,Approved
FRM03883,18298.28,Pending
FRM03884,14466.12,Pending
FRM03885,5473.14,Pending
FRM03886,1126.21,Rejected
FRM03887,11617.3,Rejected
FRM03888,3203.88,Rejected
FRM03889,14815.47,Pending
FRM03890,19388.44,Pending
FRM03891,4612.45,Pending
FRM03892,18710.77,Approved
FRM03893,9244.98,Approved
FRM03894,5503.4,Pending
FRM03895,4085.25,Approved
