farm_id,market,sale_usd
Farm_02604,MKT043,8079.33
Farm_02605,MKT076,42845.41
Farm_02606,MKT085,20554.73
Farm_02607,MKT002,24424.87
Farm_02608,MKT004,40988.23
Farm_02609,MKT042,40763.31
Farm_02610,MKT007,35420.44
Farm_02611,MKT020,27339.57
Farm_02612,MKT068,32855.63
Farm_02613,MKT014,33192.48
Farm_02614,MKT016,747.67
Farm_02615,MKT055,43846.0
Farm_02616,MKT028,26989.84
Farm_02617,MKT036,31048.56
Farm_02618,MKT034,3002.63
Farm_02619,MKT077,5685.89
Farm_02620,MKT089,42028.94
Farm_02621,MKT014,19544.15
Farm_02622,MKT061,30879.57
Farm_02623,MKT025,11918.6
Farm_02624,MKT065,49473.36
Farm_02625,MKT072,40073.33
Farm_02626,MKT094,3537.56
Farm_02627,MKT038,29085.77
Farm_02628,MKT055,42952.88
Farm_02629,MKT051,36232.42
Farm_02630,MKT015,30598.86
Farm_02631,MKT037,20933.37
Farm_02632,MKT065,1664.57
Farm_02633,MKT068,45818.25
Farm_02634,MKT079,25779.94
Farm_02635,MKT015,17561.73
Farm_02636,MKT057,22427.86
Farm_02637,MKT013,2964.42
Farm_02638,MKT068,42307.22
Farm_02639,MKT002,26489.03
Farm_02640,MKT031,35646.68
Farm_02641,MKT094,30743.01
Farm_02642,MKT032,49549.43
Farm_02643,MKT004,7224.33
Farm_02644,MKT059,4968.14
Farm_02645,MKT013,47346.37
Farm_02646,MKT012,13609.74
Farm_02647,MKT033,29165.46
Farm_02648,MKT031,23824.83
Farm_02649,MKT095,8072.29
Farm_02650,MKT067,3810.68
Farm_02651,MKT070,4556.34
Farm_02652,MKT089,37636.29
Farm_02653,MKT099,17971.12
Farm_02654,MKT014,40305.81
Farm_02655,MKT093,13563.19
Farm_02656,MKT036,46997.48
Farm_02657,MKT029,25459.57
Farm_02658,MKT091,668.62
Farm_02659,MKT034,14590.98
Farm_02660,MKT094,25697.37
Farm_02661,MKT056,40884.47
Farm_02662,MKT025,44686.22
Farm_02663,MKT068,5577.32
Farm_02664,MKT092,32459.75
Farm_02665,MKT015,47517.13
Farm_02666,MKT052,10416.27
Farm_02667,MKT076,45950.4
Farm_02668,MKT038,43225.38
Farm_02669,MKT098,29176.02
Farm_02670,MKT017,35113.28
Farm_02671,MKT073,9992.69
Farm_02672,MKT027,25436.51
Farm_02673,MKT014,18935.86
Farm_02674,MKT081,33744.49
Farm_02675,MKT019,34722.76
Farm_02676,MKT099,3218.94
Farm_02677,MKT099,44406.17
Farm_02678,MKT045,27941.22
Farm_02679,MKT070,22952.88
Farm_02680,MKT004,19526.6
Farm_02681,MKT051,18328.12
Farm_02682,MKT097,33357.52
Farm_02683,MKT023,9192.54
Farm_02684,MKT008,14598.49
Farm_02685,MKT044,39110.51
Farm_02686,MKT051,34861.09
Farm_02687,MKT039,40448.39
Farm_02688,MKT049,27538.39
Farm_02689,MKT022,31279.69
Farm_02690,MKT079,15545.97
Farm_02691,MKT059,33278.51
Farm_02692,MKT079,27532.48
Farm_02693,MKT023,46557.31
Farm_02694,MKT021,47609.71
Farm_02695,MKT067,21033.65
Farm_02696,MKT076,25575.9
Farm_02697,MKT014,17302.46
Farm_02698,MKT087,20784.85
Farm_02699,MKT091,9634.33
Farm_02700,MKT059,41804.37
Farm_02701,MKT040,3417.09
Farm_02702,MKT065,23266.4
Farm_02703,MKT033,3859.26
Farm_02704,MKT065,49456.62
Farm_02705,MKT003,27606.46
Farm_02706,MKT044,2680.45
Farm_02707,MKT093,48089.11
Farm_02708,MKT014,41578.76
Farm_02709,MKT083,14306.8
Farm_02710,MKT004,8017.7
Farm_02711,MKT046,32481.96
Farm_02712,MKT042,14123.33
Farm_02713,MKT067,29921.06
Farm_02714,MKT012,36838.87
Farm_02715,MKT023,7578.24
Farm_02716,MKT049,21729.39
Farm_02717,MKT099,13191.26
Farm_02718,MKT094,40496.74
Farm_02719,MKT084,25853.01
Farm_02720,MKT070,9692.31
Farm_02721,MKT086,829.24
Farm_02722,MKT062,21874.91
Farm_02723,MKT079,5925.08
Farm_02724,MKT005,17706.54
Farm_02725,MKT044,42988.55
Farm_02726,MKT036,13150.53
Farm_02727,MKT001,43279.75
Farm_02728,MKT025,29440.09
Farm_02729,MKT037,706.72
Farm_02730,MKT002,4281.42
Farm_02731,MKT092,27782.78
Farm_02732,MKT043,11612.97
Farm_02733,MKT083,32392.59
Farm_02734,MKT070,32778.1
Farm_02735,MKT011,17234.2
Farm_02736,MKT063,275.26
Farm_02737,MKT020,45423.61
Farm_02738,MKT051,34838.49
Farm_02739,MKT014,49394.03
Farm_02740,MKT023,5509.87
Farm_02741,MKT062,37894.61
Farm_02742,MKT049,36408.76
Farm_02743,MKT043,9761.26
Farm_02744,MKT050,507.22
Farm_02745,MKT089,40122.48
Farm_02746,MKT053,49665.97
Farm_02747,MKT069,43262.81
Farm_02748,MKT071,13713.17
Farm_02749,MKT094,35059.59
Farm_02750,MKT001,29273.9
Farm_02751,MKT073,6493.04
Farm_02752,MKT088,18665.39
Farm_02753,MKT051,41567.37
Farm_02754,MKT081,29577.8
Farm_02755,MKT088,6670.43
Farm_02756,MKT093,9640.88
Farm_02757,MKT037,18798.03
Farm_02758,MKT065,20241.47
Farm_02759,MKT011,28014.26
Farm_02760,MKT078,23861.7
Farm_02761,MKT011,2791.63
Farm_02762,MKT054,48232.36
Farm_02763,MKT075,9336.54
Farm_02764,MKT030,16366.54
Farm_02765,MKT037,22037.0
Farm_02766,MKT033,6508.26
Farm_02767,MKT052,13410.69
Farm_02768,MKT098,444.53
Farm_02769,MKT097,38755.64
Farm_02770,MKT094,7338.87
Farm_02771,MKT031,2135.47
Farm_02772,MKT020,15847.05
Farm_02773,MKT022,25194.68
Farm_02774,MKT097,43787.86
Farm_02775,MKT023,13460.18
Farm_02776,MKT019,48870.97
Farm_02777,MKT009,26327.83
Farm_02778,MKT028,44131.53
Farm_02779,MKT036,40367.98
Farm_02780,MKT071,8010.39
Farm_02781,MKT046,41409.52
Farm_02782,MKT059,37515.05
Farm_02783,MKT058,30009.85
Farm_02784,MKT021,699.15
Farm_02785,MKT059,48798.97
Farm_02786,MKT033,37817.1
Farm_02787,MKT036,3680.92
Farm_02788,MKT039,25508.33
Farm_02789,MKT097,32815.85
Farm_02790,MKT008,30599.24
Farm_02791,MKT047,40895.68
Farm_02792,MKT058,7710.02
Farm_02793,MKT079,36742.95
Farm_02794,MKT051,49826.41
Farm_02795,MKT001,48013.31
Farm_02796,MKT007,21588.02
Farm_02797,MKT013,49935.08
Farm_02798,MKT074,11597.45
Farm_02799,MKT027,25608.68
Farm_02800,MKT085,29781.5
Farm_02801,MKT084,6487.61
Farm_02802,MKT092,15450.15
Farm_02803,MKT011,22809.51
Farm_02804,MKT049,49569.89
Farm_02805,MKT095,19438.71
Farm_02806,MKT073,48765.71
Farm_02807,MKT036,27501.4
Farm_02808,MKT085,24320.96
Farm_02809,MKT050,29557.8
Farm_02810,MKT087,9981.75
Farm_02811,MKT044,28735.02
Farm_02812,MKT029,41342.07
Farm_02813,MKT002,12359.0
Farm_02814,MKT073,10012.6
Farm_02815,MKT056,32512.61
Farm_02816,MKT087,22267.68
Farm_02817,MKT099,1777.33
Farm_02818,MKT003,35860.87
Farm_02819,MKT019,26552.02
Farm_02820,MKT010,39579.27
Farm_02821,MKT010,28129.24
Farm_02822,MKT042,32219.65
Farm_02823,MKT022,19601.18
Farm_02824,MKT034,12119.35
Farm_02825,MKT011,30406.62
Farm_02826,MKT034,39014.83
Farm_02827,MKT064,9978.38
Farm_02828,MKT083,49516.5
Farm_02829,MKT057,22795.73
Farm_02830,MKT006,18520.62
Farm_02831,MKT014,21852.06
Farm_02832,MKT070,40420.76
Farm_02833,MKT061,37777.42
Farm_02834,MKT079,23531.35
Farm_02835,MKT014,35539.94
Farm_02836,MKT008,36316.01
Farm_02837,MKT034,25146.06
Farm_02838,MKT069,36931.29
Farm_02839,MKT013,33762.5
Farm_02840,MKT058,17343.03
Farm_02841,MKT085,8601.69
Farm_02842,MKT025,40598.41
Farm_02843,MKT069,6406.79
Farm_02844,MKT086,39066.57
Farm_02845,MKT065,17439.58
Farm_02846,MKT090,18690.5
Farm_02847,MKT088,3606.92
Farm_02848,MKT026,43825.44
Farm_02849,MKT017,40270.3
Farm_02850,MKT088,48957.27
Farm_02851,MKT031,31027.42
Farm_02852,MKT056,2818.74
Farm_02853,MKT021,41711.05
Farm_02854,MKT050,31984.4
Farm_02855,MKT088,2459.22
Farm_02856,MKT097,28356.28
Farm_02857,MKT100,14980.57
Farm_02858,MKT016,3233.72
Farm_02859,MKT030,43789.25
Farm_02860,MKT058,32144.94
Farm_02861,MKT043,5143.23
Farm_02862,MKT041,40101.31
Farm_02863,MKT063,8636.8
Farm_02864,MKT078,1576.96
Farm_02865,MKT020,7785.78
Farm_02866,MKT011,3386.81
Farm_02867,MKT062,10304.95
Farm_02868,MKT092,7683.99
Farm_02869,MKT075,46537.05
Farm_02870,MKT082,23904.89
Farm_02871,MKT042,7573.88
Farm_02872,MKT018,26836.72
Farm_02873,MKT043,34570.91
Farm_02874,MKT074,41591.1
Farm_02875,MKT054,18840.44
Farm_02876,MKT085,29180.8
Farm_02877,MKT096,21947.8
Farm_02878,MKT070,15135.34
Farm_02879,MKT032,27484.13
Farm_02880,MKT073,33584.38
Farm_02881,MKT096,19177.12
Farm_02882,MKT080,38484.45
Farm_02883,MKT070,47501.83
Farm_02884,MKT062,1678.35
Farm_02885,MKT085,6679.68
Farm_02886,MKT005,13053.08
Farm_02887,MKT074,44176.46
Farm_02888,MKT048,28993.53
Farm_02889,MKT024,4152.73
Farm_02890,MKT015,33245.21
Farm_02891,MKT089,5817.75
Farm_02892,MKT064,28985.18
Farm_02893,MKT089,6513.23
Farm_02894,MKT048,37127.32
Farm_02895,MKT031,17716.31
Farm_02896,MKT064,35785.76
Farm_02897,MKT024,40856.78
Farm_02898,MKT028,24502.14
Farm_02899,MKT031,17460.75
Farm_02900,MKT020,43470.87
Farm_02901,MKT024,23131.87
Farm_02902,MKT035,22792.58
Farm_02903,MKT006,24880.69
Farm_02904,MKT056,39464.7
Farm_02905,MKT069,5225.82
Farm_02906,MKT001,30317.63
Farm_02907,MKT028,26947.46
Farm_02908,MKT065,22463.27
Farm_02909,MKT056,45811.33
Farm_02910,MKT012,5161.31
Farm_02911,MKT084,40821.75
Farm_02912,MKT076,1794.55
Farm_02913,MKT079,3994.68
Farm_02914,MKT097,42047.97
Farm_02915,MKT089,29026.67
Farm_02916,MKT100,44367.72
Farm_02917,MKT004,21720.69
Farm_02918,MKT051,21021.7
Farm_02919,MKT069,9035.94
Farm_02920,MKT014,13861.46
Farm_02921,MKT036,46473.07
Farm_02922,MKT099,2228.66
Farm_02923,MKT040,9788.57
Farm_02924,MKT054,18936.24
Farm_02925,MKT057,38992.9
Farm_02926,MKT048,30729.68
Farm_02927,MKT041,43792.86
Farm_02928,MKT020,10405.38
Farm_02929,MKT093,30338.3
Farm_02930,MKT028,49087.87
Farm_02931,MKT059,24445.11
Farm_02932,MKT094,25426.46
Farm_02933,MKT041,9495.34
Farm_02934,MKT065,29045.43
Farm_02935,MKT074,24355.24
Farm_02936,MKT069,31939.19
Farm_02937,MKT053,10170.37
Farm_02938,MKT015,37526.82
Farm_02939,MKT100,27443.9
Farm_02940,MKT089,20136.91
Farm_02941,MKT069,2512.72
Farm_02942,MKT095,5420.57
Farm_02943,MKT065,44875.48
Farm_02944,MKT048,25333.17
Farm_02945,MKT091,29788.32
Farm_02946,MKT031,43721.54
Farm_02947,MKT004,35709.68
Farm_02948,MKT079,22877.5
Farm_02949,MKT074,7068.16
Farm_02950,MKT089,24571.71
Farm_02951,MKT041,33844.23
Farm_02952,MKT062,27609.56
Farm_02953,MKT017,12859.52
Farm_02954,MKT021,45350.86
Farm_02955,MKT091,37811.91
Farm_02956,MKT097,43127.74
Farm_02957,MKT036,47519.71
Farm_02958,MKT078,46101.75
Farm_02959,MKT034,15703.31
Farm_02960,MKT052,21113.62
Farm_02961,MKT078,6677.19
Farm_02962,MKT004,38351.54
Farm_02963,MKT069,32306.05
Farm_02964,MKT059,26704.45
Farm_02965,MKT080,10063.38
Farm_02966,MKT025,23454.98
Farm_02967,MKT081,5050.53
Farm_02968,MKT004,34086.6
Farm_02969,MKT014,121.2
Farm_02970,MKT073,28498.86
Farm_02971,MKT012,31186.63
Farm_02972,MKT025,7918.32
Farm_02973,MKT054,6015.77
Farm_02974,MKT078,38773.76
Farm_02975,MKT082,7899.58
Farm_02976,MKT045,32264.47
Farm_02977,MKT091,48374.72
Farm_02978,MKT087,41198.77
Farm_02979,MKT003,48705.95
Farm_02980,MKT025,25180.11
Farm_02981,MKT088,21162.65
Farm_02982,MKT057,29738.39
Farm_02983,MKT088,46584.56
Farm_02984,MKT069,36399.16
Farm_02985,MKT074,21381.25
Farm_02986,MKT050,32082.41
Farm_02987,MKT085,43757.54
Farm_02988,MKT016,15513.47
Farm_02989,MKT048,41946.75
Farm_02990,MKT030,49622.89
Farm_02991,MKT086,15174.06
Farm_02992,MKT001,12860.64
Farm_02993,MKT066,39791.78
Farm_02994,MKT093,48251.05
Farm_02995,MKT057,12471.99
Farm_02996,MKT019,17664.42
Farm_02997,MKT082,41052.39
Farm_02998,MKT049,12816.8
Farm_02999,MKT015,4861.0
Farm_03000,MKT046,34521.41
Farm_03001,MKT078,22810.82
Farm_03002,MKT089,14527.58
Farm_03003,MKT042,26074.79
Farm_03004,MKT068,35368.78
Farm_03005,MKT006,10481.06
Farm_03006,MKT058,20967.42
Farm_03007,MKT031,18600.43
Farm_03008,MKT054,339.14
Farm_03009,MKT082,39211.37
Farm_03010,MKT079,31009.58
Farm_03011,MKT019,48579.45
Farm_03012,MKT097,40007.38
Farm_03013,MKT054,33035.67
Farm_03014,MKT034,5218.47
Farm_03015,MKT047,5782.0
Farm_03016,MKT020,32511.69
Farm_03017,MKT034,42257.34
Farm_03018,MKT027,11672.74
Farm_03019,MKT082,25016.07
Farm_03020,MKT095,32368.31
Farm_03021,MKT063,32917.36
Farm_03022,MKT016,13737.08
Farm_03023,MKT062,6804.88
Farm_03024,MKT006,15160.65
Farm_03025,MKT090,19461.86
Farm_03026,MKT085,48250.15
Farm_03027,MKT059,5078.33
Farm_03028,MKT054,42573.32
Farm_03029,MKT081,274.8
Farm_03030,MKT013,29694.18
Farm_03031,MKT019,17316.78
Farm_03032,MKT074,9175.83
Farm_03033,MKT025,41804.1
Farm_03034,MKT037,7265.19
Farm_03035,MKT023,48844.97
Farm_03036,MKT010,14324.98
Farm_03037,MKT060,17654.87
Farm_03038,MKT064,13707.61
Farm_03039,MKT092,28269.38
Farm_03040,MKT042,14591.96
Farm_03041,MKT034,3437.88
Farm_03042,MKT059,19670.48
Farm_03043,MKT012,40076.91
Farm_03044,MKT092,26959.34
Farm_03045,MKT080,43827.67
Farm_03046,MKT095,26342.43
Farm_03047,MKT036,29591.46
Farm_03048,MKT013,7355.78
Farm_03049,MKT032,34153.18
Farm_03050,MKT032,6252.28
Farm_03051,MKT093,48380.67
Farm_03052,MKT080,7324.04
Farm_03053,MKT009,5654.71
Farm_03054,MKT094,5153.04
Farm_03055,MKT065,22347.37
Farm_03056,MKT092,41140.64
Farm_03057,MKT050,46103.36
Farm_03058,MKT035,20734.15
Farm_03059,MKT081,32762.01
Farm_03060,MKT042,2959.45
Farm_03061,MKT089,23316.66
Farm_03062,MKT094,28039.27
Farm_03063,MKT083,27876.58
Farm_03064,MKT012,48253.79
Farm_03065,MKT059,49790.26
Farm_03066,MKT004,14104.29
Farm_03067,MKT032,27934.03
Farm_03068,MKT094,33058.47
Farm_03069,MKT004,17514.57
Farm_03070,MKT002,30489.77
Farm_03071,MKT065,43077.23
Farm_03072,MKT065,42879.93
Farm_03073,MKT059,37754.22
Farm_03074,MKT058,33403.3
Farm_03075,MKT056,32030.15
Farm_03076,MKT032,5900.61
Farm_03077,MKT075,23183.21
Farm_03078,MKT062,39760.56
Farm_03079,MKT075,6032.57
Farm_03080,MKT048,45218.9
Farm_03081,MKT046,38482.49
Farm_03082,MKT047,34645.63
Farm_03083,MKT012,16496.09
Farm_03084,MKT011,20220.27
Farm_03085,MKT100,1107.16
Farm_03086,MKT091,15969.95
Farm_03087,MKT053,5131.49
Farm_03088,MKT044,15743.29
Farm_03089,MKT055,3534.22
Farm_03090,MKT045,29780.01
Farm_03091,MKT034,15707.46
Farm_03092,MKT015,22254.4
Farm_03093,MKT024,27195.77
Farm_03094,MKT055,34885.36
Farm_03095,MKT050,41808.77
Farm_03096,MKT027,33092.43
Farm_03097,MKT070,48450.02
Farm_03098,MKT001,4130.86
Farm_03099,MKT002,44671.85
Farm_03100,MKT099,49003.57
Farm_03101,MKT095,12821.02
Farm_03102,MKT012,2533.71
Farm_03103,MKT068,46325.95
Farm_03104,MKT069,28506.29
Farm_03105,MKT096,36147.14
Farm_03106,MKT074,47822.25
Farm_03107,MKT019,24640.33
Farm_03108,MKT070,29975.39
Farm_03109,MKT067,6205.72
Farm_03110,MKT094,9061.01
Farm_03111,MKT098,46979.57
Farm_03112,MKT004,1475.9
Farm_03113,MKT045,32203.63
Farm_03114,MKT062,26092.37
Farm_03115,MKT098,11864.68
Farm_03116,MKT017,33679.41
Farm_03117,MKT046,15906.85
Farm_03118,MKT047,2922.88
Farm_03119,MKT083,42307.49
Farm_03120,MKT091,35692.82
Farm_03121,MKT067,4560.88
Farm_03122,MKT058,39998.85
Farm_03123,MKT034,12893.87
Farm_03124,MKT036,36131.81
Farm_03125,MKT100,8382.27
Farm_03126,MKT026,49626.56
Farm_03127,MKT068,42525.11
Farm_03128,MKT048,12312.73
Farm_03129,MKT029,35702.41
Farm_03130,MKT073,23988.23
Farm_03131,MKT096,43265.6
Farm_03132,MKT049,14155.92
Farm_03133,MKT010,30805.32
Farm_03134,MKT016,39608.36
Farm_03135,MKT058,32744.44
Farm_03136,MKT059,24821.85
Farm_03137,MKT095,40806.82
Farm_03138,MKT050,30729.18
Farm_03139,MKT019,8697.78
Farm_03140,MKT021,20582.84
Farm_03141,MKT051,16435.77
Farm_03142,MKT003,35838.4
Farm_03143,MKT025,37127.88
Farm_03144,MKT055,29768.2
Farm_03145,MKT057,24116.23
Farm_03146,MKT047,5150.68
Farm_03147,MKT056,36649.38
Farm_03148,MKT042,5826.24
Farm_03149,MKT100,30972.58
Farm_03150,MKT091,32261.36
Farm_03151,MKT028,16488.59
Farm_03152,MKT089,1663.31
Farm_03153,MKT012,44490.0
Farm_03154,MKT014,29618.55
Farm_03155,MKT020,1388.47
Farm_03156,MKT080,11457.73
Farm_03157,MKT035,32121.16
Farm_03158,MKT084,11214.63
Farm_03159,MKT038,25480.45
Farm_03160,MKT077,47543.78
Farm_03161,MKT030,27244.7
Farm_03162,MKT021,37383.04
Farm_03163,MKT092,25704.41
Farm_03164,MKT014,34047.01
Farm_03165,MKT016,19653.1
Farm_03166,MKT035,6965.94
Farm_03167,MKT062,8233.89
Farm_03168,MKT074,31473.59
Farm_03169,MKT004,46480.55
Farm_03170,MKT023,8814.2
Farm_03171,MKT030,28911.78
Farm_03172,MKT010,19111.71
Farm_03173,MKT018,23766.11
Farm_03174,MKT027,15455.92
Farm_03175,MKT012,15779.98
Farm_03176,MKT062,11334.42
Farm_03177,MKT058,2668.48
Farm_03178,MKT065,47640.29
Farm_03179,MKT053,19983.1
Farm_03180,MKT097,34145.15
Farm_03181,MKT034,47582.99
Farm_03182,MKT056,40971.71
Farm_03183,MKT062,10354.9
Farm_03184,MKT004,46653.94
Farm_03185,MKT094,25018.84
Farm_03186,MKT008,28771.89
Farm_03187,MKT047,31446.36
Farm_03188,MKT069,33067.87
Farm_03189,MKT084,15422.21
Farm_03190,MKT070,47871.89
Farm_03191,MKT038,28901.78
Farm_03192,MKT084,14959.11
Farm_03193,MKT077,28070.78
Farm_03194,MKT079,30017.75
Farm_03195,MKT035,9587.23
Farm_03196,MKT044,34791.56
Farm_03197,MKT029,14913.54
Farm_03198,MKT090,36869.05
Farm_03199,MKT031,13926.86
Farm_03200,MKT023,34847.86
Farm_03201,MKT036,19618.98
Farm_03202,MKT092,2043.61
Farm_03203,MKT002,3667.75
Farm_03204,MKT060,7983.77
Farm_03205,MKT078,1510.79
Farm_03206,MKT100,39809.47
Farm_03207,MKT035,49197.8
Farm_03208,MKT013,11926.85
Farm_03209,MKT011,29082.41
Farm_03210,MKT005,3457.25
Farm_03211,MKT018,17427.06
Farm_03212,MKT066,44654.01
Farm_03213,MKT036,37412.15
Farm_03214,MKT088,26657.66
Farm_03215,MKT034,12074.47
Farm_03216,MKT072,14974.34
Farm_03217,MKT008,18719.08
Farm_03218,MKT057,18894.82
Farm_03219,MKT072,41827.86
Farm_03220,MKT028,40132.55
Farm_03221,MKT047,17265.2
Farm_03222,MKT014,36207.04
Farm_03223,MKT041,20150.27
Farm_03224,MKT100,39035.74
Farm_03225,MKT072,7203.65
Farm_03226,MKT020,31656.57
Farm_03227,MKT098,38098.22
Farm_03228,MKT090,20230.9
Farm_03229,MKT015,3362.87
Farm_03230,MKT033,29754.03
Farm_03231,MKT053,28703.24
Farm_03232,MKT015,21330.07
Farm_03233,MKT044,27496.33
Farm_03234,MKT081,6757.09
Farm_03235,MKT007,38587.26
Farm_03236,MKT047,6310.15
Farm_03237,MKT083,28055.81
Farm_03238,MKT006,33717.49
Farm_03239,MKT009,34206.43
Farm_03240,MKT045,18638.55
Farm_03241,MKT071,11940.26
Farm_03242,MKT016,46530.76
Farm_03243,MKT075,35082.59
Farm_03244,MKT093,8674.72
Farm_03245,MKT020,24265.92
Farm_03246,MKT021,8529.98
Farm_03247,MKT012,25104.4
Farm_03248,MKT075,41104.67
Farm_03249,MKT039,46998.83
Farm_03250,MKT065,4685.18
Farm_03251,MKT006,18933.0
Farm_03252,MKT003,5289.55
Farm_03253,MKT020,32204.63
Farm_03254,MKT080,34809.78
Farm_03255,MKT026,44247.95
Farm_03256,MKT060,46015.86
Farm_03257,MKT036,6430.95
Farm_03258,MKT046,17882.61
Farm_03259,MKT050,45446.09
Farm_03260,MKT091,38357.36
Farm_03261,MKT011,27308.12
Farm_03262,MKT077,31953.07
Farm_03263,MKT056,20335.81
Farm_03264,MKT077,12621.57
Farm_03265,MKT055,3656.32
Farm_03266,MKT053,29979.79
Farm_03267,MKT095,7723.41
Farm_03268,MKT099,13492.24
Farm_03269,MKT094,23907.51
Farm_03270,MKT066,11216.53
Farm_03271,MKT044,15490.66
Farm_03272,MKT091,10240.83
Farm_03273,MKT074,23882.65
Farm_03274,MKT008,19730.63
Farm_03275,MKT074,25757.67
Farm_03276,MKT046,25803.1
Farm_03277,MKT029,28240.14
Farm_03278,MKT084,18858.9
Farm_03279,MKT013,24618.68
Farm_03280,MKT003,4996.39
Farm_03281,MKT097,29051.74
Farm_03282,MKT003,48514.58
Farm_03283,MKT017,46978.58
Farm_03284,MKT018,22905.1
Farm_03285,MKT085,31604.12
Farm_03286,MKT067,36042.26
Farm_03287,MKT009,12880.47
Farm_03288,MKT016,1349.2
Farm_03289,MKT065,47858.48
Farm_03290,MKT014,42707.3
Farm_03291,MKT043,5741.59
Farm_03292,MKT030,13251.38
Farm_03293,MKT094,36209.35
Farm_03294,MKT077,33158.91
Farm_03295,MKT080,32947.67
Farm_03296,MKT034,7785.79
Farm_03297,MKT002,2362.8
Farm_03298,MKT078,49926.53
Farm_03299,MKT074,31332.59
Farm_03300,MKT052,23564.02
Farm_03301,MKT064,30590.04
Farm_03302,MKT042,47187.79
Farm_03303,MKT022,780.02
Farm_03304,MKT044,11485.29
Farm_03305,MKT088,30129.06
Farm_03306,MKT018,39354.1
Farm_03307,MKT077,41444.78
Farm_03308,MKT050,37498.0
Farm_03309,MKT012,42663.04
Farm_03310,MKT022,36344.32
Farm_03311,MKT064,1378.33
Farm_03312,MKT015,12855.81
Farm_03313,MKT085,16049.79
Farm_03314,MKT078,48751.55
Farm_03315,MKT057,41711.57
Farm_03316,MKT086,3449.94
Farm_03317,MKT087,41425.52
Farm_03318,MKT069,18825.17
Farm_03319,MKT009,21056.81
Farm_03320,MKT093,26836.53
Farm_03321,MKT018,38803.69
Farm_03322,MKT035,47368.69
Farm_03323,MKT018,33628.46
Farm_03324,MKT016,42187.42
Farm_03325,MKT039,10807.13
Farm_03326,MKT006,28430.15
Farm_03327,MKT010,39598.09
Farm_03328,MKT043,1734.02
Farm_03329,MKT037,43178.46
Farm_03330,MKT080,44899.1
Farm_03331,MKT067,29637.47
Farm_03332,MKT082,12518.72
Farm_03333,MKT054,28925.44
Farm_03334,MKT072,29505.68
Farm_03335,MKT092,48186.32
Farm_03336,MKT056,16533.8
Farm_03337,MKT017,12728.94
Farm_03338,MKT002,25689.82
Farm_03339,MKT052,34462.02
Farm_03340,MKT032,49149.56
Farm_03341,MKT081,36319.08
Farm_03342,MKT047,15125.03
Farm_03343,MKT010,2370.43
Farm_03344,MKT072,35354.74
Farm_03345,MKT072,46207.62
Farm_03346,MKT075,24185.74
Farm_03347,MKT057,3510.53
Farm_03348,MKT003,4130.79
Farm_03349,MKT043,25615.58
Farm_03350,MKT087,9578.88
Farm_03351,MKT052,15953.16
Farm_03352,MKT013,21809.06
Farm_03353,MKT077,24171.24
Farm_03354,MKT049,12473.57
Farm_03355,MKT057,30029.56
Farm_03356,MKT035,24163.21
Farm_03357,MKT007,47964.02
Farm_03358,MKT025,44122.95
Farm_03359,MKT079,22323.9
Farm_03360,MKT009,12578.16
Farm_03361,MKT081,7925.78
Farm_03362,MKT099,15439.34
Farm_03363,MKT042,48359.67
Farm_03364,MKT024,40668.06
Farm_03365,MKT092,41069.78
Farm_03366,MKT024,13720.76
Farm_03367,MKT067,37380.08
Farm_03368,MKT060,13436.71
Farm_03369,MKT030,17356.85
Farm_03370,MKT081,9125.15
Farm_03371,MKT055,546.42
Farm_03372,MKT033,28193.47
Farm_03373,MKT059,29288.27
Farm_03374,MKT037,49172.98
Farm_03375,MKT023,49937.18
Farm_03376,MKT097,6806.18
Farm_03377,MKT057,33590.03
Farm_03378,MKT009,46276.17
Farm_03379,MKT050,49794.12
Farm_03380,MKT033,2157.92
Farm_03381,MKT055,30839.21
Farm_03382,MKT073,7894.72
Farm_03383,MKT087,30660.21
Farm_03384,MKT095,20159.07
Farm_03385,MKT064,17427.2
Farm_03386,MKT052,26652.66
Farm_03387,MKT048,41834.93
Farm_03388,MKT077,25862.86
Farm_03389,MKT094,24560.35
Farm_03390,MKT031,47690.75
Farm_03391,MKT062,24935.01
Farm_03392,MKT098,22541.88
Farm_03393,MKT031,43642.41
Farm_03394,MKT030,21197.31
Farm_03395,MKT075,45878.05
Farm_03396,MKT083,34610.24
Farm_03397,MKT034,38286.41
Farm_03398,MKT045,40017.8
Farm_03399,MKT019,39667.44
Farm_03400,MKT059,39227.36
Farm_03401,MKT014,37663.71
Farm_03402,MKT036,535.02
Farm_03403,MKT036,28097.27
Farm_03404,MKT078,11824.09
Farm_03405,MKT059,39909.68
Farm_03406,MKT026,31358.87
Farm_03407,MKT025,9446.59
Farm_03408,MKT090,46869.84
Farm_03409,MKT093,20113.44
Farm_03410,MKT091,21728.41
Farm_03411,MKT050,11816.66
Farm_03412,MKT097,19094.59
Farm_03413,MKT040,41972.21
Farm_03414,MKT013,36880.5
Farm_03415,MKT073,21425.82
Farm_03416,MKT021,41594.18
Farm_03417,MKT047,17766.91
Farm_03418,MKT090,47993.35
Farm_03419,MKT100,7118.04
Farm_03420,MKT075,23188.06
Farm_03421,MKT063,21039.49
Farm_03422,MKT060,14769.56
Farm_03423,MKT067,34276.42
Farm_03424,MKT072,44953.89
Farm_03425,MKT009,36131.92
Farm_03426,MKT096,246.32
