farm_id,season,crop,yield_tons
Farm_03335,2025,Millet,37.8
Farm_03336,2026,Yam,53.93
Farm_03337,2024,Maize,8.12
Farm_03338,2024,Millet,41.89
Farm_03339,2026,Sorghum,31.85
Farm_03340,2026,Tomato,16.05
Farm_03341,2024,Cassava,49.31
Farm_03342,2024,Maize,76.18
Farm_03343,2024,Rice,3.78
Farm_03344,2024,Soybean,39.93
Farm_03345,2024,Tomato,8.45
Farm_03346,2026,Sorghum,68.25
Farm_03347,2024,Yam,30.93
Farm_03348,2024,Cassava,38.75
Farm_03349,2026,Maize,70.21
Farm_03350,2025,Rice,62.09
Farm_03351,2024,Sorghum,38.63
Farm_03352,2025,Sorghum,3.44
Farm_03353,2025,Soybean,34.27
Farm_03354,2024,Cassava,60.31
Farm_03355,2024,Sorghum,5.17
Farm_03356,2026,Soybean,72.81
Farm_03357,2024,Tomato,75.55
Farm_03358,2026,Rice,53.64
Farm_03359,2026,Yam,31.22
Farm_03360,2025,Millet,48.89
Farm_03361,2024,Maize,64.67
Farm_03362,2024,Soybean,7.67
Farm_03363,2024,Yam,74.44
Farm_03364,2025,Maize,1.19
Farm_03365,2025,Sorghum,72.4
Farm_03366,2024,Millet,72.98
Farm_03367,2024,Cassava,20.53
Farm_03368,2026,Soybean,57.48
Farm_03369,2025,Yam,39.69
Farm_03370,2025,Cassava,72.46
Farm_03371,2024,Maize,22.96
Farm_03372,2024,Cassava,72.33
Farm_03373,2024,Soybean,44.67
Farm_03374,2025,Soybean,70.85
Farm_03375,2026,Millet,9.11
Farm_03376,2025,Soybean,50.71
Farm_03377,2025,Maize,77.87
Farm_03378,2024,Sorghum,33.38
Farm_03379,2026,Maize,45.42
Farm_03380,2024,Rice,5.25
Farm_03381,2024,Yam,35.21
Farm_03382,2026,Millet,11.4
Farm_03383,2026,Tomato,62.95
Farm_03384,2025,Maize,71.73
Farm_03385,2024,Millet,1.4
Farm_03386,2024,Yam,43.3
Farm_03387,2024,Millet,38.16
Farm_03388,2026,Soybean,66.57
Farm_03389,2026,Rice,3.71
Farm_03390,2024,Millet,50.74
Farm_03391,2024,Cassava,43.12
Farm_03392,2026,Yam,73.96
Farm_03393,2025,Maize,79.82
Farm_03394,2025,Tomato,24.23
Farm_03395,2025,Rice,69.79
Farm_03396,2024,Rice,45.88
Farm_03397,2024,Soybean,3.01
Farm_03398,2026,Soybean,9.68
Farm_03399,2026,Maize,52.3
Farm_03400,2025,Millet,74.2
Farm_03401,2024,Rice,63.98
Farm_03402,2024,Cassava,76.42
Farm_03403,2026,Yam,5.76
Farm_03404,2024,Rice,20.23
Farm_03405,2024,Maize,40.19
Farm_03406,2026,Tomato,35.04
Farm_03407,2025,Sorghum,27.0
Farm_03408,2026,Tomato,10.35
Farm_03409,2026,Rice,53.88
Farm_03410,2024,Rice,62.63
Farm_03411,2026,Maize,31.1
Farm_03412,2025,Yam,64.92
Farm_03413,2025,Cassava,7.69
Farm_03414,2025,Soybean,30.2
Farm_03415,2024,Sorghum,79.07
Farm_03416,2026,Soybean,16.65
Farm_03417,2026,Cassava,17.94
Farm_03418,2025,Maize,61.92
Farm_03419,2024,Maize,62.2
Farm_03420,2025,Rice,17.57
Farm_03421,2024,Soybean,12.94
Farm_03422,2026,Maize,74.48
Farm_03423,2026,Sorghum,18.76
Farm_03424,2024,Cassava,77.72
Farm_03425,2024,Cassava,71.09
Farm_03426,2025,Yam,6.61
Farm_03427,2025,Cassava,78.8
Farm_03428,2025,Soybean,58.47
Farm_03429,2026,Yam,57.48
Farm_03430,2024,Tomato,43.96
Farm_03431,2026,Rice,74.45
Farm_03432,2025,Tomato,21.72
Farm_03433,2024,Yam,51.56
Farm_03434,2025,Maize,63.66
Farm_03435,2025,Yam,56.47
Farm_03436,2024,Maize,67.6
Farm_03437,2026,Soybean,53.51
Farm_03438,2024,Yam,21.66
Farm_03439,2026,Yam,59.91
Farm_03440,2026,Soybean,21.57
Farm_03441,2026,Millet,40.25
Farm_03442,2024,Soybean,26.59
Farm_03443,2026,Soybean,34.29
Farm_03444,2024,Maize,34.26
Farm_03445,2025,Millet,47.76
Farm_03446,2026,Yam,27.58
Farm_03447,2025,Soybean,50.79
Farm_03448,2026,Sorghum,47.51
Farm_03449,2025,Maize,47.5
Farm_03450,2025,Sorghum,25.9
Farm_03451,2024,Tomato,43.52
Farm_03452,2026,Soybean,32.79
Farm_03453,2026,Sorghum,15.47
Farm_03454,2025,Cassava,2.99
Farm_03455,2025,Maize,63.34
Farm_03456,2024,Rice,55.39
Farm_03457,2024,Millet,7.67
Farm_03458,2024,Millet,65.37
Farm_03459,2026,Sorghum,35.84
Farm_03460,2024,Sorghum,57.66
Farm_03461,2024,Millet,44.44
Farm_03462,2026,Maize,3.41
Farm_03463,2025,Rice,27.54
Farm_03464,2026,Soybean,40.28
Farm_03465,2024,Yam,50.61
Farm_03466,2026,Tomato,76.59
Farm_03467,2025,Cassava,32.38
Farm_03468,2025,Rice,76.04
Farm_03469,2025,Cassava,5.28
Farm_03470,2025,Sorghum,60.43
Farm_03471,2025,Rice,55.83
Farm_03472,2025,Sorghum,39.34
Farm_03473,2025,Rice,66.6
Farm_03474,2025,Rice,19.71
Farm_03475,2024,Millet,34.01
Farm_03476,2024,Maize,21.91
Farm_03477,2026,Soybean,74.6
Farm_03478,2024,Yam,35.76
Farm_03479,2026,Sorghum,3.26
Farm_03480,2026,Maize,44.64
Farm_03481,2026,Maize,74.67
Farm_03482,2026,Tomato,70.03
Farm_03483,2026,Maize,52.24
Farm_03484,2025,Soybean,44.25
Farm_03485,2026,Yam,2.8
Farm_03486,2024,Soybean,12.99
Farm_03487,2024,Cassava,2.4
Farm_03488,2025,Soybean,68.24
Farm_03489,2025,Soybean,39.25
Farm_03490,2024,Maize,71.05
Farm_03491,2026,Rice,65.81
Farm_03492,2024,Maize,32.23
Farm_03493,2024,Rice,31.85
Farm_03494,2024,Yam,73.43
Farm_03495,2026,Tomato,55.21
Farm_03496,2025,Cassava,9.76
Farm_03497,2025,Tomato,15.68
Farm_03498,2025,Cassava,58.81
Farm_03499,2025,Sorghum,79.48
Farm_03500,2025,Millet,41.68
Farm_03501,2025,Maize,37.7
Farm_03502,2025,Maize,38.08
Farm_03503,2026,Sorghum,48.73
Farm_03504,2026,Rice,10.75
Farm_03505,2025,Cassava,40.03
Farm_03506,2025,Sorghum,43.89
Farm_03507,2025,Soybean,32.77
Farm_03508,2024,Millet,13.13
Farm_03509,2026,Tomato,30.3
Farm_03510,2025,Rice,49.49
Farm_03511,2025,Maize,12.78
Farm_03512,2024,Maize,15.64
Farm_03513,2024,Cassava,7.47
Farm_03514,2024,Soybean,14.7
Farm_03515,2026,Sorghum,40.01
Farm_03516,2024,Yam,40.93
Farm_03517,2024,Sorghum,38.54
Farm_03518,2026,Rice,36.41
Farm_03519,2026,Rice,40.93
Farm_03520,2025,Yam,35.55
Farm_03521,2026,Yam,33.5
Farm_03522,2026,Maize,68.25
Farm_03523,2026,Sorghum,23.78
Farm_03524,2024,Yam,36.06
Farm_03525,2025,Cassava,31.28
Farm_03526,2025,Cassava,70.67
Farm_03527,2026,Cassava,58.99
Farm_03528,2025,Rice,17.55
Farm_03529,2025,Yam,23.34
Farm_03530,2026,Tomato,35.02
Farm_03531,2026,Millet,60.0
Farm_03532,2025,Millet,10.2
Farm_03533,2024,Cassava,41.73
Farm_03534,2026,Millet,19.82
Farm_03535,2026,Yam,16.76
Farm_03536,2026,Yam,5.77
Farm_03537,2026,Tomato,75.96
Farm_03538,2024,Millet,72.96
Farm_03539,2026,Sorghum,8.69
Farm_03540,2025,Soybean,60.24
Farm_03541,2025,Millet,13.56
Farm_03542,2024,Tomato,69.61
Farm_03543,2024,Millet,36.93
Farm_03544,2026,Soybean,32.81
Farm_03545,2024,Yam,68.65
Farm_03546,2026,Maize,10.27
Farm_03547,2025,Millet,29.03
Farm_03548,2026,Soybean,29.99
Farm_03549,2026,Rice,79.86
Farm_03550,2026,Rice,77.74
Farm_03551,2024,Cassava,37.8
Farm_03552,2026,Tomato,17.32
Farm_03553,2024,Soybean,44.57
Farm_03554,2026,Tomato,10.22
Farm_03555,2024,Cassava,24.72
Farm_03556,2025,Millet,38.62
Farm_03557,2025,Rice,64.18
Farm_03558,2025,Maize,17.51
Farm_03559,2025,Tomato,73.15
Farm_03560,2025,Rice,47.44
Farm_03561,2024,Cassava,37.51
Farm_03562,2024,Yam,7.95
Farm_03563,2024,Cassava,73.39
Farm_03564,2025,Sorghum,7.01
Farm_03565,2026,Maize,34.66
Farm_03566,2025,Tomato,31.82
Farm_03567,2025,Maize,51.98
Farm_03568,2025,Millet,63.94
Farm_03569,2026,Cassava,11.22
Farm_03570,2025,Millet,37.18
Farm_03571,2026,Soybean,49.53
Farm_03572,2025,Soybean,25.28
Farm_03573,2026,Soybean,63.42
Farm_03574,2025,Tomato,21.73
Farm_03575,2026,Maize,13.15
Farm_03576,2024,Cassava,31.42
Farm_03577,2026,Soybean,62.19
Farm_03578,2024,Maize,45.72
Farm_03579,2026,Tomato,3.52
Farm_03580,2024,Yam,7.33
Farm_03581,2026,Sorghum,8.32
Farm_03582,2024,Sorghum,3.34
Farm_03583,2025,Sorghum,73.63
Farm_03584,2026,Millet,60.99
Farm_03585,2026,Yam,74.83
Farm_03586,2026,Rice,47.95
Farm_03587,2024,Rice,26.56
Farm_03588,2024,Yam,54.12
Farm_03589,2025,Cassava,42.19
Farm_03590,2024,Rice,22.39
Farm_03591,2025,Maize,26.8
Farm_03592,2026,Millet,46.18
Farm_03593,2025,Tomato,1.04
Farm_03594,2024,Cassava,15.4
Farm_03595,2025,Rice,21.1
Farm_03596,2025,Cassava,4.27
Farm_03597,2025,Tomato,35.59
Farm_03598,2026,Millet,45.51
Farm_03599,2024,Soybean,15.15
Farm_03600,2024,Tomato,12.05
Farm_03601,2024,Tomato,61.93
Farm_03602,2025,Tomato,57.81
Farm_03603,2026,Yam,7.63
Farm_03604,2024,Yam,41.08
Farm_03605,2025,Yam,62.02
Farm_03606,2025,Sorghum,6.58
Farm_03607,2026,Sorghum,66.37
Farm_03608,2026,Maize,6.37
Farm_03609,2025,Yam,18.53
Farm_03610,2025,Soybean,64.26
Farm_03611,2026,Yam,7.02
Farm_03612,2026,Yam,6.32
Farm_03613,2024,Yam,3.4
Farm_03614,2025,Sorghum,38.73
Farm_03615,2024,Maize,63.06
Farm_03616,2025,Soybean,58.92
Farm_03617,2024,Cassava,59.74
Farm_03618,2025,Soybean,29.66
Farm_03619,2024,Yam,31.48
Farm_03620,2025,Rice,52.04
Farm_03621,2024,Cassava,72.49
Farm_03622,2025,Millet,34.05
Farm_03623,2026,Sorghum,37.8
Farm_03624,2025,Sorghum,50.09
Farm_03625,2024,Rice,24.33
Farm_03626,2024,Rice,9.35
Farm_03627,2024,Sorghum,65.65
Farm_03628,2026,Rice,70.2
Farm_03629,2025,Maize,71.42
Farm_03630,2026,Tomato,75.27
Farm_03631,2024,Maize,57.51
Farm_03632,2024,Maize,42.86
Farm_03633,2024,Cassava,70.94
Farm_03634,2026,Tomato,77.11
Farm_03635,2026,Sorghum,32.31
Farm_03636,2026,Soybean,61.03
Farm_03637,2025,Yam,74.33
Farm_03638,2024,Maize,11.0
Farm_03639,2026,Cassava,37.67
Farm_03640,2025,Millet,33.25
Farm_03641,2024,Soybean,31.32
Farm_03642,2025,Cassava,31.75
Farm_03643,2026,Cassava,51.88
Farm_03644,2025,Tomato,19.56
Farm_03645,2026,Millet,43.2
Farm_03646,2026,Cassava,58.46
Farm_03647,2025,Tomato,50.62
Farm_03648,2025,Cassava,20.69
Farm_03649,2025,Tomato,74.08
Farm_03650,2025,Millet,17.65
Farm_03651,2026,Yam,58.54
Farm_03652,2026,Maize,65.97
Farm_03653,2024,Soybean,70.43
Farm_03654,2026,Yam,52.82
Farm_03655,2024,Soybean,75.4
Farm_03656,2025,Cassava,45.09
Farm_03657,2026,Cassava,25.7
Farm_03658,2025,Yam,13.17
Farm_03659,2024,Maize,71.82
Farm_03660,2024,Tomato,20.36
Farm_03661,2026,Sorghum,27.75
Farm_03662,2026,Yam,67.88
Farm_03663,2025,Maize,54.04
Farm_03664,2025,Tomato,24.86
Farm_03665,2026,Cassava,54.81
Farm_03666,2024,Sorghum,62.42
Farm_03667,2025,Yam,30.93
Farm_03668,2024,Sorghum,17.71
Farm_03669,2024,Cassava,54.72
Farm_03670,2025,Sorghum,78.63
Farm_03671,2025,Tomato,18.44
Farm_03672,2025,Maize,75.78
Farm_03673,2025,Sorghum,53.53
Farm_03674,2024,Sorghum,29.65
Farm_03675,2025,Rice,76.99
Farm_03676,2026,Millet,65.86
Farm_03677,2026,Soybean,38.54
Farm_03678,2024,Tomato,52.43
Farm_03679,2025,Rice,24.17
Farm_03680,2025,Yam,43.51
Farm_03681,2025,Sorghum,54.15
Farm_03682,2024,Millet,39.78
Farm_03683,2024,Maize,59.2
Farm_03684,2024,Sorghum,17.91
Farm_03685,2024,Soybean,42.12
Farm_03686,2024,Maize,46.27
Farm_03687,2025,Cassava,76.94
Farm_03688,2024,Millet,72.87
Farm_03689,2026,Maize,17.97
Farm_03690,2025,Yam,55.79
Farm_03691,2024,Rice,12.48
Farm_03692,2025,Millet,62.95
Farm_03693,2026,Tomato,53.03
Farm_03694,2024,Cassava,35.1
Farm_03695,2024,Tomato,63.6
Farm_03696,2025,Cassava,75.36
Farm_03697,2026,Yam,26.65
Farm_03698,2025,Tomato,57.88
Farm_03699,2026,Cassava,38.35
Farm_03700,2025,Sorghum,27.88
Farm_03701,2024,Cassava,50.45
Farm_03702,2024,Yam,33.37
Farm_03703,2026,Yam,47.14
Farm_03704,2025,Sorghum,77.01
Farm_03705,2024,Rice,74.94
Farm_03706,2024,Tomato,4.55
Farm_03707,2026,Tomato,28.95
Farm_03708,2024,Sorghum,74.5
Farm_03709,2024,Yam,45.19
Farm_03710,2026,Sorghum,21.44
Farm_03711,2025,Tomato,14.63
Farm_03712,2025,Tomato,7.49
Farm_03713,2026,Sorghum,58.12
Farm_03714,2026,Millet,44.17
Farm_03715,2024,Soybean,42.05
Farm_03716,2025,Millet,51.74
Farm_03717,2026,Tomato,62.43
Farm_03718,2025,Maize,52.91
Farm_03719,2025,Millet,76.76
Farm_03720,2025,Soybean,26.85
Farm_03721,2024,Millet,7.33
Farm_03722,2024,Rice,33.28
Farm_03723,2024,Cassava,75.05
Farm_03724,2024,Rice,1.69
Farm_03725,2026,Rice,66.91
Farm_03726,2026,Yam,64.87
Farm_03727,2026,Maize,38.31
Farm_03728,2026,Tomato,37.05
Farm_03729,2024,Maize,15.46
Farm_03730,2026,Yam,36.74
Farm_03731,2024,Millet,22.66
Farm_03732,2026,Tomato,49.67
Farm_03733,2026,Tomato,47.09
Farm_03734,2025,Cassava,62.08
Farm_03735,2025,Yam,44.37
Farm_03736,2024,Soybean,26.76
Farm_03737,2025,Maize,53.76
Farm_03738,2024,Cassava,71.45
Farm_03739,2025,Sorghum,24.15
Farm_03740,2026,Yam,33.33
Farm_03741,2024,Maize,41.27
Farm_03742,2026,Millet,29.22
Farm_03743,2026,Yam,10.84
Farm_03744,2024,Sorghum,1.72
Farm_03745,2024,Soybean,10.96
Farm_03746,2025,Cassava,36.45
Farm_03747,2024,Sorghum,45.11
Farm_03748,2026,Cassava,35.2
Farm_03749,2025,Tomato,7.57
Farm_03750,2025,Tomato,33.43
Farm_03751,2026,Maize,30.3
Farm_03752,2025,Rice,45.57
Farm_03753,2025,Cassava,30.97
Farm_03754,2026,Millet,11.87
Farm_03755,2025,Sorghum,13.95
Farm_03756,2024,Rice,28.83
Farm_03757,2024,Cassava,22.28
Farm_03758,2026,Soybean,17.27
Farm_03759,2024,Yam,21.63
Farm_03760,2024,Cassava,62.84
Farm_03761,2026,Cassava,51.13
Farm_03762,2024,Soybean,66.19
Farm_03763,2026,Millet,65.69
Farm_03764,2025,Cassava,2.25
Farm_03765,2026,Maize,73.57
Farm_03766,2026,Soybean,9.89
Farm_03767,2024,Yam,32.37
Farm_03768,2024,Yam,26.95
Farm_03769,2025,Millet,12.33
Farm_03770,2025,Maize,71.18
Farm_03771,2025,Yam,58.45
Farm_03772,2024,Soybean,68.18
Farm_03773,2025,Sorghum,61.58
Farm_03774,2025,Sorghum,13.87
Farm_03775,2026,Yam,47.21
Farm_03776,2025,Yam,13.38
Farm_03777,2026,Soybean,24.1
Farm_03778,2025,Maize,58.25
Farm_03779,2026,Rice,25.46
Farm_03780,2024,Cassava,1.82
Farm_03781,2026,Yam,50.34
Farm_03782,2024,Rice,48.07
Farm_03783,2024,Millet,3.2
Farm_03784,2024,Maize,65.56
Farm_03785,2024,Yam,46.13
Farm_03786,2024,Sorghum,50.04
Farm_03787,2026,Tomato,27.8
Farm_03788,2026,Yam,48.4
Farm_03789,2025,Rice,69.77
Farm_03790,2026,Soybean,72.58
Farm_03791,2025,Yam,67.01
Farm_03792,2025,Sorghum,8.28
Farm_03793,2024,Tomato,61.47
Farm_03794,2025,Millet,77.24
Farm_03795,2024,Cassava,26.28
Farm_03796,2026,Yam,51.19
Farm_03797,2024,Yam,57.01
Farm_03798,2026,Yam,34.89
Farm_03799,2025,Rice,10.21
Farm_03800,2025,Tomato,26.47
Farm_03801,2025,Cassava,61.14
Farm_03802,2024,Soybean,35.12
Farm_03803,2024,Soybean,20.45
Farm_03804,2024,Cassava,20.68
Farm_03805,2024,Rice,64.29
Farm_03806,2025,Soybean,57.56
Farm_03807,2025,Sorghum,3.28
Farm_03808,2025,Cassava,19.94
Farm_03809,2024,Rice,5.05
Farm_03810,2024,Millet,40.45
Farm_03811,2024,Maize,24.44
Farm_03812,2024,Yam,49.88
Farm_03813,2025,Soybean,10.76
Farm_03814,2025,Maize,1.93
Farm_03815,2024,Rice,11.37
Farm_03816,2026,Sorghum,31.36
Farm_03817,2025,Sorghum,52.86
Farm_03818,2024,Rice,33.29
Farm_03819,2024,Rice,18.76
Farm_03820,2025,Millet,68.33
Farm_03821,2025,Yam,72.7
Farm_03822,2024,Soybean,49.12
Farm_03823,2025,Maize,49.99
Farm_03824,2026,Tomato,23.07
Farm_03825,2025,Yam,41.9
Farm_03826,2026,Sorghum,22.98
Farm_03827,2026,Yam,55.81
Farm_03828,2024,Cassava,28.16
Farm_03829,2026,Rice,65.77
Farm_03830,2024,Soybean,29.25
Farm_03831,2024,Rice,63.81
Farm_03832,2026,Maize,26.71
Farm_03833,2025,Cassava,59.88
Farm_03834,2026,Cassava,70.52
Farm_03835,2024,Sorghum,21.99
Farm_03836,2026,Millet,52.37
Farm_03837,2024,Millet,70.96
Farm_03838,2026,Tomato,57.35
Farm_03839,2026,Sorghum,42.92
Farm_03840,2025,Soybean,50.69
Farm_03841,2024,Yam,21.05
Farm_03842,2025,Maize,55.0
Farm_03843,2024,Rice,14.12
Farm_03844,2025,Cassava,63.29
Farm_03845,2025,Tomato,67.08
Farm_03846,2025,Yam,8.3
Farm_03847,2024,Rice,59.01
Farm_03848,2024,Rice,45.44
Farm_03849,2024,Yam,40.28
Farm_03850,2026,Cassava,63.6
Farm_03851,2025,Millet,48.84
Farm_03852,2025,Rice,50.46
Farm_03853,2026,Sorghum,58.78
Farm_03854,2026,Soybean,17.2
Farm_03855,2026,Millet,34.55
Farm_03856,2024,Tomato,70.89
Farm_03857,2025,Sorghum,26.66
Farm_03858,2024,Yam,51.25
Farm_03859,2024,Millet,60.21
Farm_03860,2026,Cassava,40.25
Farm_03861,2024,Rice,68.04
Farm_03862,2025,Soybean,43.56
Farm_03863,2025,Rice,75.27
Farm_03864,2024,Maize,3.64
Farm_03865,2026,Yam,10.6
Farm_03866,2025,Soybean,43.25
Farm_03867,2026,Yam,26.73
Farm_03868,2024,Tomato,71.15
Farm_03869,2024,Tomato,55.36
Farm_03870,2025,Tomato,72.3
Farm_03871,2026,Millet,33.23
Farm_03872,2025,Cassava,56.43
Farm_03873,2024,Rice,40.68
Farm_03874,2024,Sorghum,61.17
Farm_03875,2024,Soybean,76.67
Farm_03876,2024,Rice,69.15
Farm_03877,2024,Rice,46.08
Farm_03878,2026,Yam,37.49
Farm_03879,2025,Yam,42.0
Farm_03880,2026,Maize,22.16
Farm_03881,2025,Soybean,62.58
Farm_03882,2026,Sorghum,79.61
Farm_03883,2026,Millet,30.92
Farm_03884,2025,Yam,22.64
Farm_03885,2024,Soybean,13.96
Farm_03886,2025,Soybean,20.2
Farm_03887,2026,Tomato,51.88
Farm_03888,2025,Rice,10.14
Farm_03889,2025,Tomato,9.97
Farm_03890,2025,Tomato,48.91
Farm_03891,2024,Soybean,63.27
Farm_03892,2024,Soybean,66.97
Farm_03893,2024,Yam,25.31
Farm_03894,2025,Tomato,79.59
Farm_03895,2025,Sorghum,26.75
Farm_03896,2026,Soybean,41.95
Farm_03897,2024,Tomato,24.62
Farm_03898,2024,Maize,33.3
Farm_03899,2026,Rice,30.39
Farm_03900,2025,Maize,17.03
Farm_03901,2025,Cassava,13.64
Farm_03902,2024,Tomato,78.7
Farm_03903,2024,Tomato,1.57
Farm_03904,2024,Cassava,71.79
Farm_03905,2024,Soybean,55.82
Farm_03906,2024,Soybean,47.99
Farm_03907,2025,Tomato,25.59
Farm_03908,2026,Tomato,45.11
Farm_03909,2026,Maize,27.81
Farm_03910,2025,Yam,48.81
Farm_03911,2025,Rice,2.4
Farm_03912,2024,Maize,41.29
Farm_03913,2026,Cassava,27.01
Farm_03914,2025,Millet,62.95
Farm_03915,2024,Tomato,54.36
Farm_03916,2026,Yam,35.14
Farm_03917,2024,Cassava,52.94
Farm_03918,2024,Rice,47.31
Farm_03919,2025,Soybean,63.44
Farm_03920,2026,Yam,18.6
Farm_03921,2025,Maize,30.43
Farm_03922,2025,Rice,2.81
Farm_03923,2026,Cassava,75.19
Farm_03924,2024,Sorghum,66.87
Farm_03925,2025,Sorghum,65.94
Farm_03926,2026,Sorghum,63.18
Farm_03927,2024,Rice,63.35
Farm_03928,2026,Yam,28.47
Farm_03929,2024,Rice,51.17
Farm_03930,2024,Millet,57.52
Farm_03931,2026,Rice,36.86
Farm_03932,2025,Yam,57.8
Farm_03933,2026,Rice,40.09
Farm_03934,2024,Cassava,19.78
Farm_03935,2026,Yam,69.49
Farm_03936,2026,Millet,11.68
Farm_03937,2025,Millet,32.4
Farm_03938,2026,Soybean,21.82
Farm_03939,2025,Soybean,10.41
Farm_03940,2024,Tomato,3.08
Farm_03941,2024,Rice,5.54
Farm_03942,2024,Rice,8.17
Farm_03943,2025,Maize,57.23
Farm_03944,2025,Sorghum,20.29
Farm_03945,2024,Millet,44.93
Farm_03946,2024,Tomato,12.87
Farm_03947,2024,Tomato,8.55
Farm_03948,2024,Sorghum,76.86
Farm_03949,2024,Millet,19.71
Farm_03950,2024,Cassava,16.34
Farm_03951,2024,Rice,59.6
Farm_03952,2025,Cassava,3.11
Farm_03953,2025,Yam,14.88
Farm_03954,2024,Cassava,31.81
Farm_03955,2024,Maize,59.98
Farm_03956,2026,Soybean,53.91
Farm_03957,2026,Rice,42.93
Farm_03958,2025,Yam,17.75
Farm_03959,2024,Cassava,38.5
Farm_03960,2024,Maize,26.51
Farm_03961,2026,Maize,47.06
Farm_03962,2026,Maize,71.97
Farm_03963,2026,Tomato,73.51
Farm_03964,2024,Cassava,76.28
Farm_03965,2026,Maize,69.94
Farm_03966,2025,Tomato,29.41
Farm_03967,2024,Soybean,33.32
Farm_03968,2026,Millet,52.57
Farm_03969,2026,Cassava,66.15
Farm_03970,2024,Sorghum,50.81
Farm_03971,2025,Tomato,2.54
Farm_03972,2026,Cassava,51.1
Farm_03973,2024,Tomato,17.7
Farm_03974,2024,Tomato,38.77
Farm_03975,2026,Sorghum,39.67
Farm_03976,2025,Millet,49.9
Farm_03977,2026,Rice,47.82
Farm_03978,2025,Maize,58.27
Farm_03979,2024,Maize,69.81
Farm_03980,2026,Cassava,16.48
Farm_03981,2026,Yam,38.18
Farm_03982,2024,Rice,59.95
Farm_03983,2025,Tomato,34.91
Farm_03984,2024,Yam,75.06
Farm_03985,2025,Sorghum,74.12
Farm_03986,2026,Maize,73.85
Farm_03987,2025,Millet,13.01
Farm_03988,2026,Maize,31.35
Farm_03989,2025,Sorghum,73.45
Farm_03990,2024,Sorghum,1.88
Farm_03991,2025,Rice,30.57
Farm_03992,2024,Cassava,34.92
Farm_03993,2025,Sorghum,52.31
Farm_03994,2025,Yam,65.57
Farm_03995,2026,Tomato,35.49
Farm_03996,2026,Millet,49.91
Farm_03997,2024,Rice,12.52
Farm_03998,2026,Soybean,62.38
Farm_03999,2024,Cassava,61.15
Farm_04000,2024,Tomato,71.98
Farm_04001,2025,Tomato,7.94
Farm_04002,2026,Sorghum,22.37
Farm_04003,2026,Cassava,32.19
Farm_04004,2026,Maize,79.4
Farm_04005,2024,Soybean,67.84
Farm_04006,2026,Maize,23.3
Farm_04007,2025,Sorghum,20.06
Farm_04008,2024,Rice,39.14
Farm_04009,2024,Sorghum,42.32
Farm_04010,2026,Yam,75.69
Farm_04011,2026,Maize,13.44
Farm_04012,2025,Maize,48.25
Farm_04013,2024,Maize,72.38
Farm_04014,2024,Maize,12.43
Farm_04015,2025,Cassava,50.31
Farm_04016,2026,Cassava,21.31
Farm_04017,2025,Rice,8.57
Farm_04018,2024,Cassava,48.04
Farm_04019,2026,Sorghum,71.15
Farm_04020,2025,Rice,43.14
Farm_04021,2026,Rice,52.27
Farm_04022,2025,Millet,46.01
Farm_04023,2025,Yam,8.03
Farm_04024,2026,Sorghum,31.9
Farm_04025,2024,Tomato,18.45
Farm_04026,2025,Rice,1.33
Farm_04027,2025,Yam,44.26
Farm_04028,2024,Soybean,17.78
Farm_04029,2026,Maize,7.66
Farm_04030,2024,Yam,74.01
Farm_04031,2025,Cassava,60.61
Farm_04032,2026,Sorghum,38.88
Farm_04033,2026,Maize,64.92
Farm_04034,2024,Yam,33.95
Farm_04035,2024,Tomato,67.47
Farm_04036,2026,Cassava,22.74
Farm_04037,2026,Soybean,41.92
Farm_04038,2025,Yam,33.47
Farm_04039,2025,Yam,37.3
Farm_04040,2024,Tomato,45.25
Farm_04041,2024,Maize,53.92
Farm_04042,2024,Maize,75.58
Farm_04043,2026,Tomato,7.01
Farm_04044,2026,Soybean,8.47
Farm_04045,2024,Maize,59.98
Farm_04046,2025,Soybean,40.05
Farm_04047,2026,Sorghum,50.97
Farm_04048,2024,Maize,27.57
Farm_04049,2026,Rice,11.62
Farm_04050,2026,Yam,20.16
Farm_04051,2025,Soybean,57.25
Farm_04052,2025,Soybean,38.47
Farm_04053,2026,Tomato,7.21
Farm_04054,2025,Tomato,6.82
Farm_04055,2026,Tomato,58.16
Farm_04056,2025,Maize,75.22
Farm_04057,2025,Yam,50.34
Farm_04058,2025,Millet,74.92
Farm_04059,2026,Tomato,71.61
Farm_04060,2025,Soybean,17.48
Farm_04061,2026,Millet,56.9
Farm_04062,2024,Millet,11.31
Farm_04063,2026,Tomato,34.72
Farm_04064,2025,Sorghum,6.08
Farm_04065,2024,Rice,14.18
Farm_04066,2024,Sorghum,25.82
Farm_04067,2026,Sorghum,64.54
Farm_04068,2024,Rice,24.06
Farm_04069,2025,Millet,65.38
Farm_04070,2025,Maize,63.13
Farm_04071,2026,Sorghum,48.86
Farm_04072,2026,Yam,9.64
Farm_04073,2026,Rice,43.8
Farm_04074,2026,Soybean,40.72
Farm_04075,2024,Millet,48.97
Farm_04076,2025,Cassava,52.51
Farm_04077,2026,Maize,22.34
Farm_04078,2026,Millet,42.78
Farm_04079,2026,Rice,12.33
Farm_04080,2025,Maize,43.45
Farm_04081,2025,Maize,35.19
Farm_04082,2026,Tomato,54.52
Farm_04083,2025,Cassava,19.02
Farm_04084,2025,Cassava,38.57
Farm_04085,2025,Sorghum,20.54
