farm_id,farmer_id,region,crop,soil,farm_size_ha,yield_score
Farm_03281,FRM03281,Oyo,Soybean,Clay,32.36,96
Farm_03282,FRM03282,Kaduna,Sorghum,Loam,31.36,45
Farm_03283,FRM03283,Benue,Sorghum,Chalky,40.69,68
Farm_03284,FRM03284,Oyo,Maize,Sandy,30.17,79
Farm_03285,FRM03285,Kaduna,Yam,Loam,7.09,92
Farm_03286,FRM03286,Benue,Tomato,Loam,34.12,81
Farm_03287,FRM03287,Kano,Yam,Peaty,40.87,68
Farm_03288,FRM03288,Nasarawa,Tomato,Clay,35.12,89
Farm_03289,FRM03289,Nasarawa,Yam,Chalky,33.89,69
Farm_03290,FRM03290,Oyo,Yam,Clay,1.05,89
Farm_03291,FRM03291,Plateau,Soybean,Loam,32.09,53
Farm_03292,FRM03292,Kaduna,Millet,Clay,33.58,68
Farm_03293,FRM03293,Niger,Rice,Peaty,15.44,40
Farm_03294,FRM03294,Nasarawa,Sorghum,Sandy,36.0,57
Farm_03295,FRM03295,Enugu,Maize,Sandy,23.95,89
Farm_03296,FRM03296,Benue,Maize,Silt,48.73,68
Farm_03297,FRM03297,Kaduna,Soybean,Clay,14.63,98
Farm_03298,FRM03298,Plateau,Yam,Chalky,26.27,68
Farm_03299,FRM03299,Plateau,Sorghum,Sandy,47.7,41
Farm_03300,FRM03300,Oyo,Millet,Chalky,15.29,95
Farm_03301,FRM03301,Oyo,Tomato,Sandy,16.31,55
Farm_03302,FRM03302,Enugu,Yam,Loam,39.97,98
Farm_03303,FRM03303,Plateau,Sorghum,Peaty,0.7,77
Farm_03304,FRM03304,Plateau,Tomato,Sandy,14.32,93
Farm_03305,FRM03305,Nasarawa,Sorghum,Loam,26.41,65
Farm_03306,FRM03306,Niger,Maize,Peaty,30.84,67
Farm_03307,FRM03307,Niger,Sorghum,Peaty,10.24,46
Farm_03308,FRM03308,Ogun,Yam,Loam,37.87,67
Farm_03309,FRM03309,Bauchi,Sorghum,Peaty,1.63,72
Farm_03310,FRM03310,Plateau,Rice,Clay,39.63,89
Farm_03311,FRM03311,Benue,Tomato,Sandy,46.75,89
Farm_03312,FRM03312,Bauchi,Rice,Peaty,24.4,71
Farm_03313,FRM03313,Benue,Tomato,Silt,27.78,80
Farm_03314,FRM03314,Bauchi,Sorghum,Clay,4.58,65
Farm_03315,FRM03315,Niger,Rice,Clay,23.05,73
Farm_03316,FRM03316,Ogun,Tomato,Peaty,28.77,52
Farm_03317,FRM03317,Ogun,Cassava,Sandy,27.42,93
Farm_03318,FRM03318,Benue,Tomato,Clay,23.94,75
Farm_03319,FRM03319,Kaduna,Soybean,Loam,33.78,46
Farm_03320,FRM03320,Kano,Maize,Sandy,37.31,90
Farm_03321,FRM03321,Kano,Cassava,Peaty,37.59,45
Farm_03322,FRM03322,Plateau,Tomato,Loam,20.63,87
Farm_03323,FRM03323,Ogun,Millet,Loam,14.16,89
Farm_03324,FRM03324,Bauchi,Rice,Peaty,9.41,56
Farm_03325,FRM03325,Plateau,Maize,Clay,1.65,90
Farm_03326,FRM03326,Niger,Soybean,Silt,39.03,93
Farm_03327,FRM03327,Enugu,Maize,Chalky,22.53,99
Farm_03328,FRM03328,Bauchi,Maize,Loam,19.59,48
Farm_03329,FRM03329,Nasarawa,Millet,Clay,46.62,42
Farm_03330,FRM03330,Benue,Yam,Clay,20.19,51
Farm_03331,FRM03331,Niger,Cassava,Loam,10.24,68
Farm_03332,FRM03332,Bauchi,Soybean,Sandy,1.7,59
Farm_03333,FRM03333,Kano,Tomato,Clay,6.96,54
Farm_03334,FRM03334,Ogun,Soybean,Sandy,13.59,92
Farm_03335,FRM03335,Kano,Millet,Peaty,15.21,96
Farm_03336,FRM03336,Benue,Yam,Loam,19.55,70
Farm_03337,FRM03337,Niger,Maize,Peaty,24.23,95
Farm_03338,FRM03338,Enugu,Millet,Chalky,13.69,50
Farm_03339,FRM03339,Plateau,Sorghum,Loam,19.49,87
Farm_03340,FRM03340,Enugu,Tomato,Loam,0.56,65
Farm_03341,FRM03341,Niger,Cassava,Loam,17.96,88
Farm_03342,FRM03342,Kaduna,Maize,Clay,33.99,47
Farm_03343,FRM03343,Kano,Rice,Peaty,10.16,74
Farm_03344,FRM03344,Oyo,Soybean,Chalky,40.12,89
Farm_03345,FRM03345,Benue,Tomato,Peaty,20.08,82
Farm_03346,FRM03346,Oyo,Sorghum,Loam,38.97,52
Farm_03347,FRM03347,Benue,Yam,Sandy,37.52,44
Farm_03348,FRM03348,Kano,Cassava,Chalky,46.8,57
Farm_03349,FRM03349,Bauchi,Maize,Clay,37.15,71
Farm_03350,FRM03350,Bauchi,Rice,Loam,40.73,65
Farm_03351,FRM03351,Bauchi,Sorghum,Silt,6.45,62
Farm_03352,FRM03352,Nasarawa,Sorghum,Chalky,1.29,53
Farm_03353,FRM03353,Oyo,Soybean,Clay,40.11,59
Farm_03354,FRM03354,Kaduna,Cassava,Sandy,28.8,67
Farm_03355,FRM03355,Oyo,Sorghum,Loam,0.65,45
Farm_03356,FRM03356,Kaduna,Soybean,Loam,32.16,53
Farm_03357,FRM03357,Niger,Tomato,Silt,14.55,48
Farm_03358,FRM03358,Kano,Rice,Clay,33.65,64
Farm_03359,FRM03359,Ogun,Yam,Silt,44.26,84
Farm_03360,FRM03360,Plateau,Millet,Loam,5.28,74
Farm_03361,FRM03361,Ogun,Maize,Peaty,26.22,53
Farm_03362,FRM03362,Nasarawa,Soybean,Silt,31.42,85
Farm_03363,FRM03363,Oyo,Yam,Peaty,32.76,54
Farm_03364,FRM03364,Ogun,Maize,Sandy,8.23,47
Farm_03365,FRM03365,Bauchi,Sorghum,Sandy,7.26,89
Farm_03366,FRM03366,Kano,Millet,Sandy,19.93,44
Farm_03367,FRM03367,Kaduna,Cassava,Sandy,5.49,43
Farm_03368,FRM03368,Bauchi,Soybean,Loam,8.98,42
Farm_03369,FRM03369,Niger,Yam,Peaty,44.68,66
Farm_03370,FRM03370,Benue,Cassava,Peaty,20.43,80
Farm_03371,FRM03371,Kaduna,Maize,Chalky,11.81,72
Farm_03372,FRM03372,Ogun,Cassava,Chalky,24.9,72
Farm_03373,FRM03373,Plateau,Soybean,Sandy,38.96,74
Farm_03374,FRM03374,Enugu,Soybean,Clay,7.78,63
Farm_03375,FRM03375,Ogun,Millet,Silt,8.25,88
Farm_03376,FRM03376,Kaduna,Soybean,Loam,16.61,93
Farm_03377,FRM03377,Kaduna,Maize,Clay,24.0,64
Farm_03378,FRM03378,Benue,Sorghum,Loam,14.98,99
Farm_03379,FRM03379,Nasarawa,Maize,Clay,13.23,74
Farm_03380,FRM03380,Kano,Rice,Clay,22.13,71
Farm_03381,FRM03381,Plateau,Yam,Loam,11.38,50
Farm_03382,FRM03382,Nasarawa,Millet,Peaty,36.4,54
Farm_03383,FRM03383,Ogun,Tomato,Sandy,43.0,82
Farm_03384,FRM03384,Benue,Maize,Silt,16.81,54
Farm_03385,FRM03385,Kano,Millet,Sandy,38.26,84
Farm_03386,FRM03386,Kano,Yam,Peaty,48.64,40
Farm_03387,FRM03387,Oyo,Millet,Loam,11.7,84
Farm_03388,FRM03388,Plateau,Soybean,Chalky,40.5,90
Farm_03389,FRM03389,Benue,Rice,Chalky,2.72,70
Farm_03390,FRM03390,Plateau,Millet,Chalky,3.35,68
Farm_03391,FRM03391,Oyo,Cassava,Sandy,22.68,85
Farm_03392,FRM03392,Bauchi,Yam,Chalky,34.92,74
Farm_03393,FRM03393,Enugu,Maize,Sandy,47.01,85
Farm_03394,FRM03394,Nasarawa,Tomato,Silt,35.48,40
Farm_03395,FRM03395,Niger,Rice,Silt,26.65,71
Farm_03396,FRM03396,Kaduna,Rice,Clay,43.68,72
Farm_03397,FRM03397,Benue,Soybean,Silt,45.07,94
Farm_03398,FRM03398,Bauchi,Soybean,Sandy,29.54,53
Farm_03399,FRM03399,Plateau,Maize,Clay,22.03,99
Farm_03400,FRM03400,Plateau,Millet,Silt,26.76,46
Farm_03401,FRM03401,Kaduna,Rice,Clay,24.23,80
Farm_03402,FRM03402,Niger,Cassava,Peaty,3.99,47
Farm_03403,FRM03403,Ogun,Yam,Peaty,3.06,84
Farm_03404,FRM03404,Bauchi,Rice,Peaty,38.53,53
Farm_03405,FRM03405,Benue,Maize,Peaty,20.84,91
Farm_03406,FRM03406,Benue,Tomato,Loam,49.27,60
Farm_03407,FRM03407,Bauchi,Sorghum,Clay,21.21,67
Farm_03408,FRM03408,Plateau,Tomato,Loam,4.22,72
Farm_03409,FRM03409,Enugu,Rice,Peaty,43.04,84
Farm_03410,FRM03410,Bauchi,Rice,Silt,17.9,96
Farm_03411,FRM03411,Kano,Maize,Silt,12.86,86
Farm_03412,FRM03412,Enugu,Yam,Silt,28.12,47
Farm_03413,FRM03413,Niger,Cassava,Clay,46.03,90
Farm_03414,FRM03414,Plateau,Soybean,Chalky,14.81,80
Farm_03415,FRM03415,Nasarawa,Sorghum,Loam,13.73,54
Farm_03416,FRM03416,Niger,Soybean,Silt,7.43,72
Farm_03417,FRM03417,Nasarawa,Cassava,Loam,41.11,43
Farm_03418,FRM03418,Niger,Maize,Peaty,15.27,60
Farm_03419,FRM03419,Oyo,Maize,Peaty,22.42,73
Farm_03420,FRM03420,Kaduna,Rice,Peaty,18.58,68
Farm_03421,FRM03421,Nasarawa,Soybean,Peaty,24.39,82
Farm_03422,FRM03422,Plateau,Maize,Silt,14.94,60
Farm_03423,FRM03423,Benue,Sorghum,Clay,33.8,96
Farm_03424,FRM03424,Nasarawa,Cassava,Silt,22.41,49
Farm_03425,FRM03425,Bauchi,Cassava,Sandy,16.78,59
Farm_03426,FRM03426,Enugu,Yam,Sandy,3.45,63
Farm_03427,FRM03427,Benue,Cassava,Loam,19.68,60
Farm_03428,FRM03428,Plateau,Soybean,Clay,4.52,63
Farm_03429,FRM03429,Enugu,Yam,Silt,43.17,61
Farm_03430,FRM03430,Nasarawa,Tomato,Chalky,22.43,43
Farm_03431,FRM03431,Kaduna,Rice,Clay,12.58,50
Farm_03432,FRM03432,Oyo,Tomato,Loam,6.78,53
Farm_03433,FRM03433,Ogun,Yam,Clay,20.03,91
Farm_03434,FRM03434,Niger,Maize,Silt,5.25,56
Farm_03435,FRM03435,Enugu,Yam,Loam,44.87,51
Farm_03436,FRM03436,Benue,Maize,Sandy,40.57,52
Farm_03437,FRM03437,Plateau,Soybean,Loam,42.38,91
Farm_03438,FRM03438,Bauchi,Yam,Clay,4.82,67
Farm_03439,FRM03439,Enugu,Yam,Chalky,6.87,79
Farm_03440,FRM03440,Oyo,Soybean,Silt,27.4,98
Farm_03441,FRM03441,Kaduna,Millet,Silt,17.65,48
Farm_03442,FRM03442,Kano,Soybean,Silt,36.0,60
Farm_03443,FRM03443,Plateau,Soybean,Clay,14.82,63
Farm_03444,FRM03444,Oyo,Maize,Loam,12.11,47
Farm_03445,FRM03445,Kano,Millet,Clay,34.03,59
Farm_03446,FRM03446,Kano,Yam,Clay,40.5,64
Farm_03447,FRM03447,Benue,Soybean,Chalky,34.65,42
Farm_03448,FRM03448,Plateau,Sorghum,Clay,1.98,63
Farm_03449,FRM03449,Kaduna,Maize,Sandy,5.22,52
Farm_03450,FRM03450,Kano,Sorghum,Sandy,7.21,58
Farm_03451,FRM03451,Nasarawa,Tomato,Clay,40.03,53
Farm_03452,FRM03452,Enugu,Soybean,Loam,29.93,74
Farm_03453,FRM03453,Bauchi,Sorghum,Sandy,21.06,59
Farm_03454,FRM03454,Bauchi,Cassava,Clay,23.94,86
Farm_03455,FRM03455,Oyo,Maize,Loam,15.08,91
Farm_03456,FRM03456,Bauchi,Rice,Loam,43.95,49
Farm_03457,FRM03457,Ogun,Millet,Peaty,48.84,85
Farm_03458,FRM03458,Niger,Millet,Clay,33.19,46
Farm_03459,FRM03459,Plateau,Sorghum,Loam,7.25,99
Farm_03460,FRM03460,Bauchi,Sorghum,Clay,15.81,83
Farm_03461,FRM03461,Bauchi,Millet,Clay,22.66,81
Farm_03462,FRM03462,Kaduna,Maize,Clay,31.84,79
Farm_03463,FRM03463,Oyo,Rice,Peaty,17.36,55
Farm_03464,FRM03464,Oyo,Soybean,Peaty,41.82,59
Farm_03465,FRM03465,Enugu,Yam,Silt,48.53,45
Farm_03466,FRM03466,Nasarawa,Tomato,Peaty,26.34,72
Farm_03467,FRM03467,Oyo,Cassava,Loam,36.75,68
Farm_03468,FRM03468,Kaduna,Rice,Loam,23.56,81
Farm_03469,FRM03469,Nasarawa,Cassava,Peaty,8.87,71
Farm_03470,FRM03470,Kano,Sorghum,Chalky,42.52,90
Farm_03471,FRM03471,Bauchi,Rice,Sandy,27.9,75
Farm_03472,FRM03472,Nasarawa,Sorghum,Sandy,14.58,58
Farm_03473,FRM03473,Enugu,Rice,Peaty,38.66,58
Farm_03474,FRM03474,Bauchi,Rice,Sandy,24.83,79
Farm_03475,FRM03475,Niger,Millet,Peaty,4.74,96
Farm_03476,FRM03476,Nasarawa,Maize,Chalky,11.34,87
Farm_03477,FRM03477,Benue,Soybean,Chalky,40.88,87
Farm_03478,FRM03478,Nasarawa,Yam,Peaty,25.29,73
Farm_03479,FRM03479,Benue,Sorghum,Sandy,46.39,78
Farm_03480,FRM03480,Plateau,Maize,Silt,25.1,69
Farm_03481,FRM03481,Oyo,Maize,Silt,22.49,84
Farm_03482,FRM03482,Ogun,Tomato,Sandy,40.73,78
Farm_03483,FRM03483,Niger,Maize,Sandy,20.21,56
Farm_03484,FRM03484,Bauchi,Soybean,Chalky,0.71,72
Farm_03485,FRM03485,Enugu,Yam,Clay,24.71,65
Farm_03486,FRM03486,Enugu,Soybean,Sandy,1.97,94
Farm_03487,FRM03487,Bauchi,Cassava,Peaty,34.0,96
Farm_03488,FRM03488,Nasarawa,Soybean,Sandy,40.39,54
Farm_03489,FRM03489,Kaduna,Soybean,Sandy,21.18,48
Farm_03490,FRM03490,Oyo,Maize,Silt,47.87,45
Farm_03491,FRM03491,Ogun,Rice,Clay,11.58,97
Farm_03492,FRM03492,Kano,Maize,Chalky,10.93,53
Farm_03493,FRM03493,Bauchi,Rice,Clay,49.68,43
Farm_03494,FRM03494,Niger,Yam,Sandy,31.83,96
Farm_03495,FRM03495,Nasarawa,Tomato,Chalky,36.13,64
Farm_03496,FRM03496,Kano,Cassava,Sandy,27.67,78
Farm_03497,FRM03497,Oyo,Tomato,Clay,10.79,68
Farm_03498,FRM03498,Kano,Cassava,Clay,41.09,47
Farm_03499,FRM03499,Bauchi,Sorghum,Peaty,26.59,40
Farm_03500,FRM03500,Plateau,Millet,Loam,36.9,50
Farm_03501,FRM03501,Ogun,Maize,Loam,29.72,98
Farm_03502,FRM03502,Nasarawa,Maize,Sandy,23.46,87
Farm_03503,FRM03503,Niger,Sorghum,Peaty,42.81,62
Farm_03504,FRM03504,Niger,Rice,Chalky,47.76,62
Farm_03505,FRM03505,Nasarawa,Cassava,Peaty,8.47,70
Farm_03506,FRM03506,Plateau,Sorghum,Peaty,9.9,45
Farm_03507,FRM03507,Ogun,Soybean,Sandy,4.44,50
Farm_03508,FRM03508,Kaduna,Millet,Silt,47.16,98
Farm_03509,FRM03509,Bauchi,Tomato,Chalky,31.0,89
Farm_03510,FRM03510,Plateau,Rice,Peaty,28.74,57
Farm_03511,FRM03511,Nasarawa,Maize,Peaty,34.35,51
Farm_03512,FRM03512,Niger,Maize,Peaty,31.81,57
Farm_03513,FRM03513,Nasarawa,Cassava,Clay,1.7,54
Farm_03514,FRM03514,Benue,Soybean,Chalky,22.33,95
Farm_03515,FRM03515,Ogun,Sorghum,Peaty,40.63,46
Farm_03516,FRM03516,Oyo,Yam,Sandy,8.49,88
Farm_03517,FRM03517,Oyo,Sorghum,Sandy,38.72,63
Farm_03518,FRM03518,Kaduna,Rice,Peaty,3.31,94
Farm_03519,FRM03519,Oyo,Rice,Clay,11.11,47
Farm_03520,FRM03520,Kano,Yam,Sandy,11.44,73
Farm_03521,FRM03521,Enugu,Yam,Chalky,17.47,44
Farm_03522,FRM03522,Kano,Maize,Chalky,4.09,53
Farm_03523,FRM03523,Ogun,Sorghum,Sandy,48.87,80
Farm_03524,FRM03524,Plateau,Yam,Chalky,34.27,70
Farm_03525,FRM03525,Enugu,Cassava,Sandy,11.84,50
Farm_03526,FRM03526,Enugu,Cassava,Sandy,39.69,60
Farm_03527,FRM03527,Nasarawa,Cassava,Sandy,27.12,93
Farm_03528,FRM03528,Kano,Rice,Peaty,27.2,45
Farm_03529,FRM03529,Ogun,Yam,Loam,20.48,80
Farm_03530,FRM03530,Benue,Tomato,Silt,47.7,85
Farm_03531,FRM03531,Nasarawa,Millet,Chalky,18.34,41
Farm_03532,FRM03532,Enugu,Millet,Silt,35.92,78
Farm_03533,FRM03533,Oyo,Cassava,Peaty,4.2,60
Farm_03534,FRM03534,Ogun,Millet,Clay,4.54,72
Farm_03535,FRM03535,Oyo,Yam,Clay,42.42,62
Farm_03536,FRM03536,Ogun,Yam,Chalky,47.31,79
Farm_03537,FRM03537,Kaduna,Tomato,Loam,0.91,99
Farm_03538,FRM03538,Oyo,Millet,Chalky,20.55,75
Farm_03539,FRM03539,Nasarawa,Sorghum,Chalky,34.5,48
Farm_03540,FRM03540,Plateau,Soybean,Loam,36.69,72
Farm_03541,FRM03541,Ogun,Millet,Peaty,48.7,63
Farm_03542,FRM03542,Benue,Tomato,Clay,32.72,47
Farm_03543,FRM03543,Bauchi,Millet,Chalky,3.59,89
Farm_03544,FRM03544,Niger,Soybean,Silt,44.63,46
Farm_03545,FRM03545,Nasarawa,Yam,Chalky,33.09,79
Farm_03546,FRM03546,Plateau,Maize,Clay,17.89,62
Farm_03547,FRM03547,Oyo,Millet,Chalky,48.24,52
Farm_03548,FRM03548,Plateau,Soybean,Clay,3.33,71
Farm_03549,FRM03549,Bauchi,Rice,Loam,24.66,53
Farm_03550,FRM03550,Kaduna,Rice,Loam,42.44,88
Farm_03551,FRM03551,Ogun,Cassava,Sandy,32.31,81
Farm_03552,FRM03552,Nasarawa,Tomato,Chalky,17.76,76
Farm_03553,FRM03553,Benue,Soybean,Clay,29.3,69
Farm_03554,FRM03554,Nasarawa,Tomato,Chalky,23.39,78
Farm_03555,FRM03555,Enugu,Cassava,Peaty,42.37,83
Farm_03556,FRM03556,Bauchi,Millet,Loam,4.66,75
Farm_03557,FRM03557,Kano,Rice,Clay,44.38,40
Farm_03558,FRM03558,Niger,Maize,Chalky,29.43,97
Farm_03559,FRM03559,Enugu,Tomato,Silt,48.07,60
Farm_03560,FRM03560,Nasarawa,Rice,Silt,26.99,54
Farm_03561,FRM03561,Enugu,Cassava,Chalky,16.92,98
Farm_03562,FRM03562,Nasarawa,Yam,Silt,16.85,91
Farm_03563,FRM03563,Nasarawa,Cassava,Loam,47.47,65
Farm_03564,FRM03564,Benue,Sorghum,Silt,34.0,94
Farm_03565,FRM03565,Bauchi,Maize,Peaty,10.69,73
Farm_03566,FRM03566,Kano,Tomato,Peaty,9.99,63
Farm_03567,FRM03567,Niger,Maize,Loam,27.89,45
Farm_03568,FRM03568,Bauchi,Millet,Clay,24.55,91
Farm_03569,FRM03569,Nasarawa,Cassava,Peaty,42.05,97
Farm_03570,FRM03570,Plateau,Millet,Sandy,13.75,52
Farm_03571,FRM03571,Benue,Soybean,Chalky,16.59,96
Farm_03572,FRM03572,Benue,Soybean,Clay,43.71,96
Farm_03573,FRM03573,Oyo,Soybean,Sandy,18.38,90
Farm_03574,FRM03574,Kaduna,Tomato,Chalky,47.41,67
Farm_03575,FRM03575,Plateau,Maize,Silt,39.78,41
Farm_03576,FRM03576,Nasarawa,Cassava,Sandy,44.53,58
Farm_03577,FRM03577,Nasarawa,Soybean,Peaty,7.45,64
Farm_03578,FRM03578,Bauchi,Maize,Clay,36.41,87
Farm_03579,FRM03579,Nasarawa,Tomato,Chalky,15.93,99
Farm_03580,FRM03580,Kaduna,Yam,Sandy,12.42,47
Farm_03581,FRM03581,Benue,Sorghum,Loam,34.43,52
Farm_03582,FRM03582,Nasarawa,Sorghum,Peaty,19.47,55
Farm_03583,FRM03583,Benue,Sorghum,Clay,7.18,43
Farm_03584,FRM03584,Niger,Millet,Sandy,1.14,58
Farm_03585,FRM03585,Enugu,Yam,Sandy,30.4,94
Farm_03586,FRM03586,Nasarawa,Rice,Loam,23.99,76
Farm_03587,FRM03587,Benue,Rice,Peaty,3.28,59
Farm_03588,FRM03588,Kano,Yam,Peaty,48.64,46
Farm_03589,FRM03589,Benue,Cassava,Sandy,48.34,79
Farm_03590,FRM03590,Benue,Rice,Sandy,34.42,92
Farm_03591,FRM03591,Enugu,Maize,Sandy,9.11,72
Farm_03592,FRM03592,Oyo,Millet,Loam,2.97,40
Farm_03593,FRM03593,Ogun,Tomato,Clay,35.95,98
Farm_03594,FRM03594,Kano,Cassava,Loam,29.93,59
Farm_03595,FRM03595,Kaduna,Rice,Clay,41.82,90
Farm_03596,FRM03596,Plateau,Cassava,Chalky,7.33,70
Farm_03597,FRM03597,Plateau,Tomato,Loam,49.23,54
Farm_03598,FRM03598,Bauchi,Millet,Silt,32.89,91
Farm_03599,FRM03599,Ogun,Soybean,Peaty,23.37,56
Farm_03600,FRM03600,Benue,Tomato,Silt,16.4,47
Farm_03601,FRM03601,Ogun,Tomato,Loam,37.27,40
Farm_03602,FRM03602,Benue,Tomato,Silt,17.12,45
Farm_03603,FRM03603,Kaduna,Yam,Peaty,33.64,77
Farm_03604,FRM03604,Bauchi,Yam,Peaty,18.99,70
Farm_03605,FRM03605,Kaduna,Yam,Sandy,41.42,78
Farm_03606,FRM03606,Ogun,Sorghum,Peaty,34.7,53
Farm_03607,FRM03607,Kano,Sorghum,Loam,5.36,93
Farm_03608,FRM03608,Benue,Maize,Sandy,8.97,50
Farm_03609,FRM03609,Plateau,Yam,Clay,17.45,59
Farm_03610,FRM03610,Plateau,Soybean,Chalky,14.77,52
Farm_03611,FRM03611,Niger,Yam,Loam,21.94,84
Farm_03612,FRM03612,Oyo,Yam,Clay,45.88,66
Farm_03613,FRM03613,Kaduna,Yam,Silt,1.99,74
Farm_03614,FRM03614,Niger,Sorghum,Loam,26.56,47
Farm_03615,FRM03615,Nasarawa,Maize,Loam,31.44,70
Farm_03616,FRM03616,Nasarawa,Soybean,Chalky,33.03,99
Farm_03617,FRM03617,Oyo,Cassava,Clay,42.48,93
Farm_03618,FRM03618,Nasarawa,Soybean,Clay,17.48,67
Farm_03619,FRM03619,Kano,Yam,Clay,0.77,75
Farm_03620,FRM03620,Plateau,Rice,Sandy,48.96,56
Farm_03621,FRM03621,Enugu,Cassava,Chalky,15.16,67
Farm_03622,FRM03622,Ogun,Millet,Silt,6.55,43
Farm_03623,FRM03623,Ogun,Sorghum,Clay,11.9,98
Farm_03624,FRM03624,Plateau,Sorghum,Silt,30.13,61
Farm_03625,FRM03625,Enugu,Rice,Silt,8.86,47
Farm_03626,FRM03626,Kano,Rice,Peaty,22.77,91
Farm_03627,FRM03627,Oyo,Sorghum,Sandy,40.15,80
Farm_03628,FRM03628,Benue,Rice,Silt,25.08,65
Farm_03629,FRM03629,Kano,Maize,Sandy,17.79,40
Farm_03630,FRM03630,Niger,Tomato,Sandy,9.34,47
Farm_03631,FRM03631,Plateau,Maize,Chalky,4.3,80
Farm_03632,FRM03632,Plateau,Maize,Silt,22.45,72
Farm_03633,FRM03633,Nasarawa,Cassava,Peaty,9.85,60
Farm_03634,FRM03634,Benue,Tomato,Loam,49.07,46
Farm_03635,FRM03635,Bauchi,Sorghum,Peaty,44.8,72
Farm_03636,FRM03636,Bauchi,Soybean,Loam,31.36,56
Farm_03637,FRM03637,Kano,Yam,Chalky,14.88,44
Farm_03638,FRM03638,Kano,Maize,Chalky,11.04,40
Farm_03639,FRM03639,Benue,Cassava,Silt,43.21,47
Farm_03640,FRM03640,Oyo,Millet,Clay,29.19,63
Farm_03641,FRM03641,Niger,Soybean,Clay,47.54,49
Farm_03642,FRM03642,Kaduna,Cassava,Chalky,30.49,99
Farm_03643,FRM03643,Plateau,Cassava,Peaty,38.59,55
Farm_03644,FRM03644,Bauchi,Tomato,Chalky,40.79,40
Farm_03645,FRM03645,Enugu,Millet,Silt,3.15,45
Farm_03646,FRM03646,Oyo,Cassava,Loam,6.02,96
Farm_03647,FRM03647,Kano,Tomato,Chalky,26.12,62
Farm_03648,FRM03648,Niger,Cassava,Chalky,41.35,46
Farm_03649,FRM03649,Ogun,Tomato,Sandy,15.64,47
Farm_03650,FRM03650,Oyo,Millet,Peaty,48.47,64
Farm_03651,FRM03651,Kano,Yam,Chalky,22.48,49
Farm_03652,FRM03652,Kaduna,Maize,Loam,26.68,96
Farm_03653,FRM03653,Niger,Soybean,Loam,32.57,71
Farm_03654,FRM03654,Niger,Yam,Peaty,26.95,66
Farm_03655,FRM03655,Enugu,Soybean,Loam,19.35,87
Farm_03656,FRM03656,Oyo,Cassava,Loam,8.74,79
Farm_03657,FRM03657,Niger,Cassava,Silt,6.21,87
Farm_03658,FRM03658,Nasarawa,Yam,Silt,29.42,92
Farm_03659,FRM03659,Ogun,Maize,Sandy,4.36,87
Farm_03660,FRM03660,Oyo,Tomato,Loam,35.12,95
Farm_03661,FRM03661,Kaduna,Sorghum,Chalky,38.92,61
Farm_03662,FRM03662,Niger,Yam,Sandy,9.67,57
Farm_03663,FRM03663,Plateau,Maize,Silt,14.28,63
Farm_03664,FRM03664,Oyo,Tomato,Clay,25.69,50
Farm_03665,FRM03665,Enugu,Cassava,Sandy,49.36,59
Farm_03666,FRM03666,Kano,Sorghum,Loam,25.31,48
Farm_03667,FRM03667,Ogun,Yam,Silt,10.93,50
Farm_03668,FRM03668,Kano,Sorghum,Loam,30.81,76
Farm_03669,FRM03669,Nasarawa,Cassava,Clay,7.41,60
Farm_03670,FRM03670,Nasarawa,Sorghum,Sandy,13.65,73
Farm_03671,FRM03671,Kano,Tomato,Sandy,22.23,56
Farm_03672,FRM03672,Benue,Maize,Chalky,9.05,50
Farm_03673,FRM03673,Kaduna,Sorghum,Chalky,15.52,67
Farm_03674,FRM03674,Kaduna,Sorghum,Clay,37.14,95
Farm_03675,FRM03675,Kano,Rice,Chalky,11.42,93
Farm_03676,FRM03676,Niger,Millet,Clay,41.26,92
Farm_03677,FRM03677,Ogun,Soybean,Chalky,36.46,92
Farm_03678,FRM03678,Plateau,Tomato,Sandy,40.82,88
Farm_03679,FRM03679,Kaduna,Rice,Silt,12.52,98
Farm_03680,FRM03680,Niger,Yam,Silt,8.58,78
Farm_03681,FRM03681,Kano,Sorghum,Clay,30.2,94
Farm_03682,FRM03682,Bauchi,Millet,Chalky,38.04,72
Farm_03683,FRM03683,Oyo,Maize,Silt,46.23,80
Farm_03684,FRM03684,Benue,Sorghum,Chalky,48.28,86
Farm_03685,FRM03685,Oyo,Soybean,Loam,49.62,65
Farm_03686,FRM03686,Enugu,Maize,Sandy,37.25,87
Farm_03687,FRM03687,Benue,Cassava,Chalky,42.26,71
Farm_03688,FRM03688,Ogun,Millet,Clay,14.22,80
Farm_03689,FRM03689,Niger,Maize,Silt,43.34,56
Farm_03690,FRM03690,Kano,Yam,Peaty,22.39,54
Farm_03691,FRM03691,Kano,Rice,Loam,23.24,81
Farm_03692,FRM03692,Niger,Millet,Chalky,39.92,46
Farm_03693,FRM03693,Benue,Tomato,Silt,32.71,49
Farm_03694,FRM03694,Enugu,Cassava,Loam,26.87,74
Farm_03695,FRM03695,Enugu,Tomato,Peaty,44.94,58
Farm_03696,FRM03696,Niger,Cassava,Chalky,36.66,40
Farm_03697,FRM03697,Plateau,Yam,Peaty,32.94,84
Farm_03698,FRM03698,Niger,Tomato,Loam,4.81,69
Farm_03699,FRM03699,Benue,Cassava,Loam,21.97,66
Farm_03700,FRM03700,Enugu,Sorghum,Silt,39.32,45
