farm_id,fertilizer,kg_used
Farm_03552,Urea,345.1
Farm_03553,NPK,46.9
Farm_03554,DAP,63.6
Farm_03555,NPK,186.1
Farm_03556,Urea,25.5
Farm_03557,Urea,376.1
Farm_03558,DAP,211.0
Farm_03559,NPK,144.2
Farm_03560,NPK,159.8
Farm_03561,DAP,168.6
Farm_03562,NPK,214.6
Farm_03563,DAP,188.4
Farm_03564,NPK,26.2
Farm_03565,Urea,311.2
Farm_03566,DAP,107.4
Farm_03567,Urea,293.0
Farm_03568,DAP,233.0
Farm_03569,NPK,359.7
Farm_03570,Urea,307.1
Farm_03571,NPK,293.3
Farm_03572,NPK,38.6
Farm_03573,DAP,96.3
Farm_03574,NPK,220.4
Farm_03575,NPK,390.5
Farm_03576,NPK,125.5
Farm_03577,Urea,374.9
Farm_03578,Urea,328.0
Farm_03579,DAP,68.2
Farm_03580,DAP,372.2
Farm_03581,DAP,183.1
Farm_03582,NPK,317.7
Farm_03583,NPK,100.1
Farm_03584,NPK,158.9
Farm_03585,NPK,284.7
Farm_03586,NPK,329.7
Farm_03587,NPK,203.4
Farm_03588,NPK,383.5
Farm_03589,DAP,104.4
Farm_03590,DAP,237.9
Farm_03591,Urea,78.0
Farm_03592,DAP,52.0
Farm_03593,NPK,132.9
Farm_03594,Urea,48.9
Farm_03595,Urea,168.1
Farm_03596,Urea,137.9
Farm_03597,NPK,241.0
Farm_03598,Urea,154.2
Farm_03599,Urea,160.7
Farm_03600,NPK,31.6
Farm_03601,Urea,118.7
Farm_03602,DAP,168.6
Farm_03603,DAP,251.2
Farm_03604,Urea,140.5
Farm_03605,Urea,363.0
Farm_03606,NPK,99.5
Farm_03607,DAP,116.0
Farm_03608,DAP,214.5
Farm_03609,Urea,239.8
Farm_03610,DAP,80.9
Farm_03611,NPK,250.6
Farm_03612,DAP,130.4
Farm_03613,Urea,297.1
Farm_03614,Urea,305.6
Farm_03615,Urea,38.2
Farm_03616,Urea,237.8
Farm_03617,DAP,174.8
Farm_03618,NPK,351.4
Farm_03619,Urea,219.7
Farm_03620,DAP,282.6
Farm_03621,NPK,286.6
Farm_03622,Urea,23.8
Farm_03623,DAP,142.4
Farm_03624,Urea,171.5
Farm_03625,NPK,167.4
Farm_03626,Urea,282.1
Farm_03627,NPK,193.1
Farm_03628,Urea,312.2
Farm_03629,DAP,88.3
Farm_03630,NPK,280.9
Farm_03631,DAP,115.6
Farm_03632,NPK,93.6
Farm_03633,NPK,75.0
Farm_03634,DAP,217.9
Farm_03635,NPK,32.4
Farm_03636,DAP,343.9
Farm_03637,Urea,306.9
Farm_03638,Urea,336.2
Farm_03639,Urea,92.0
Farm_03640,DAP,231.1
Farm_03641,Urea,284.6
Farm_03642,NPK,71.4
Farm_03643,Urea,281.5
Farm_03644,NPK,265.5
Farm_03645,DAP,389.6
Farm_03646,NPK,351.1
Farm_03647,DAP,55.1
Farm_03648,Urea,97.6
Farm_03649,Urea,199.8
Farm_03650,DAP,204.8
Farm_03651,NPK,296.4
Farm_03652,DAP,20.0
Farm_03653,NPK,86.5
Farm_03654,DAP,120.8
Farm_03655,Urea,185.6
Farm_03656,NPK,61.4
Farm_03657,DAP,91.7
Farm_03658,NPK,76.9
Farm_03659,Urea,114.1
Farm_03660,DAP,290.5
Farm_03661,Urea,163.0
Farm_03662,DAP,193.0
Farm_03663,DAP,294.9
Farm_03664,DAP,373.5
Farm_03665,DAP,252.3
Farm_03666,Urea,355.1
Farm_03667,DAP,67.3
Farm_03668,NPK,286.7
Farm_03669,Urea,65.8
Farm_03670,NPK,390.2
Farm_03671,NPK,262.7
Farm_03672,NPK,65.0
Farm_03673,NPK,144.4
Farm_03674,Urea,352.7
Farm_03675,DAP,222.4
Farm_03676,Urea,130.7
Farm_03677,NPK,157.5
Farm_03678,NPK,271.7
Farm_03679,DAP,102.9
Farm_03680,Urea,159.9
Farm_03681,NPK,55.9
Farm_03682,DAP,393.0
Farm_03683,NPK,25.3
Farm_03684,Urea,123.5
Farm_03685,Urea,130.7
Farm_03686,DAP,80.0
Farm_03687,DAP,245.4
Farm_03688,Urea,111.3
Farm_03689,Urea,20.5
Farm_03690,NPK,162.2
Farm_03691,Urea,317.1
Farm_03692,NPK,103.6
Farm_03693,DAP,148.5
Farm_03694,DAP,148.4
Farm_03695,Urea,142.5
Farm_03696,NPK,115.5
Farm_03697,Urea,63.9
Farm_03698,NPK,36.8
Farm_03699,DAP,190.8
Farm_03700,DAP,82.4
Farm_03701,DAP,200.3
Farm_03702,Urea,150.3
Farm_03703,DAP,215.6
Farm_03704,DAP,312.4
Farm_03705,NPK,154.0
Farm_03706,DAP,211.2
Farm_03707,DAP,110.1
Farm_03708,Urea,231.6
Farm_03709,NPK,64.4
Farm_03710,Urea,105.1
Farm_03711,DAP,222.0
Farm_03712,NPK,174.2
Farm_03713,Urea,156.7
Farm_03714,Urea,262.0
Farm_03715,NPK,75.2
Farm_03716,Urea,270.5
Farm_03717,Urea,308.7
Farm_03718,DAP,20.5
Farm_03719,DAP,357.4
Farm_03720,DAP,34.9
Farm_03721,DAP,390.0
Farm_03722,Urea,291.9
Farm_03723,Urea,204.1
Farm_03724,Urea,73.8
Farm_03725,DAP,313.5
Farm_03726,DAP,83.6
Farm_03727,Urea,371.4
Farm_03728,NPK,298.8
Farm_03729,Urea,265.7
Farm_03730,NPK,335.5
Farm_03731,Urea,351.4
Farm_03732,NPK,97.5
Farm_03733,Urea,148.3
Farm_03734,NPK,259.6
Farm_03735,Urea,56.2
Farm_03736,Urea,315.8
Farm_03737,NPK,82.2
Farm_03738,NPK,154.6
Farm_03739,NPK,321.6
Farm_03740,Urea,242.4
Farm_03741,Urea,315.2
Farm_03742,DAP,127.0
Farm_03743,NPK,186.4
Farm_03744,DAP,321.5
Farm_03745,Urea,66.1
Farm_03746,NPK,209.8
Farm_03747,Urea,254.0
Farm_03748,NPK,85.8
Farm_03749,Urea,337.1
Farm_03750,DAP,356.5
Farm_03751,NPK,325.5
Farm_03752,Urea,287.9
Farm_03753,Urea,68.9
Farm_03754,Urea,113.0
Farm_03755,NPK,339.3
Farm_03756,Urea,221.7
Farm_03757,NPK,37.4
Farm_03758,DAP,273.2
Farm_03759,DAP,374.4
Farm_03760,NPK,357.6
Farm_03761,NPK,216.4
Farm_03762,NPK,130.6
Farm_03763,DAP,362.3
Farm_03764,NPK,282.0
Farm_03765,DAP,352.3
Farm_03766,DAP,381.7
Farm_03767,Urea,47.7
Farm_03768,Urea,32.6
Farm_03769,NPK,328.5
Farm_03770,NPK,267.8
Farm_03771,Urea,230.2
Farm_03772,NPK,51.5
Farm_03773,NPK,227.5
Farm_03774,Urea,224.1
Farm_03775,NPK,90.6
Farm_03776,DAP,59.6
Farm_03777,DAP,126.2
Farm_03778,NPK,172.1
Farm_03779,DAP,193.4
Farm_03780,DAP,192.8
Farm_03781,DAP,272.5
Farm_03782,NPK,23.2
Farm_03783,NPK,194.7
Farm_03784,DAP,72.6
Farm_03785,NPK,319.3
Farm_03786,DAP,179.6
Farm_03787,DAP,108.2
Farm_03788,Urea,322.0
Farm_03789,DAP,333.3
Farm_03790,NPK,322.5
Farm_03791,Urea,218.9
Farm_03792,Urea,90.6
Farm_03793,NPK,47.0
Farm_03794,DAP,243.9
Farm_03795,Urea,193.8
Farm_03796,NPK,24.5
Farm_03797,NPK,163.0
Farm_03798,NPK,117.8
Farm_03799,DAP,299.8
Farm_03800,Urea,356.9
Farm_03801,Urea,105.7
Farm_03802,Urea,69.3
Farm_03803,DAP,58.8
Farm_03804,DAP,41.7
Farm_03805,NPK,29.6
Farm_03806,DAP,223.1
Farm_03807,NPK,64.5
Farm_03808,NPK,264.2
Farm_03809,NPK,137.5
Farm_03810,DAP,57.1
Farm_03811,Urea,234.0
Farm_03812,NPK,91.8
Farm_03813,Urea,387.2
Farm_03814,NPK,40.1
Farm_03815,DAP,149.2
Farm_03816,Urea,135.4
Farm_03817,NPK,272.4
Farm_03818,DAP,314.9
Farm_03819,Urea,268.9
Farm_03820,DAP,79.7
Farm_03821,NPK,232.7
Farm_03822,NPK,207.2
Farm_03823,NPK,366.9
Farm_03824,DAP,42.8
Farm_03825,NPK,295.3
Farm_03826,Urea,331.3
Farm_03827,DAP,159.1
Farm_03828,DAP,57.0
Farm_03829,DAP,150.7
Farm_03830,DAP,47.1
Farm_03831,DAP,261.5
Farm_03832,NPK,369.6
Farm_03833,Urea,40.4
Farm_03834,NPK,48.6
Farm_03835,DAP,237.7
Farm_03836,DAP,97.0
Farm_03837,Urea,68.6
Farm_03838,DAP,124.6
Farm_03839,DAP,124.4
Farm_03840,Urea,59.9
Farm_03841,Urea,175.5
Farm_03842,Urea,260.3
Farm_03843,Urea,26.6
Farm_03844,DAP,200.9
Farm_03845,Urea,370.8
Farm_03846,DAP,287.2
Farm_03847,NPK,334.5
Farm_03848,DAP,289.3
Farm_03849,DAP,88.8
Farm_03850,DAP,297.7
Farm_03851,Urea,290.0
Farm_03852,DAP,243.5
Farm_03853,NPK,271.9
Farm_03854,Urea,320.6
Farm_03855,Urea,95.3
Farm_03856,NPK,55.8
Farm_03857,NPK,385.3
Farm_03858,Urea,303.0
Farm_03859,NPK,361.3
Farm_03860,DAP,60.5
Farm_03861,NPK,257.6
Farm_03862,DAP,230.4
Farm_03863,DAP,145.7
Farm_03864,Urea,138.5
Farm_03865,NPK,41.7
Farm_03866,Urea,227.0
Farm_03867,DAP,36.7
Farm_03868,NPK,50.1
Farm_03869,Urea,68.9
Farm_03870,Urea,104.3
Farm_03871,DAP,249.5
Farm_03872,DAP,285.9
Farm_03873,NPK,343.0
Farm_03874,Urea,361.6
Farm_03875,Urea,370.0
Farm_03876,Urea,207.8
Farm_03877,NPK,300.7
Farm_03878,Urea,54.8
Farm_03879,NPK,133.2
Farm_03880,DAP,203.9
Farm_03881,DAP,217.9
Farm_03882,Urea,194.1
Farm_03883,NPK,187.1
Farm_03884,NPK,157.6
Farm_03885,NPK,356.3
Farm_03886,DAP,384.1
Farm_03887,DAP,273.0
Farm_03888,DAP,183.9
Farm_03889,Urea,159.3
Farm_03890,NPK,82.4
Farm_03891,DAP,180.5
Farm_03892,NPK,372.4
Farm_03893,NPK,358.8
Farm_03894,Urea,322.0
Farm_03895,Urea,280.9
Farm_03896,Urea,362.0
Farm_03897,NPK,54.4
Farm_03898,DAP,314.9
Farm_03899,NPK,185.0
Farm_03900,NPK,51.0
Farm_03901,DAP,148.5
Farm_03902,NPK,350.0
Farm_03903,Urea,29.1
Farm_03904,DAP,277.6
Farm_03905,Urea,44.5
Farm_03906,DAP,64.9
Farm_03907,DAP,309.0
Farm_03908,DAP,83.4
Farm_03909,NPK,169.4
Farm_03910,Urea,77.0
Farm_03911,NPK,114.1
Farm_03912,NPK,152.0
Farm_03913,NPK,116.6
Farm_03914,NPK,187.9
Farm_03915,Urea,83.5
Farm_03916,NPK,150.0
Farm_03917,NPK,358.9
Farm_03918,DAP,152.8
Farm_03919,DAP,165.8
Farm_03920,Urea,364.3
Farm_03921,NPK,349.5
Farm_03922,Urea,203.0
Farm_03923,Urea,331.9
Farm_03924,DAP,366.9
Farm_03925,DAP,39.2
Farm_03926,NPK,41.8
Farm_03927,Urea,274.5
Farm_03928,Urea,211.5
Farm_03929,NPK,204.8
Farm_03930,DAP,373.3
Farm_03931,DAP,295.8
Farm_03932,Urea,126.4
Farm_03933,Urea,29.5
Farm_03934,NPK,384.1
Farm_03935,Urea,130.9
Farm_03936,Urea,54.4
Farm_03937,DAP,268.1
Farm_03938,DAP,336.0
Farm_03939,DAP,212.0
Farm_03940,DAP,313.6
Farm_03941,NPK,272.7
Farm_03942,Urea,239.4
Farm_03943,Urea,348.2
Farm_03944,NPK,252.9
Farm_03945,DAP,371.0
Farm_03946,NPK,132.3
Farm_03947,DAP,135.4
Farm_03948,Urea,48.7
Farm_03949,NPK,381.6
Farm_03950,DAP,342.0
Farm_03951,NPK,309.5
Farm_03952,NPK,260.6
Farm_03953,Urea,21.9
Farm_03954,Urea,84.6
Farm_03955,DAP,383.2
Farm_03956,NPK,185.7
Farm_03957,DAP,340.0
Farm_03958,NPK,143.3
Farm_03959,NPK,195.4
Farm_03960,NPK,374.8
Farm_03961,NPK,393.7
Farm_03962,DAP,229.1
Farm_03963,NPK,214.7
Farm_03964,DAP,273.1
Farm_03965,Urea,45.6
Farm_03966,Urea,203.0
Farm_03967,DAP,167.1
Farm_03968,NPK,165.1
Farm_03969,NPK,128.2
Farm_03970,NPK,154.3
Farm_03971,Urea,142.6
Farm_03972,DAP,72.5
Farm_03973,NPK,204.9
Farm_03974,DAP,35.6
Farm_03975,NPK,320.5
Farm_03976,Urea,236.6
Farm_03977,Urea,235.1
Farm_03978,DAP,265.4
Farm_03979,DAP,236.0
Farm_03980,NPK,318.8
Farm_03981,Urea,200.3
Farm_03982,NPK,301.2
Farm_03983,Urea,168.8
Farm_03984,Urea,388.5
Farm_03985,Urea,126.5
Farm_03986,DAP,271.3
Farm_03987,Urea,330.4
Farm_03988,DAP,26.8
Farm_03989,DAP,228.2
Farm_03990,NPK,109.6
Farm_03991,DAP,286.9
Farm_03992,DAP,158.4
Farm_03993,NPK,89.6
Farm_03994,DAP,374.4
Farm_03995,NPK,252.6
Farm_03996,DAP,219.6
Farm_03997,Urea,336.7
Farm_03998,DAP,252.6
Farm_03999,DAP,128.8
Farm_04000,NPK,192.4
Farm_04001,DAP,255.4
Farm_04002,Urea,160.6
Farm_04003,NPK,80.0
Farm_04004,Urea,169.5
Farm_04005,DAP,337.6
Farm_04006,Urea,222.4
Farm_04007,Urea,379.9
Farm_04008,Urea,279.5
Farm_04009,DAP,254.4
Farm_04010,NPK,102.3
Farm_04011,NPK,163.2
Farm_04012,NPK,235.0
Farm_04013,NPK,241.0
Farm_04014,DAP,42.4
Farm_04015,DAP,115.9
Farm_04016,DAP,112.6
Farm_04017,DAP,31.7
Farm_04018,DAP,399.4
Farm_04019,Urea,388.9
Farm_04020,DAP,364.8
Farm_04021,DAP,361.2
Farm_04022,NPK,148.8
Farm_04023,NPK,79.7
Farm_04024,DAP,206.8
Farm_04025,DAP,184.7
Farm_04026,Urea,304.0
Farm_04027,NPK,336.1
Farm_04028,Urea,263.3
Farm_04029,DAP,351.0
Farm_04030,NPK,180.7
Farm_04031,Urea,248.4
Farm_04032,Urea,378.8
Farm_04033,Urea,340.5
Farm_04034,Urea,271.2
Farm_04035,DAP,306.0
Farm_04036,Urea,143.5
Farm_04037,DAP,201.9
Farm_04038,NPK,256.4
Farm_04039,Urea,303.2
Farm_04040,DAP,36.4
Farm_04041,NPK,394.8
Farm_04042,DAP,225.4
Farm_04043,NPK,271.3
Farm_04044,DAP,210.6
Farm_04045,NPK,121.3
Farm_04046,NPK,276.1
Farm_04047,Urea,63.7
Farm_04048,DAP,33.6
Farm_04049,DAP,230.5
Farm_04050,Urea,224.7
Farm_04051,DAP,72.4
Farm_04052,Urea,188.6
Farm_04053,DAP,44.4
Farm_04054,Urea,152.7
Farm_04055,Urea,246.7
Farm_04056,NPK,95.7
Farm_04057,Urea,177.5
Farm_04058,DAP,98.0
Farm_04059,Urea,361.8
Farm_04060,Urea,210.4
Farm_04061,Urea,65.3
Farm_04062,Urea,391.3
Farm_04063,Urea,309.3
Farm_04064,DAP,57.6
Farm_04065,Urea,73.4
Farm_04066,DAP,228.8
Farm_04067,DAP,214.3
Farm_04068,Urea,290.1
Farm_04069,Urea,366.5
Farm_04070,DAP,165.3
Farm_04071,Urea,142.6
Farm_04072,NPK,196.8
Farm_04073,DAP,240.3
Farm_04074,DAP,118.6
Farm_04075,DAP,324.3
Farm_04076,DAP,206.9
Farm_04077,DAP,155.9
Farm_04078,NPK,276.4
Farm_04079,Urea,285.9
Farm_04080,Urea,276.3
Farm_04081,Urea,270.8
Farm_04082,DAP,290.3
Farm_04083,Urea,386.4
Farm_04084,NPK,378.2
Farm_04085,NPK,189.3
Farm_04086,NPK,279.7
Farm_04087,Urea,283.8
Farm_04088,Urea,340.8
Farm_04089,DAP,125.6
Farm_04090,NPK,172.0
Farm_04091,NPK,200.6
Farm_04092,NPK,384.9
Farm_04093,Urea,252.0
Farm_04094,DAP,129.1
Farm_04095,Urea,369.0
Farm_04096,Urea,387.7
Farm_04097,Urea,254.4
Farm_04098,NPK,174.1
Farm_04099,Urea,344.2
Farm_04100,Urea,346.2
Farm_04101,DAP,90.9
Farm_04102,NPK,252.4
Farm_04103,Urea,235.1
Farm_04104,DAP,292.5
Farm_04105,Urea,104.8
Farm_04106,Urea,362.6
Farm_04107,DAP,55.0
Farm_04108,DAP,369.8
Farm_04109,DAP,189.1
Farm_04110,NPK,164.7
Farm_04111,Urea,201.5
Farm_04112,Urea,319.7
Farm_04113,Urea,335.4
Farm_04114,NPK,90.9
Farm_04115,Urea,121.1
Farm_04116,NPK,254.3
Farm_04117,DAP,113.9
Farm_04118,DAP,359.1
Farm_04119,Urea,398.8
Farm_04120,Urea,351.0
Farm_04121,NPK,166.4
Farm_04122,DAP,244.3
Farm_04123,NPK,396.6
Farm_04124,DAP,167.2
Farm_04125,DAP,213.1
Farm_04126,Urea,257.6
Farm_04127,NPK,349.1
Farm_04128,DAP,349.9
Farm_04129,Urea,263.4
Farm_04130,DAP,351.0
Farm_04131,DAP,283.8
Farm_04132,DAP,21.6
Farm_04133,NPK,276.6
Farm_04134,NPK,114.3
Farm_04135,Urea,155.7
Farm_04136,Urea,369.3
Farm_04137,NPK,75.9
Farm_04138,NPK,340.2
Farm_04139,Urea,226.4
Farm_04140,DAP,250.5
Farm_04141,NPK,138.6
Farm_04142,Urea,46.4
Farm_04143,DAP,69.5
Farm_04144,NPK,382.5
Farm_04145,DAP,111.1
Farm_04146,Urea,149.0
Farm_04147,DAP,98.2
Farm_04148,NPK,150.0
Farm_04149,DAP,73.1
Farm_04150,DAP,195.0
Farm_04151,Urea,215.1
Farm_04152,DAP,162.8
Farm_04153,Urea,122.5
Farm_04154,NPK,98.5
Farm_04155,DAP,349.8
Farm_04156,DAP,314.2
Farm_04157,DAP,311.0
Farm_04158,Urea,374.0
Farm_04159,NPK,56.4
Farm_04160,NPK,139.4
Farm_04161,NPK,227.8
Farm_04162,NPK,279.9
Farm_04163,Urea,112.6
Farm_04164,Urea,86.8
Farm_04165,DAP,378.0
Farm_04166,NPK,60.9
Farm_04167,DAP,98.9
Farm_04168,DAP,219.7
Farm_04169,NPK,311.3
Farm_04170,Urea,196.3
Farm_04171,DAP,167.1
Farm_04172,DAP,320.0
Farm_04173,NPK,372.8
Farm_04174,DAP,336.6
Farm_04175,NPK,183.7
Farm_04176,NPK,58.2
Farm_04177,NPK,194.3
Farm_04178,NPK,138.3
Farm_04179,Urea,34.8
Farm_04180,DAP,364.6
Farm_04181,DAP,283.6
Farm_04182,Urea,332.9
Farm_04183,NPK,94.4
Farm_04184,Urea,300.9
Farm_04185,Urea,231.8
Farm_04186,NPK,298.4
Farm_04187,Urea,37.6
Farm_04188,DAP,213.5
Farm_04189,Urea,344.0
Farm_04190,Urea,217.4
Farm_04191,DAP,355.6
Farm_04192,DAP,62.7
Farm_04193,NPK,381.8
Farm_04194,NPK,289.9
Farm_04195,DAP,29.0
Farm_04196,DAP,127.9
Farm_04197,NPK,154.1
Farm_04198,NPK,318.4
Farm_04199,NPK,346.8
Farm_04200,NPK,304.3
Farm_04201,DAP,227.5
Farm_04202,Urea,253.2
Farm_04203,Urea,104.2
Farm_04204,NPK,51.9
Farm_04205,DAP,369.1
Farm_04206,Urea,83.3
Farm_04207,NPK,378.8
Farm_04208,DAP,154.3
Farm_04209,NPK,63.3
Farm_04210,DAP,63.5
Farm_04211,DAP,57.9
Farm_04212,NPK,360.4
Farm_04213,Urea,266.1
Farm_04214,NPK,119.6
Farm_04215,DAP,224.4
Farm_04216,DAP,49.3
Farm_04217,DAP,238.8
Farm_04218,DAP,199.4
Farm_04219,NPK,314.5
Farm_04220,DAP,31.1
Farm_04221,Urea,346.9
Farm_04222,NPK,253.4
Farm_04223,DAP,319.0
Farm_04224,DAP,56.3
Farm_04225,Urea,50.9
Farm_04226,Urea,363.1
Farm_04227,NPK,341.7
Farm_04228,DAP,241.7
Farm_04229,DAP,118.9
Farm_04230,NPK,98.2
Farm_04231,DAP,371.5
Farm_04232,Urea,169.7
Farm_04233,NPK,76.1
Farm_04234,NPK,132.9
Farm_04235,NPK,382.8
Farm_04236,Urea,166.9
Farm_04237,Urea,197.9
Farm_04238,DAP,375.9
Farm_04239,DAP,154.2
Farm_04240,Urea,367.7
Farm_04241,NPK,228.1
Farm_04242,DAP,39.5
Farm_04243,Urea,351.5
Farm_04244,DAP,257.9
Farm_04245,DAP,255.4
Farm_04246,Urea,37.0
Farm_04247,NPK,157.6
Farm_04248,NPK,85.6
Farm_04249,Urea,279.0
Farm_04250,Urea,270.9
Farm_04251,DAP,163.5
Farm_04252,Urea,101.8
Farm_04253,DAP,255.7
Farm_04254,Urea,273.1
Farm_04255,DAP,385.3
Farm_04256,Urea,169.4
Farm_04257,Urea,144.2
Farm_04258,Urea,150.6
Farm_04259,NPK,197.0
Farm_04260,Urea,326.6
Farm_04261,Urea,243.2
Farm_04262,DAP,275.1
Farm_04263,NPK,55.6
Farm_04264,NPK,69.0
Farm_04265,DAP,68.1
Farm_04266,Urea,29.8
Farm_04267,DAP,29.9
Farm_04268,Urea,267.8
Farm_04269,DAP,294.7
Farm_04270,NPK,216.0
Farm_04271,DAP,386.2
Farm_04272,NPK,252.3
Farm_04273,NPK,285.7
Farm_04274,Urea,267.1
Farm_04275,NPK,370.2
Farm_04276,Urea,141.7
Farm_04277,DAP,314.8
Farm_04278,Urea,282.9
Farm_04279,NPK,340.4
Farm_04280,NPK,306.2
Farm_04281,Urea,228.5
Farm_04282,DAP,364.6
Farm_04283,NPK,45.4
Farm_04284,DAP,296.2
Farm_04285,Urea,71.0
Farm_04286,Urea,365.9
Farm_04287,NPK,365.1
Farm_04288,Urea,71.9
Farm_04289,NPK,30.2
Farm_04290,NPK,266.8
Farm_04291,Urea,162.3
Farm_04292,Urea,380.6
Farm_04293,DAP,279.9
Farm_04294,Urea,49.4
Farm_04295,DAP,179.3
Farm_04296,DAP,335.9
Farm_04297,DAP,378.3
Farm_04298,DAP,125.3
Farm_04299,DAP,70.2
Farm_04300,Urea,232.0
Farm_04301,Urea,74.5
Farm_04302,DAP,181.0
Farm_04303,NPK,198.2
Farm_04304,DAP,346.7
Farm_04305,NPK,178.5
Farm_04306,Urea,101.9
Farm_04307,Urea,82.7
Farm_04308,Urea,309.2
Farm_04309,Urea,332.9
Farm_04310,Urea,210.2
Farm_04311,Urea,69.8
Farm_04312,Urea,259.1
Farm_04313,Urea,355.6
Farm_04314,Urea,78.9
Farm_04315,Urea,69.1
Farm_04316,NPK,370.0
Farm_04317,DAP,216.1
Farm_04318,DAP,51.7
Farm_04319,NPK,328.1
Farm_04320,NPK,271.3
Farm_04321,NPK,364.5
Farm_04322,Urea,20.8
Farm_04323,DAP,301.9
Farm_04324,DAP,114.5
Farm_04325,NPK,168.0
Farm_04326,Urea,399.4
Farm_04327,Urea,363.6
Farm_04328,Urea,189.1
Farm_04329,NPK,114.0
Farm_04330,Urea,318.6
Farm_04331,Urea,306.1
Farm_04332,DAP,324.4
Farm_04333,NPK,238.6
Farm_04334,NPK,41.6
Farm_04335,Urea,150.4
Farm_04336,Urea,270.7
Farm_04337,Urea,168.6
Farm_04338,NPK,186.1
Farm_04339,DAP,209.3
Farm_04340,DAP,359.7
Farm_04341,Urea,127.0
Farm_04342,NPK,192.1
Farm_04343,Urea,232.2
Farm_04344,DAP,296.8
Farm_04345,Urea,130.5
Farm_04346,NPK,71.9
Farm_04347,Urea,265.3
Farm_04348,DAP,82.2
Farm_04349,DAP,78.4
Farm_04350,NPK,40.8
Farm_04351,Urea,120.0
Farm_04352,DAP,276.6
Farm_04353,Urea,278.1
Farm_04354,NPK,238.8
Farm_04355,Urea,394.6
Farm_04356,NPK,398.3
Farm_04357,DAP,157.3
Farm_04358,Urea,79.6
Farm_04359,NPK,29.4
Farm_04360,Urea,330.4
Farm_04361,Urea,167.8
Farm_04362,NPK,273.2
Farm_04363,NPK,363.4
Farm_04364,NPK,228.6
Farm_04365,Urea,190.4
Farm_04366,NPK,259.0
Farm_04367,Urea,47.6
Farm_04368,DAP,141.9
Farm_04369,DAP,28.2
Farm_04370,NPK,261.8
Farm_04371,Urea,265.9
Farm_04372,DAP,272.3
Farm_04373,NPK,38.6
Farm_04374,Urea,297.8
Farm_04375,DAP,197.7
Farm_04376,NPK,38.0
Farm_04377,NPK,267.9
Farm_04378,DAP,65.1
Farm_04379,DAP,112.2
Farm_04380,Urea,112.0
Farm_04381,DAP,218.6
Farm_04382,Urea,228.3
Farm_04383,Urea,74.6
Farm_04384,DAP,247.8
Farm_04385,DAP,323.3
Farm_04386,Urea,197.6
Farm_04387,NPK,256.4
Farm_04388,Urea,233.5
Farm_04389,DAP,81.9
Farm_04390,NPK,310.0
Farm_04391,NPK,181.4
Farm_04392,NPK,56.0
Farm_04393,NPK,59.3
Farm_04394,DAP,47.0
Farm_04395,Urea,245.1
Farm_04396,NPK,241.1
Farm_04397,Urea,302.2
Farm_04398,DAP,138.1
Farm_04399,DAP,338.6
Farm_04400,Urea,233.6
Farm_04401,DAP,296.7
Farm_04402,Urea,237.9
Farm_04403,NPK,50.0
Farm_04404,DAP,387.6
Farm_04405,NPK,121.1
Farm_04406,NPK,293.2
Farm_04407,NPK,272.4
Farm_04408,DAP,300.0
Farm_04409,Urea,380.4
Farm_04410,Urea,51.8
Farm_04411,NPK,136.7
Farm_04412,NPK,288.7
Farm_04413,NPK,134.5
Farm_04414,DAP,336.4
Farm_04415,DAP,143.5
Farm_04416,NPK,380.7
Farm_04417,Urea,145.8
Farm_04418,NPK,67.3
Farm_04419,Urea,264.2
Farm_04420,DAP,104.1
Farm_04421,Urea,303.3
Farm_04422,NPK,52.2
Farm_04423,DAP,340.9
Farm_04424,DAP,336.9
Farm_04425,NPK,360.8
Farm_04426,NPK,308.1
Farm_04427,Urea,62.2
Farm_04428,DAP,236.0
Farm_04429,Urea,396.0
Farm_04430,Urea,165.0
Farm_04431,Urea,272.4
Farm_04432,DAP,307.0
Farm_04433,DAP,117.5
Farm_04434,Urea,297.7
Farm_04435,NPK,153.0
Farm_04436,NPK,273.5
Farm_04437,Urea,352.3
Farm_04438,Urea,241.1
Farm_04439,Urea,339.6
Farm_04440,DAP,156.9
Farm_04441,NPK,300.0
Farm_04442,Urea,54.9
Farm_04443,DAP,84.1
Farm_04444,Urea,114.3
Farm_04445,Urea,262.8
Farm_04446,Urea,168.0
Farm_04447,DAP,398.8
Farm_04448,Urea,321.3
Farm_04449,Urea,259.0
Farm_04450,NPK,62.3
Farm_04451,Urea,339.8
Farm_04452,Urea,249.7
Farm_04453,NPK,125.1
Farm_04454,NPK,355.0
Farm_04455,DAP,28.8
Farm_04456,DAP,392.7
Farm_04457,DAP,203.0
Farm_04458,Urea,216.9
Farm_04459,NPK,377.0
Farm_04460,DAP,131.9
Farm_04461,NPK,103.9
Farm_04462,Urea,267.7
Farm_04463,DAP,227.7
Farm_04464,DAP,151.1
Farm_04465,DAP,295.2
Farm_04466,DAP,368.3
Farm_04467,DAP,251.9
Farm_04468,NPK,386.1
Farm_04469,NPK,325.7
Farm_04470,DAP,305.7
Farm_04471,NPK,312.7
Farm_04472,NPK,335.1
Farm_04473,DAP,28.5
Farm_04474,Urea,30.3
Farm_04475,DAP,205.0
Farm_04476,Urea,126.7
Farm_04477,Urea,321.5
Farm_04478,Urea,280.3
Farm_04479,NPK,242.8
Farm_04480,Urea,252.6
Farm_04481,DAP,54.9
Farm_04482,Urea,176.3
Farm_04483,DAP,123.2
