farm_id,soil,ph,nitrogen,phosphorus,potassium
Farm_02774,Loam,5.17,0.233,19.8,71.2
Farm_02775,Sandy,6.65,0.265,11.8,75.4
Farm_02776,Peaty,5.44,0.587,31.2,217.2
Farm_02777,Clay,7.16,0.497,49.0,173.7
Farm_02778,Peaty,7.45,0.569,35.5,245.0
Farm_02779,Clay,7.34,0.321,48.0,133.0
Farm_02780,Sandy,7.78,0.185,27.1,73.2
Farm_02781,Peaty,6.01,0.153,19.2,43.0
Farm_02782,Loam,6.19,0.518,49.8,158.8
Farm_02783,Silt,6.55,0.589,54.4,179.4
Farm_02784,Loam,6.4,0.307,9.4,161.6
Farm_02785,Clay,6.2,0.063,52.4,163.9
Farm_02786,Sandy,5.63,0.252,37.0,181.7
Farm_02787,Chalky,6.54,0.219,33.6,171.1
Farm_02788,Clay,6.1,0.577,37.2,187.8
Farm_02789,Clay,6.5,0.216,14.7,219.2
Farm_02790,Peaty,6.33,0.456,53.2,169.0
Farm_02791,Sandy,7.05,0.467,12.3,210.9
Farm_02792,Silt,6.33,0.342,29.7,89.3
Farm_02793,Silt,5.6,0.32,14.6,178.5
Farm_02794,Loam,4.91,0.102,48.4,69.2
Farm_02795,Silt,7.61,0.513,36.6,205.9
Farm_02796,Peaty,6.87,0.54,30.2,197.2
Farm_02797,Silt,6.05,0.386,49.7,223.9
Farm_02798,Clay,7.42,0.571,38.0,183.7
Farm_02799,Sandy,6.87,0.07,36.9,70.2
Farm_02800,Peaty,7.49,0.201,16.7,129.4
Farm_02801,Chalky,7.53,0.238,52.7,153.5
Farm_02802,Loam,5.5,0.238,19.9,236.7
Farm_02803,Peaty,6.77,0.406,6.2,187.6
Farm_02804,Chalky,7.67,0.384,43.2,123.0
Farm_02805,Loam,6.12,0.485,39.8,232.6
Farm_02806,Sandy,5.04,0.286,24.3,215.4
Farm_02807,Chalky,7.22,0.323,29.5,154.3
Farm_02808,Clay,6.23,0.462,12.7,56.4
Farm_02809,Clay,5.8,0.516,8.6,155.1
Farm_02810,Clay,5.16,0.276,48.4,158.3
Farm_02811,Sandy,4.84,0.467,27.6,119.8
Farm_02812,Loam,7.18,0.406,5.7,155.9
Farm_02813,Silt,6.73,0.093,21.9,80.0
Farm_02814,Clay,7.06,0.29,36.8,247.7
Farm_02815,Peaty,5.0,0.204,15.6,102.8
Farm_02816,Loam,7.24,0.302,19.8,243.8
Farm_02817,Silt,6.52,0.578,31.2,104.0
Farm_02818,Silt,5.7,0.258,24.2,205.6
Farm_02819,Chalky,5.0,0.464,27.2,71.7
Farm_02820,Peaty,4.9,0.064,32.8,95.7
Farm_02821,Clay,4.85,0.344,41.7,238.3
Farm_02822,Loam,7.74,0.068,23.9,121.0
Farm_02823,Silt,6.64,0.534,27.6,95.8
Farm_02824,Loam,6.33,0.276,16.7,169.4
Farm_02825,Loam,7.62,0.275,8.6,44.0
Farm_02826,Peaty,5.85,0.504,54.0,92.1
Farm_02827,Chalky,6.42,0.122,7.5,249.0
Farm_02828,Peaty,5.86,0.436,21.8,212.7
Farm_02829,Peaty,6.88,0.528,19.6,73.7
Farm_02830,Sandy,6.5,0.586,19.7,126.3
Farm_02831,Clay,7.66,0.253,41.7,58.7
Farm_02832,Sandy,5.03,0.331,15.2,139.1
Farm_02833,Clay,4.98,0.372,45.9,179.5
Farm_02834,Peaty,7.64,0.276,47.1,115.7
Farm_02835,Clay,6.1,0.568,50.3,193.0
Farm_02836,Peaty,6.47,0.572,32.2,211.5
Farm_02837,Clay,4.88,0.06,45.5,179.9
Farm_02838,Loam,4.92,0.294,26.4,59.3
Farm_02839,Silt,6.41,0.437,16.3,88.2
Farm_02840,Sandy,7.1,0.554,8.9,139.8
Farm_02841,Clay,5.18,0.298,9.6,208.2
Farm_02842,Chalky,5.32,0.159,33.2,165.5
Farm_02843,Peaty,6.59,0.276,16.5,156.7
Farm_02844,Silt,6.48,0.362,31.5,143.6
Farm_02845,Silt,7.54,0.201,41.4,60.3
Farm_02846,Silt,5.8,0.232,44.3,138.4
Farm_02847,Loam,6.14,0.343,50.2,114.1
Farm_02848,Clay,7.54,0.336,36.9,192.8
Farm_02849,Clay,5.19,0.118,16.0,141.4
Farm_02850,Chalky,5.8,0.446,8.9,103.0
Farm_02851,Peaty,7.34,0.474,8.0,128.0
Farm_02852,Loam,4.94,0.443,18.5,83.3
Farm_02853,Chalky,7.45,0.375,29.6,143.9
Farm_02854,Chalky,4.81,0.506,30.7,198.9
Farm_02855,Sandy,5.21,0.066,18.4,227.4
Farm_02856,Peaty,5.8,0.135,24.2,88.9
Farm_02857,Chalky,6.17,0.259,54.4,245.6
Farm_02858,Loam,6.41,0.445,6.4,79.0
Farm_02859,Loam,7.49,0.556,22.9,77.3
Farm_02860,Chalky,7.22,0.464,7.5,204.5
Farm_02861,Silt,4.97,0.515,16.4,240.9
Farm_02862,Peaty,6.13,0.122,37.9,61.2
Farm_02863,Peaty,5.61,0.316,42.5,105.5
Farm_02864,Silt,5.36,0.383,18.1,68.9
Farm_02865,Silt,6.88,0.437,18.7,46.1
Farm_02866,Silt,7.34,0.302,51.1,122.7
Farm_02867,Clay,5.0,0.179,40.8,194.0
Farm_02868,Silt,6.12,0.346,9.0,68.7
Farm_02869,Peaty,5.96,0.468,25.5,107.1
Farm_02870,Clay,7.19,0.527,41.2,169.5
Farm_02871,Peaty,7.51,0.056,38.9,133.0
Farm_02872,Loam,5.28,0.122,12.1,213.1
Farm_02873,Chalky,6.99,0.587,50.9,192.9
Farm_02874,Loam,4.94,0.117,8.2,59.4
Farm_02875,Loam,4.85,0.432,51.0,239.8
Farm_02876,Silt,7.21,0.156,33.4,204.0
Farm_02877,Clay,6.97,0.061,5.0,65.1
Farm_02878,Clay,7.31,0.155,46.3,168.6
Farm_02879,Peaty,6.56,0.338,13.0,70.2
Farm_02880,Loam,6.3,0.589,13.9,100.8
Farm_02881,Sandy,7.48,0.165,21.9,192.0
Farm_02882,Clay,5.89,0.299,53.1,217.5
Farm_02883,Loam,6.71,0.087,28.0,113.7
Farm_02884,Sandy,6.44,0.364,33.4,115.6
Farm_02885,Chalky,6.42,0.57,10.1,248.6
Farm_02886,Clay,6.98,0.107,53.3,213.8
Farm_02887,Loam,6.69,0.576,21.4,50.8
Farm_02888,Loam,6.47,0.564,10.5,159.4
Farm_02889,Loam,5.03,0.473,40.4,113.4
Farm_02890,Loam,5.43,0.243,25.7,113.9
Farm_02891,Peaty,6.79,0.53,42.9,166.6
Farm_02892,Chalky,6.85,0.258,33.5,207.8
Farm_02893,Sandy,7.35,0.4,15.1,170.4
Farm_02894,Peaty,7.25,0.549,10.1,217.1
Farm_02895,Peaty,7.6,0.332,42.4,203.1
Farm_02896,Silt,7.62,0.38,12.7,211.8
Farm_02897,Loam,4.94,0.367,18.2,188.3
Farm_02898,Clay,6.2,0.162,30.7,130.5
Farm_02899,Clay,5.8,0.547,46.4,132.2
Farm_02900,Loam,7.75,0.219,39.3,217.0
Farm_02901,Clay,7.36,0.481,40.7,187.1
Farm_02902,Peaty,7.3,0.406,51.0,82.8
Farm_02903,Loam,6.1,0.202,54.6,231.0
Farm_02904,Silt,6.43,0.333,22.2,228.6
Farm_02905,Silt,5.47,0.512,42.3,58.1
Farm_02906,Loam,6.63,0.319,52.9,231.6
Farm_02907,Chalky,5.83,0.294,38.8,57.1
Farm_02908,Clay,6.91,0.115,44.1,75.6
Farm_02909,Loam,7.62,0.491,12.0,243.8
Farm_02910,Sandy,6.67,0.1,32.8,48.4
Farm_02911,Chalky,5.89,0.176,50.1,243.9
Farm_02912,Peaty,6.31,0.123,47.0,211.8
Farm_02913,Sandy,7.19,0.518,54.5,207.9
Farm_02914,Sandy,7.18,0.502,28.3,239.5
Farm_02915,Peaty,7.03,0.07,29.5,66.6
Farm_02916,Clay,6.93,0.339,7.8,88.6
Farm_02917,Loam,5.33,0.469,27.7,117.0
Farm_02918,Silt,5.56,0.175,36.2,44.8
Farm_02919,Clay,7.45,0.547,10.0,75.7
Farm_02920,Clay,5.18,0.075,38.6,243.7
Farm_02921,Peaty,7.55,0.22,36.5,174.0
Farm_02922,Peaty,7.56,0.521,42.0,208.8
Farm_02923,Chalky,7.47,0.294,20.9,154.9
Farm_02924,Silt,6.18,0.085,21.5,136.6
Farm_02925,Clay,4.82,0.425,44.8,175.3
Farm_02926,Loam,6.68,0.542,44.9,167.0
Farm_02927,Loam,7.51,0.441,7.4,51.9
Farm_02928,Sandy,7.03,0.41,29.4,88.8
Farm_02929,Peaty,7.39,0.174,9.5,71.2
Farm_02930,Clay,5.49,0.24,49.0,172.1
Farm_02931,Peaty,4.9,0.521,34.0,88.6
Farm_02932,Chalky,6.7,0.516,6.4,246.5
Farm_02933,Clay,7.54,0.225,8.7,132.0
Farm_02934,Silt,5.98,0.453,10.5,148.4
Farm_02935,Silt,6.21,0.191,51.4,218.7
Farm_02936,Loam,7.07,0.274,27.8,236.2
Farm_02937,Loam,6.64,0.406,18.0,233.5
Farm_02938,Sandy,5.58,0.111,53.5,189.8
Farm_02939,Chalky,7.02,0.244,42.7,130.5
Farm_02940,Peaty,6.16,0.072,16.7,107.1
Farm_02941,Peaty,4.89,0.508,35.4,123.8
Farm_02942,Silt,6.45,0.582,12.2,122.9
Farm_02943,Clay,5.71,0.478,18.0,89.5
Farm_02944,Loam,7.13,0.16,34.1,187.6
Farm_02945,Peaty,6.98,0.575,37.5,231.3
Farm_02946,Clay,5.63,0.536,25.5,232.8
Farm_02947,Sandy,6.26,0.592,8.3,203.9
Farm_02948,Clay,7.15,0.556,26.4,152.9
Farm_02949,Clay,4.92,0.429,32.2,199.7
Farm_02950,Sandy,7.02,0.191,23.4,162.0
Farm_02951,Loam,7.07,0.546,38.0,49.9
Farm_02952,Sandy,6.42,0.543,53.4,174.5
Farm_02953,Chalky,5.09,0.102,33.2,116.5
Farm_02954,Sandy,7.22,0.244,12.2,96.4
Farm_02955,Loam,7.52,0.36,9.7,60.2
Farm_02956,Sandy,7.25,0.083,40.7,170.9
Farm_02957,Peaty,5.62,0.307,45.7,62.1
Farm_02958,Loam,7.11,0.233,25.9,64.2
Farm_02959,Silt,7.26,0.226,8.6,121.2
Farm_02960,Silt,5.9,0.248,54.5,114.4
Farm_02961,Peaty,6.6,0.402,28.1,223.0
Farm_02962,Peaty,5.0,0.3,33.6,194.8
Farm_02963,Silt,7.24,0.172,11.4,40.1
Farm_02964,Loam,5.19,0.222,32.0,120.4
Farm_02965,Loam,4.89,0.339,43.7,106.8
Farm_02966,Sandy,5.45,0.499,49.5,153.9
Farm_02967,Silt,5.86,0.569,7.4,110.5
Farm_02968,Clay,6.33,0.507,22.2,41.8
Farm_02969,Loam,5.87,0.425,16.2,193.0
Farm_02970,Peaty,5.14,0.36,41.7,227.8
Farm_02971,Peaty,5.75,0.306,13.5,148.9
Farm_02972,Loam,6.13,0.163,43.9,223.2
Farm_02973,Silt,7.43,0.514,30.3,51.3
Farm_02974,Loam,7.64,0.386,13.5,105.2
Farm_02975,Silt,6.29,0.116,47.8,151.8
Farm_02976,Loam,6.34,0.405,16.3,224.9
Farm_02977,Sandy,5.61,0.09,38.2,245.8
Farm_02978,Chalky,6.22,0.152,49.6,247.8
Farm_02979,Loam,5.91,0.289,31.4,163.4
Farm_02980,Peaty,7.19,0.19,30.4,45.1
Farm_02981,Silt,7.62,0.285,40.5,200.2
Farm_02982,Silt,5.38,0.187,25.7,221.2
Farm_02983,Silt,7.13,0.222,8.9,234.8
Farm_02984,Peaty,7.62,0.159,18.8,218.9
Farm_02985,Sandy,5.2,0.21,33.4,41.4
Farm_02986,Clay,7.54,0.245,26.3,44.1
Farm_02987,Sandy,6.3,0.11,26.8,200.8
Farm_02988,Loam,5.21,0.325,16.7,100.1
Farm_02989,Sandy,5.06,0.304,45.6,100.8
Farm_02990,Chalky,7.52,0.481,18.7,98.6
Farm_02991,Sandy,7.02,0.214,19.1,56.9
Farm_02992,Clay,5.62,0.366,51.2,156.4
Farm_02993,Silt,4.88,0.088,26.0,123.4
Farm_02994,Peaty,6.44,0.513,22.3,148.4
Farm_02995,Chalky,7.41,0.425,23.7,94.2
Farm_02996,Chalky,7.56,0.255,26.3,78.5
Farm_02997,Loam,7.21,0.112,47.5,240.8
Farm_02998,Clay,6.17,0.158,24.8,42.7
Farm_02999,Clay,5.98,0.437,21.1,117.5
Farm_03000,Sandy,6.61,0.344,33.7,90.6
Farm_03001,Silt,6.74,0.591,10.4,86.3
Farm_03002,Sandy,7.26,0.143,7.8,147.5
Farm_03003,Loam,7.1,0.107,17.9,68.9
Farm_03004,Loam,5.43,0.478,41.3,197.4
Farm_03005,Loam,6.9,0.156,35.9,174.6
Farm_03006,Chalky,6.76,0.331,8.1,159.9
Farm_03007,Chalky,7.34,0.15,51.0,60.4
Farm_03008,Chalky,4.88,0.531,13.1,102.2
Farm_03009,Chalky,5.45,0.439,53.3,187.1
Farm_03010,Sandy,7.68,0.207,51.8,208.5
Farm_03011,Peaty,5.45,0.072,9.9,148.8
Farm_03012,Clay,6.39,0.222,37.6,64.0
Farm_03013,Peaty,6.55,0.511,48.7,158.6
Farm_03014,Silt,6.67,0.281,33.0,160.4
Farm_03015,Chalky,5.51,0.242,30.1,130.8
Farm_03016,Peaty,6.74,0.341,35.8,194.5
Farm_03017,Chalky,7.33,0.207,18.8,247.3
Farm_03018,Clay,7.37,0.297,46.9,77.6
Farm_03019,Chalky,7.33,0.219,7.1,227.5
Farm_03020,Loam,5.48,0.44,32.7,49.5
Farm_03021,Loam,5.94,0.092,31.4,167.0
Farm_03022,Clay,5.89,0.082,26.2,205.2
Farm_03023,Peaty,7.33,0.496,9.9,129.5
Farm_03024,Peaty,6.0,0.24,10.8,73.8
Farm_03025,Chalky,6.37,0.104,21.1,241.3
Farm_03026,Loam,5.34,0.279,44.7,154.6
Farm_03027,Silt,6.13,0.096,18.9,175.5
Farm_03028,Sandy,7.51,0.414,30.9,110.6
Farm_03029,Silt,4.84,0.315,27.0,199.9
Farm_03030,Clay,7.35,0.594,5.3,196.4
Farm_03031,Chalky,5.97,0.391,30.8,95.2
Farm_03032,Chalky,5.34,0.231,51.7,64.1
Farm_03033,Sandy,4.99,0.238,5.6,209.4
Farm_03034,Loam,5.05,0.243,27.0,186.5
Farm_03035,Clay,6.65,0.557,27.6,141.8
Farm_03036,Peaty,7.7,0.408,51.8,197.5
Farm_03037,Clay,5.11,0.251,54.6,137.9
Farm_03038,Silt,4.92,0.518,28.2,48.4
Farm_03039,Silt,7.46,0.372,42.6,88.1
Farm_03040,Chalky,4.84,0.255,48.9,202.3
Farm_03041,Chalky,6.15,0.161,11.3,57.3
Farm_03042,Silt,5.3,0.328,34.2,207.2
Farm_03043,Chalky,7.25,0.176,31.8,215.3
Farm_03044,Clay,4.93,0.267,41.6,46.3
Farm_03045,Peaty,6.91,0.407,15.2,216.2
Farm_03046,Clay,5.99,0.276,51.1,191.3
Farm_03047,Clay,5.75,0.437,49.9,53.3
Farm_03048,Clay,5.17,0.563,52.3,64.4
Farm_03049,Sandy,5.25,0.393,28.1,158.8
Farm_03050,Loam,7.43,0.251,40.2,172.6
Farm_03051,Clay,5.67,0.368,15.4,46.2
Farm_03052,Clay,7.66,0.217,12.8,54.6
Farm_03053,Loam,5.74,0.496,51.2,80.5
Farm_03054,Sandy,5.35,0.271,8.6,243.7
Farm_03055,Sandy,7.63,0.431,13.0,95.4
Farm_03056,Silt,6.39,0.523,11.3,117.3
Farm_03057,Chalky,6.05,0.548,22.4,194.1
Farm_03058,Loam,6.76,0.577,30.0,137.3
Farm_03059,Peaty,5.14,0.367,33.3,201.5
Farm_03060,Silt,6.16,0.497,42.1,55.4
Farm_03061,Peaty,5.68,0.291,54.1,150.2
Farm_03062,Loam,6.16,0.261,35.4,83.9
Farm_03063,Loam,5.92,0.282,48.5,197.0
Farm_03064,Loam,5.57,0.513,27.4,196.3
Farm_03065,Sandy,7.1,0.361,34.3,195.5
Farm_03066,Clay,6.1,0.07,38.2,124.8
Farm_03067,Sandy,4.86,0.537,11.5,217.4
Farm_03068,Chalky,5.87,0.481,22.2,114.6
Farm_03069,Chalky,7.59,0.583,5.4,189.7
Farm_03070,Loam,6.57,0.281,26.9,112.9
Farm_03071,Peaty,7.46,0.542,10.8,122.5
Farm_03072,Peaty,5.62,0.15,9.6,165.1
Farm_03073,Silt,7.05,0.224,27.2,50.7
Farm_03074,Peaty,5.11,0.248,47.6,216.3
Farm_03075,Loam,5.47,0.351,53.0,233.1
Farm_03076,Silt,6.18,0.277,16.3,144.7
Farm_03077,Chalky,5.78,0.159,12.2,81.9
Farm_03078,Sandy,6.52,0.392,50.7,47.3
Farm_03079,Peaty,4.82,0.584,46.5,194.0
Farm_03080,Sandy,6.74,0.184,17.3,133.5
Farm_03081,Sandy,7.5,0.132,21.1,130.0
Farm_03082,Sandy,7.67,0.182,45.9,75.1
Farm_03083,Loam,7.56,0.312,48.8,216.6
Farm_03084,Chalky,5.46,0.213,53.7,56.5
Farm_03085,Clay,6.7,0.251,18.5,108.2
Farm_03086,Peaty,5.53,0.153,11.6,200.5
Farm_03087,Sandy,6.65,0.428,52.9,102.6
Farm_03088,Loam,4.98,0.337,34.6,203.4
Farm_03089,Loam,7.55,0.273,15.1,177.5
Farm_03090,Peaty,6.94,0.253,10.9,86.7
Farm_03091,Chalky,5.37,0.259,34.3,57.0
Farm_03092,Loam,7.09,0.439,33.5,125.7
Farm_03093,Chalky,5.23,0.054,52.6,225.5
Farm_03094,Clay,4.88,0.052,53.5,156.7
Farm_03095,Clay,7.52,0.236,53.2,132.9
Farm_03096,Clay,5.64,0.268,6.0,58.0
Farm_03097,Silt,5.82,0.125,51.0,210.1
Farm_03098,Silt,7.23,0.422,35.1,247.2
Farm_03099,Silt,6.96,0.5,12.2,80.0
Farm_03100,Silt,5.6,0.08,8.1,188.5
Farm_03101,Silt,5.99,0.254,33.9,142.5
Farm_03102,Peaty,5.2,0.507,19.4,195.9
Farm_03103,Chalky,4.98,0.48,14.0,163.4
Farm_03104,Sandy,6.61,0.308,35.9,108.6
Farm_03105,Loam,5.4,0.232,42.1,93.1
Farm_03106,Peaty,6.63,0.201,21.1,56.6
Farm_03107,Chalky,5.85,0.193,19.0,179.0
Farm_03108,Loam,6.9,0.27,36.2,51.1
Farm_03109,Sandy,7.06,0.363,46.5,162.6
Farm_03110,Silt,6.71,0.151,52.2,117.9
Farm_03111,Loam,7.31,0.229,45.5,190.1
Farm_03112,Loam,6.22,0.106,22.8,243.9
Farm_03113,Peaty,6.18,0.486,29.6,66.7
Farm_03114,Sandy,7.69,0.119,54.0,109.3
Farm_03115,Sandy,7.13,0.135,50.6,136.2
Farm_03116,Clay,6.04,0.335,45.9,235.5
Farm_03117,Silt,4.82,0.115,37.2,86.8
Farm_03118,Clay,5.35,0.581,45.1,233.7
Farm_03119,Loam,5.4,0.408,49.9,159.9
Farm_03120,Silt,6.04,0.212,51.2,45.7
Farm_03121,Chalky,6.66,0.308,28.6,182.4
Farm_03122,Sandy,5.31,0.357,40.5,106.2
Farm_03123,Chalky,5.24,0.349,24.6,195.0
Farm_03124,Peaty,5.4,0.055,33.2,73.9
Farm_03125,Loam,6.42,0.13,9.3,136.6
Farm_03126,Peaty,6.19,0.535,30.8,127.6
Farm_03127,Loam,6.18,0.447,33.0,88.8
Farm_03128,Peaty,7.18,0.515,30.2,247.8
Farm_03129,Clay,5.25,0.136,53.9,121.9
Farm_03130,Peaty,7.52,0.568,31.7,41.5
Farm_03131,Peaty,7.26,0.383,30.9,60.2
Farm_03132,Clay,5.58,0.277,45.9,178.7
Farm_03133,Clay,5.05,0.054,5.4,139.1
Farm_03134,Peaty,7.77,0.072,23.2,135.8
Farm_03135,Silt,5.0,0.234,20.6,71.5
Farm_03136,Peaty,6.41,0.055,22.6,42.0
Farm_03137,Loam,4.86,0.301,15.2,90.2
Farm_03138,Silt,7.66,0.463,11.4,44.6
Farm_03139,Sandy,6.3,0.599,8.1,142.1
Farm_03140,Peaty,6.87,0.343,7.0,109.4
Farm_03141,Chalky,6.03,0.506,25.2,217.8
Farm_03142,Peaty,7.15,0.496,34.2,220.4
Farm_03143,Sandy,6.15,0.22,43.6,43.3
Farm_03144,Sandy,7.16,0.28,47.1,191.1
Farm_03145,Sandy,5.02,0.442,7.0,52.8
Farm_03146,Chalky,7.1,0.392,40.7,120.6
Farm_03147,Peaty,6.65,0.465,5.5,52.9
Farm_03148,Peaty,5.79,0.543,10.0,149.0
Farm_03149,Peaty,5.84,0.135,42.2,227.4
Farm_03150,Chalky,7.14,0.124,52.4,55.7
Farm_03151,Silt,6.38,0.536,19.5,91.8
Farm_03152,Chalky,7.45,0.262,46.2,148.2
Farm_03153,Loam,7.28,0.096,31.5,84.6
Farm_03154,Sandy,5.85,0.394,46.2,97.2
Farm_03155,Sandy,6.84,0.589,14.8,99.0
Farm_03156,Sandy,6.51,0.417,43.5,130.3
Farm_03157,Sandy,5.42,0.361,27.8,148.0
Farm_03158,Loam,7.24,0.425,10.4,49.6
Farm_03159,Chalky,6.8,0.55,30.0,54.3
Farm_03160,Silt,6.44,0.199,48.4,164.1
Farm_03161,Loam,6.25,0.06,29.4,149.1
Farm_03162,Peaty,5.91,0.447,40.4,249.8
Farm_03163,Clay,7.04,0.058,5.4,227.5
Farm_03164,Chalky,4.86,0.23,8.8,220.8
Farm_03165,Loam,5.7,0.168,44.5,244.2
Farm_03166,Chalky,6.3,0.51,23.6,171.3
Farm_03167,Chalky,5.39,0.284,31.0,188.0
Farm_03168,Sandy,7.18,0.12,6.1,102.2
Farm_03169,Silt,5.01,0.304,42.3,164.8
Farm_03170,Chalky,6.09,0.333,28.2,205.9
Farm_03171,Loam,7.56,0.518,40.2,167.6
Farm_03172,Sandy,5.25,0.203,12.7,109.4
Farm_03173,Clay,5.72,0.491,46.2,122.6
Farm_03174,Chalky,7.62,0.215,54.0,130.3
Farm_03175,Chalky,7.5,0.055,16.4,238.7
Farm_03176,Chalky,4.83,0.518,32.2,241.2
Farm_03177,Clay,7.42,0.514,16.3,126.3
Farm_03178,Loam,5.42,0.326,28.1,135.7
Farm_03179,Loam,6.5,0.34,36.2,61.0
Farm_03180,Silt,5.64,0.221,7.6,232.7
Farm_03181,Sandy,7.26,0.344,33.6,212.2
Farm_03182,Loam,6.87,0.415,38.6,173.4
Farm_03183,Sandy,6.11,0.512,14.2,120.9
Farm_03184,Silt,6.17,0.071,5.5,74.9
Farm_03185,Silt,6.32,0.453,8.0,129.0
Farm_03186,Chalky,5.95,0.301,51.1,123.4
Farm_03187,Silt,5.8,0.187,8.3,64.3
Farm_03188,Loam,7.18,0.537,43.4,181.9
Farm_03189,Silt,7.23,0.559,13.3,99.6
Farm_03190,Clay,7.55,0.11,40.9,240.2
Farm_03191,Peaty,5.98,0.237,28.7,172.1
Farm_03192,Loam,5.5,0.455,23.9,208.0
Farm_03193,Loam,6.69,0.509,49.3,80.1
Farm_03194,Clay,6.24,0.398,49.3,107.9
Farm_03195,Sandy,5.39,0.299,47.5,58.5
Farm_03196,Clay,6.02,0.458,22.9,58.4
Farm_03197,Sandy,7.68,0.537,54.6,208.3
Farm_03198,Silt,6.26,0.51,8.1,194.9
Farm_03199,Sandy,5.89,0.451,14.9,248.5
Farm_03200,Silt,5.79,0.309,42.8,91.2
Farm_03201,Silt,6.32,0.348,50.7,74.2
Farm_03202,Chalky,6.02,0.292,37.7,235.3
Farm_03203,Chalky,5.77,0.09,54.8,133.0
Farm_03204,Silt,5.45,0.226,18.8,115.1
Farm_03205,Silt,7.13,0.208,19.0,178.4
Farm_03206,Sandy,4.8,0.337,41.3,192.0
Farm_03207,Peaty,5.55,0.124,46.8,57.0
Farm_03208,Chalky,5.0,0.158,19.7,106.3
Farm_03209,Peaty,6.39,0.243,47.3,99.5
Farm_03210,Sandy,7.24,0.495,8.5,76.6
Farm_03211,Sandy,5.3,0.082,7.9,174.4
Farm_03212,Peaty,7.38,0.131,19.4,211.5
Farm_03213,Loam,7.45,0.232,50.5,130.5
Farm_03214,Sandy,6.22,0.48,22.6,116.1
Farm_03215,Sandy,5.89,0.279,45.6,168.6
Farm_03216,Silt,6.34,0.496,5.8,158.4
Farm_03217,Clay,6.5,0.308,46.4,73.4
Farm_03218,Loam,6.27,0.551,23.7,59.2
Farm_03219,Sandy,6.58,0.317,12.1,233.9
Farm_03220,Chalky,5.14,0.418,37.9,59.5
Farm_03221,Chalky,6.22,0.404,7.7,207.6
Farm_03222,Loam,5.36,0.582,26.4,71.9
Farm_03223,Loam,7.11,0.214,54.9,135.4
Farm_03224,Clay,6.03,0.55,19.5,61.5
Farm_03225,Silt,5.79,0.574,20.2,157.8
Farm_03226,Peaty,7.63,0.219,28.0,120.5
Farm_03227,Chalky,7.25,0.387,42.7,158.6
Farm_03228,Peaty,5.09,0.501,37.0,161.9
Farm_03229,Peaty,5.0,0.328,10.6,60.3
Farm_03230,Silt,7.39,0.213,54.8,137.6
Farm_03231,Chalky,6.81,0.201,15.7,197.4
Farm_03232,Chalky,7.56,0.544,28.7,124.7
Farm_03233,Chalky,6.4,0.063,37.9,84.4
Farm_03234,Peaty,6.55,0.558,53.9,114.0
Farm_03235,Peaty,4.98,0.234,34.4,85.1
Farm_03236,Loam,6.85,0.478,12.2,123.2
Farm_03237,Clay,7.68,0.279,51.7,86.0
Farm_03238,Chalky,6.66,0.557,45.9,112.9
Farm_03239,Loam,6.87,0.096,22.2,239.2
Farm_03240,Clay,7.67,0.384,24.3,239.7
Farm_03241,Clay,5.01,0.394,37.7,40.5
Farm_03242,Peaty,5.36,0.433,43.0,168.9
Farm_03243,Sandy,7.55,0.156,51.5,92.7
Farm_03244,Clay,6.41,0.267,33.3,170.0
Farm_03245,Clay,4.96,0.443,43.3,233.3
Farm_03246,Sandy,5.16,0.331,9.0,246.8
Farm_03247,Loam,5.05,0.299,19.4,151.9
Farm_03248,Sandy,6.13,0.141,51.6,56.7
Farm_03249,Sandy,7.14,0.31,35.1,171.7
Farm_03250,Chalky,4.96,0.43,48.7,54.3
Farm_03251,Sandy,6.89,0.382,38.1,114.0
Farm_03252,Sandy,7.23,0.224,19.3,196.2
Farm_03253,Silt,5.09,0.242,35.0,194.3
Farm_03254,Clay,5.56,0.423,16.8,69.1
Farm_03255,Clay,5.95,0.287,21.0,208.9
Farm_03256,Silt,5.48,0.073,7.3,122.3
Farm_03257,Sandy,5.18,0.49,20.8,74.4
Farm_03258,Peaty,6.71,0.194,19.8,194.3
Farm_03259,Peaty,5.53,0.479,48.5,154.5
Farm_03260,Peaty,5.88,0.456,15.3,132.4
Farm_03261,Silt,7.17,0.084,31.5,61.4
Farm_03262,Clay,5.96,0.542,30.1,193.2
Farm_03263,Clay,6.12,0.319,13.8,179.7
Farm_03264,Peaty,6.12,0.06,41.3,88.6
Farm_03265,Silt,7.26,0.32,43.4,219.9
Farm_03266,Sandy,7.58,0.592,41.8,121.6
Farm_03267,Silt,5.98,0.095,23.8,162.4
Farm_03268,Chalky,5.89,0.415,54.9,53.8
Farm_03269,Silt,7.25,0.191,31.9,240.1
Farm_03270,Peaty,5.57,0.391,35.8,215.4
Farm_03271,Chalky,4.97,0.307,7.5,102.5
Farm_03272,Clay,6.31,0.164,20.2,119.6
Farm_03273,Sandy,5.76,0.151,48.1,236.3
Farm_03274,Loam,6.3,0.548,7.9,152.6
Farm_03275,Sandy,6.27,0.296,6.6,243.6
Farm_03276,Chalky,7.04,0.158,44.7,78.7
Farm_03277,Loam,6.24,0.477,8.7,243.9
Farm_03278,Loam,5.16,0.45,13.8,73.8
Farm_03279,Chalky,5.39,0.419,19.1,151.0
Farm_03280,Peaty,6.81,0.09,29.9,206.3
Farm_03281,Clay,6.32,0.186,5.0,173.1
